        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
       strrchr (GNU libc 2.39) |           1 |          2.471 |          2.483 |          2.505 |          2.483 |          0.325 |          0.375 |          0.001 |
            strrchr (LI-PaRAD) |           1 |          5.390 |          5.394 |          5.404 |          5.393 |          0.042 |          0.173 |          0.000 |     -53.96%
       strrchr (GNU libc 2.39) |           2 |          3.079 |          3.082 |          3.085 |          3.082 |          0.062 |          0.604 |          0.000 |
            strrchr (LI-PaRAD) |           2 |          5.390 |          5.394 |          5.399 |          5.393 |          0.035 |          0.345 |          0.000 |     -42.86%
       strrchr (GNU libc 2.39) |           3 |          3.079 |          3.082 |          3.089 |          3.082 |          0.069 |          0.907 |          0.001 |
            strrchr (LI-PaRAD) |           3 |          5.390 |          5.394 |          5.403 |          5.394 |          0.040 |          0.518 |          0.000 |     -42.86%
       strrchr (GNU libc 2.39) |           4 |          3.079 |          3.082 |          3.125 |          3.082 |          0.154 |          1.209 |          0.002 |
            strrchr (LI-PaRAD) |           4 |          5.390 |          5.394 |          5.397 |          5.393 |          0.035 |          0.691 |          0.000 |     -42.85%
       strrchr (GNU libc 2.39) |           5 |          3.079 |          3.082 |          3.092 |          3.082 |          0.074 |          1.511 |          0.001 |
            strrchr (LI-PaRAD) |           5 |          5.390 |          5.394 |          5.430 |          5.394 |          0.077 |          0.863 |          0.001 |     -42.86%
       strrchr (GNU libc 2.39) |           6 |          3.079 |          3.083 |          3.089 |          3.082 |          0.072 |          1.813 |          0.001 |
            strrchr (LI-PaRAD) |           6 |          5.390 |          5.394 |          5.406 |          5.394 |          0.046 |          1.036 |          0.000 |     -42.86%
       strrchr (GNU libc 2.39) |           7 |          3.079 |          3.083 |          3.085 |          3.082 |          0.064 |          2.115 |          0.001 |
            strrchr (LI-PaRAD) |           7 |          5.390 |          5.394 |          5.399 |          5.393 |          0.036 |          1.209 |          0.000 |     -42.86%
       strrchr (GNU libc 2.39) |           8 |          3.079 |          3.083 |          3.088 |          3.082 |          0.069 |          2.417 |          0.002 |
            strrchr (LI-PaRAD) |           8 |          5.390 |          5.394 |          5.397 |          5.394 |          0.040 |          1.381 |          0.001 |     -42.86%
       strrchr (GNU libc 2.39) |           9 |          3.079 |          3.082 |          3.086 |          3.082 |          0.061 |          2.720 |          0.002 |
            strrchr (LI-PaRAD) |           9 |          5.390 |          5.394 |          5.396 |          5.393 |          0.035 |          1.554 |          0.001 |     -42.86%
       strrchr (GNU libc 2.39) |          10 |          3.079 |          3.083 |          3.086 |          3.082 |          0.062 |          3.022 |          0.002 |
            strrchr (LI-PaRAD) |          10 |          5.389 |          5.394 |          5.400 |          5.394 |          0.039 |          1.727 |          0.001 |     -42.86%
       strrchr (GNU libc 2.39) |          11 |          3.079 |          3.083 |          3.086 |          3.082 |          0.068 |          3.324 |          0.002 |
            strrchr (LI-PaRAD) |          11 |          5.390 |          5.394 |          5.397 |          5.394 |          0.039 |          1.899 |          0.001 |     -42.86%
       strrchr (GNU libc 2.39) |          12 |          3.079 |          3.083 |          3.092 |          3.082 |          0.072 |          3.626 |          0.003 |
            strrchr (LI-PaRAD) |          12 |          5.390 |          5.394 |          5.400 |          5.394 |          0.037 |          2.072 |          0.001 |     -42.85%
       strrchr (GNU libc 2.39) |          13 |          3.079 |          3.082 |          3.092 |          3.082 |          0.077 |          3.928 |          0.003 |
            strrchr (LI-PaRAD) |          13 |          5.390 |          5.394 |          5.396 |          5.393 |          0.033 |          2.245 |          0.001 |     -42.85%
       strrchr (GNU libc 2.39) |          14 |          3.079 |          3.083 |          3.086 |          3.082 |          0.064 |          4.231 |          0.003 |
            strrchr (LI-PaRAD) |          14 |          5.389 |          5.394 |          5.428 |          5.394 |          0.073 |          2.417 |          0.002 |     -42.86%
       strrchr (GNU libc 2.39) |          15 |          3.079 |          3.083 |          3.086 |          3.082 |          0.071 |          4.533 |          0.003 |
            strrchr (LI-PaRAD) |          15 |          5.390 |          5.394 |          5.402 |          5.394 |          0.041 |          2.590 |          0.001 |     -42.86%
       strrchr (GNU libc 2.39) |          16 |          3.849 |          3.852 |          3.854 |          3.852 |          0.036 |          3.868 |          0.001 |
            strrchr (LI-PaRAD) |          16 |          5.390 |          5.395 |          5.401 |          5.394 |          0.042 |          2.763 |          0.001 |     -28.58%
       strrchr (GNU libc 2.39) |          17 |          3.849 |          3.852 |          3.858 |          3.853 |          0.040 |          4.109 |          0.002 |
            strrchr (LI-PaRAD) |          17 |          5.390 |          5.394 |          5.401 |          5.394 |          0.041 |          2.935 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          18 |          3.849 |          3.852 |          3.855 |          3.853 |          0.040 |          4.351 |          0.002 |
            strrchr (LI-PaRAD) |          18 |          5.390 |          5.394 |          5.401 |          5.394 |          0.039 |          3.108 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          19 |          3.849 |          3.852 |          3.855 |          3.852 |          0.033 |          4.593 |          0.002 |
            strrchr (LI-PaRAD) |          19 |          5.390 |          5.394 |          5.399 |          5.393 |          0.036 |          3.281 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          20 |          3.849 |          3.852 |          3.855 |          3.853 |          0.038 |          4.835 |          0.002 |
            strrchr (LI-PaRAD) |          20 |          5.390 |          5.394 |          5.398 |          5.393 |          0.037 |          3.454 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          21 |          3.849 |          3.852 |          3.858 |          3.852 |          0.036 |          5.077 |          0.002 |
            strrchr (LI-PaRAD) |          21 |          5.390 |          5.394 |          5.396 |          5.393 |          0.035 |          3.626 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          22 |          3.849 |          3.852 |          3.856 |          3.853 |          0.037 |          5.318 |          0.002 |
            strrchr (LI-PaRAD) |          22 |          5.390 |          5.394 |          5.396 |          5.393 |          0.034 |          3.799 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          23 |          3.849 |          3.852 |          3.859 |          3.853 |          0.039 |          5.560 |          0.002 |
            strrchr (LI-PaRAD) |          23 |          5.389 |          5.394 |          5.425 |          5.394 |          0.069 |          3.971 |          0.003 |     -28.57%
       strrchr (GNU libc 2.39) |          24 |          3.849 |          3.853 |          3.859 |          3.853 |          0.045 |          5.801 |          0.003 |
            strrchr (LI-PaRAD) |          24 |          5.390 |          5.394 |          5.397 |          5.394 |          0.038 |          4.144 |          0.002 |     -28.57%
       strrchr (GNU libc 2.39) |          25 |          3.849 |          3.852 |          3.855 |          3.852 |          0.036 |          6.044 |          0.002 |
            strrchr (LI-PaRAD) |          25 |          5.390 |          5.394 |          5.396 |          5.393 |          0.034 |          4.317 |          0.001 |     -28.57%
       strrchr (GNU libc 2.39) |          26 |          3.849 |          3.852 |          3.860 |          3.853 |          0.045 |          6.285 |          0.003 |
            strrchr (LI-PaRAD) |          26 |          5.390 |          5.394 |          5.398 |          5.394 |          0.039 |          4.489 |          0.002 |     -28.57%
       strrchr (GNU libc 2.39) |          27 |          3.849 |          3.852 |          3.860 |          3.853 |          0.043 |          6.527 |          0.003 |
            strrchr (LI-PaRAD) |          27 |          5.390 |          5.394 |          5.397 |          5.394 |          0.038 |          4.662 |          0.002 |     -28.57%
       strrchr (GNU libc 2.39) |          28 |          3.848 |          3.852 |          3.857 |          3.853 |          0.040 |          6.769 |          0.003 |
            strrchr (LI-PaRAD) |          28 |          5.390 |          5.394 |          5.401 |          5.393 |          0.036 |          4.835 |          0.002 |     -28.57%
       strrchr (GNU libc 2.39) |          29 |          3.849 |          3.852 |          3.855 |          3.852 |          0.033 |          7.011 |          0.002 |
            strrchr (LI-PaRAD) |          29 |          5.390 |          5.394 |          5.399 |          5.393 |          0.036 |          5.008 |          0.002 |     -28.57%
       strrchr (GNU libc 2.39) |          30 |          3.849 |          3.852 |          3.856 |          3.852 |          0.039 |          7.253 |          0.003 |
            strrchr (LI-PaRAD) |          30 |          5.390 |          5.394 |          5.399 |          5.393 |          0.036 |          5.180 |          0.002 |     -28.57%
       strrchr (GNU libc 2.39) |          31 |          3.849 |          3.852 |          3.855 |          3.852 |          0.035 |          7.494 |          0.003 |
