ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|38|10.215|10.384|10.514|10.379|0.579|3.41|0.02
strrchr (LI-PaRAD)|39|6.742|6.992|7.128|6.976|1.493|5.208|0.078
strrchr (GNU libc 2.39)|39|4.235|4.238|4.268|4.238|0.078|8.57|0.007
strrchr (Arm OR 23.01)|39|10.133|10.37|10.495|10.37|0.653|3.503|0.023
strrchr (LI-PaRAD)|40|6.747|6.86|6.937|6.863|0.799|5.429|0.043
strrchr (GNU libc 2.39)|40|3.479|3.493|3.5|3.492|0.166|10.669|0.018
strrchr (Arm OR 23.01)|40|10.012|10.105|10.383|10.121|0.919|3.681|0.034
strrchr (LI-PaRAD)|41|6.74|6.849|6.937|6.845|0.772|5.579|0.043
strrchr (GNU libc 2.39)|41|4.236|4.238|4.242|4.238|0.037|9.011|0.003
strrchr (Arm OR 23.01)|41|10.013|10.103|10.319|10.106|0.833|3.779|0.031
strrchr (LI-PaRAD)|42|6.741|6.843|6.933|6.837|0.721|5.721|0.041
strrchr (GNU libc 2.39)|42|4.236|4.238|4.245|4.238|0.04|9.23|0.004
strrchr (Arm OR 23.01)|42|10.012|10.108|10.324|10.117|0.853|3.867|0.033
strrchr (LI-PaRAD)|43|6.739|6.831|6.937|6.838|0.768|5.857|0.045
strrchr (GNU libc 2.39)|43|4.236|4.238|4.245|4.238|0.038|9.45|0.004
strrchr (Arm OR 23.01)|43|10.012|10.105|10.457|10.113|0.899|3.96|0.035
strrchr (LI-PaRAD)|44|6.741|6.858|6.936|6.852|0.67|5.981|0.04
strrchr (GNU libc 2.39)|44|4.236|4.238|4.242|4.238|0.036|9.67|0.003
strrchr (Arm OR 23.01)|44|10.012|10.107|10.365|10.121|0.94|4.049|0.038
strrchr (LI-PaRAD)|45|6.739|6.833|6.936|6.837|0.752|6.13|0.046
strrchr (GNU libc 2.39)|45|4.235|4.238|4.244|4.238|0.036|9.89|0.004
strrchr (Arm OR 23.01)|45|10.012|10.104|10.362|10.107|0.816|4.147|0.034
strrchr (LI-PaRAD)|46|6.739|6.84|6.933|6.835|0.734|6.269|0.046
strrchr (GNU libc 2.39)|46|4.235|4.237|4.269|4.238|0.083|10.109|0.008
strrchr (Arm OR 23.01)|46|10.012|10.105|10.514|10.117|0.985|4.235|0.041
strrchr (LI-PaRAD)|47|6.739|6.841|6.933|6.837|0.723|6.402|0.046
strrchr (GNU libc 2.39)|47|4.236|4.238|4.242|4.238|0.039|10.329|0.004
strrchr (Arm OR 23.01)|47|10.011|10.124|10.375|10.129|0.903|4.322|0.039
strrchr (LI-PaRAD)|48|6.74|6.855|6.936|6.852|0.753|6.524|0.049
strrchr (GNU libc 2.39)|48|4.621|4.623|4.627|4.623|0.042|9.67|0.004
strrchr (Arm OR 23.01)|48|10.013|10.107|10.441|10.129|0.974|4.414|0.043
strrchr (LI-PaRAD)|49|6.739|6.855|6.936|6.85|0.747|6.662|0.05
strrchr (GNU libc 2.39)|49|4.621|4.623|4.63|4.623|0.044|9.871|0.004
strrchr (Arm OR 23.01)|49|10.014|10.114|10.455|10.133|0.953|4.504|0.043
strrchr (LI-PaRAD)|50|6.741|6.856|6.936|6.848|0.728|6.8|0.05
strrchr (GNU libc 2.39)|50|4.62|4.623|4.628|4.623|0.043|10.073|0.004
strrchr (Arm OR 23.01)|50|10.013|10.104|10.362|10.123|0.908|4.6|0.042
strrchr (LI-PaRAD)|51|6.741|6.842|6.936|6.835|0.825|6.95|0.057
strrchr (GNU libc 2.39)|51|4.62|4.623|4.63|4.623|0.045|10.274|0.005
strrchr (Arm OR 23.01)|51|10.011|10.103|10.551|10.112|0.975|4.698|0.045
strrchr (LI-PaRAD)|52|6.743|6.852|6.935|6.849|0.747|7.071|0.053
strrchr (GNU libc 2.39)|52|4.621|4.623|4.628|4.623|0.042|10.475|0.004
strrchr (Arm OR 23.01)|52|10.012|10.12|10.445|10.123|0.985|4.784|0.047
strrchr (LI-PaRAD)|53|6.74|6.838|6.933|6.839|0.722|7.218|0.052
strrchr (GNU libc 2.39)|53|4.621|4.623|4.656|4.623|0.081|10.677|0.009
strrchr (Arm OR 23.01)|53|10.013|10.111|10.366|10.127|0.89|4.875|0.043
strrchr (LI-PaRAD)|54|6.739|6.829|6.936|6.833|0.801|7.36|0.059
strrchr (GNU libc 2.39)|54|4.621|4.623|4.627|4.623|0.039|10.879|0.004
strrchr (Arm OR 23.01)|54|10.013|10.106|10.362|10.122|0.816|4.969|0.04
strrchr (LI-PaRAD)|55|6.74|6.844|6.937|6.85|0.669|7.478|0.05
strrchr (GNU libc 2.39)|55|4.62|4.623|4.628|4.623|0.045|11.079|0.005
strrchr (Arm OR 23.01)|55|10.013|10.106|10.396|10.117|0.955|5.063|0.048
strrchr (LI-PaRAD)|56|6.739|6.812|6.934|6.82|0.688|7.647|0.052
strrchr (GNU libc 2.39)|56|4.621|4.623|4.629|4.623|0.042|11.281|0.005
strrchr (Arm OR 23.01)|56|10.013|10.145|10.378|10.152|0.853|5.138|0.044
strrchr (LI-PaRAD)|57|6.737|6.822|6.94|6.827|0.721|7.776|0.056
strrchr (GNU libc 2.39)|57|4.62|4.623|4.632|4.623|0.045|11.483|0.005
strrchr (Arm OR 23.01)|57|10.016|10.154|10.343|10.149|0.906|5.231|0.047
strrchr (LI-PaRAD)|58|6.739|6.826|6.935|6.834|0.758|7.905|0.06
strrchr (GNU libc 2.39)|58|4.621|4.623|4.627|4.623|0.044|11.684|0.005
strrchr (Arm OR 23.01)|58|10.015|10.134|10.391|10.145|0.951|5.325|0.05
strrchr (LI-PaRAD)|59|6.739|6.832|6.936|6.833|0.779|8.042|0.063
strrchr (GNU libc 2.39)|59|4.621|4.623|4.627|4.623|0.04|11.886|0.005
strrchr (Arm OR 23.01)|59|10.015|10.15|10.442|10.159|0.929|5.409|0.05
strrchr (LI-PaRAD)|60|6.739|6.825|6.934|6.825|0.75|8.189|0.061
strrchr (GNU libc 2.39)|60|4.62|4.623|4.656|4.623|0.082|12.087|0.01
strrchr (Arm OR 23.01)|60|10.014|10.147|10.463|10.152|0.947|5.505|0.052
strrchr (LI-PaRAD)|61|6.741|6.829|6.937|6.834|0.685|8.314|0.057
strrchr (GNU libc 2.39)|61|4.621|4.623|4.627|4.623|0.041|12.289|0.005
strrchr (Arm OR 23.01)|61|10.015|10.15|10.393|10.161|0.944|5.591|0.053
strrchr (LI-PaRAD)|62|6.739|6.823|6.934|6.825|0.723|8.461|0.061
strrchr (GNU libc 2.39)|62|4.621|4.623|4.633|4.623|0.047|12.49|0.006
strrchr (Arm OR 23.01)|62|10.014|10.139|10.364|10.148|0.852|5.69|0.048
strrchr (LI-PaRAD)|63|6.74|6.817|6.942|6.827|0.746|8.594|0.064
strrchr (GNU libc 2.39)|63|4.621|4.623|4.627|4.623|0.04|12.691|0.005
strrchr (Arm OR 23.01)|63|10.014|10.157|10.455|10.16|0.98|5.776|0.056
strrchr (LI-PaRAD)|64|7.84|8.09|8.097|8.082|0.463|7.375|0.035
strrchr (GNU libc 2.39)|64|5.005|5.008|5.017|5.008|0.043|11.901|0.005
strrchr (Arm OR 23.01)|64|13.863|13.868|13.872|13.868|0.012|4.298|0.001
strrchr (LI-PaRAD)|65|8.037|8.09|8.098|8.089|0.077|7.483|0.006
strrchr (GNU libc 2.39)|65|5.005|5.008|5.012|5.008|0.039|12.087|0.005
strrchr (Arm OR 23.01)|65|13.865|13.868|13.871|13.868|0.012|4.365|0.001
strrchr (LI-PaRAD)|66|7.839|8.09|8.121|8.082|0.502|7.606|0.039
strrchr (GNU libc 2.39)|66|5.005|5.008|5.013|5.008|0.039|12.273|0.005
strrchr (Arm OR 23.01)|66|13.864|13.868|13.883|13.868|0.016|4.432|0.001
strrchr (LI-PaRAD)|67|7.839|8.09|8.097|8.081|0.522|7.722|0.041
strrchr (GNU libc 2.39)|67|5.005|5.008|5.014|5.008|0.041|12.459|0.005
strrchr (Arm OR 23.01)|67|13.863|13.868|13.872|13.868|0.013|4.5|0.001
strrchr (LI-PaRAD)|68|7.817|8.09|8.097|8.085|0.455|7.833|0.037
strrchr (GNU libc 2.39)|68|5.005|5.008|5.012|5.008|0.039|12.645|0.005
strrchr (Arm OR 23.01)|68|13.863|13.868|13.871|13.868|0.012|4.567|0.001
strrchr (LI-PaRAD)|69|7.84|8.09|8.097|8.079|0.593|7.955|0.048
strrchr (GNU libc 2.39)|69|5.004|5.008|5.012|5.008|0.04|12.831|0.005
strrchr (Arm OR 23.01)|69|13.864|13.868|13.895|13.868|0.024|4.634|0.001
strrchr (LI-PaRAD)|70|7.729|8.09|8.097|8.085|0.485|8.064|0.041
strrchr (GNU libc 2.39)|70|5.004|5.009|5.015|5.008|0.042|13.017|0.006
strrchr (Arm OR 23.01)|70|13.864|13.868|13.872|13.868|0.012|4.701|0.001
strrchr (LI-PaRAD)|71|7.835|8.09|8.099|8.084|0.411|8.18|0.034
strrchr (GNU libc 2.39)|71|5.006|5.008|5.017|5.008|0.045|13.203|0.006
strrchr (Arm OR 23.01)|71|13.863|13.868|13.872|13.868|0.014|4.768|0.001
strrchr (LI-PaRAD)|72|7.703|8.008|8.105|7.982|1.464|8.403|0.125
strrchr (GNU libc 2.39)|72|5.005|5.008|5.011|5.008|0.038|13.389|0.005
strrchr (Arm OR 23.01)|72|13.864|13.868|13.872|13.868|0.013|4.835|0.001
strrchr (LI-PaRAD)|73|7.719|7.995|8.094|7.975|1.413|8.527|0.122
strrchr (GNU libc 2.39)|73|5.005|5.008|5.019|5.008|0.045|13.575|0.006
strrchr (Arm OR 23.01)|73|13.864|13.868|13.873|13.868|0.014|4.902|0.001
strrchr (LI-PaRAD)|74|7.685|8.01|8.091|7.987|1.435|8.63|0.125
strrchr (GNU libc 2.39)|74|5.005|5.008|5.013|5.008|0.04|13.761|0.006
strrchr (Arm OR 23.01)|74|13.863|13.868|13.872|13.868|0.013|4.97|0.001
strrchr (LI-PaRAD)|75|7.592|7.952|8.093|7.924|1.464|8.817|0.13
strrchr (GNU libc 2.39)|75|5.005|5.008|5.028|5.009|0.058|13.946|0.008
strrchr (Arm OR 23.01)|75|13.863|13.869|13.872|13.868|0.013|5.037|0.001
strrchr (LI-PaRAD)|76|7.613|7.977|8.093|7.962|1.358|8.892|0.122
strrchr (GNU libc 2.39)|76|5.005|5.008|5.017|5.008|0.046|14.133|0.007
strrchr (Arm OR 23.01)|76|13.863|13.868|13.909|13.869|0.036|5.104|0.002
strrchr (LI-PaRAD)|77|7.664|7.989|8.096|7.981|1.276|8.987|0.116
strrchr (GNU libc 2.39)|77|5.005|5.008|5.012|5.008|0.042|14.318|0.006
strrchr (Arm OR 23.01)|77|13.864|13.868|13.873|13.868|0.014|5.171|0.001
strrchr (LI-PaRAD)|78|7.77|7.993|8.093|7.994|1.013|9.088|0.093
strrchr (GNU libc 2.39)|78|5.005|5.008|5.011|5.008|0.04|14.505|0.006
strrchr (Arm OR 23.01)|78|13.863|13.868|13.872|13.868|0.014|5.238|0.001
strrchr (LI-PaRAD)|79|7.664|8.009|8.093|7.988|1.239|9.212|0.115
strrchr (GNU libc 2.39)|79|5.005|5.008|5.018|5.008|0.043|14.691|0.006
strrchr (Arm OR 23.01)|79|13.863|13.868|13.873|13.868|0.015|5.305|0.001
strrchr (LI-PaRAD)|80|7.762|8.012|8.093|8.004|1.106|9.31|0.104
strrchr (GNU libc 2.39)|80|5.512|5.679|5.802|5.667|1.37|13.15|0.181
strrchr (Arm OR 23.01)|80|13.86|13.867|13.895|13.867|0.027|5.373|0.001
strrchr (LI-PaRAD)|81|7.608|7.988|8.091|7.963|1.356|9.475|0.13
strrchr (GNU libc 2.39)|81|5.513|5.673|5.805|5.655|1.373|13.342|0.183
strrchr (Arm OR 23.01)|81|13.865|13.868|13.873|13.868|0.013|5.44|0.001
strrchr (LI-PaRAD)|82|7.759|8.032|8.091|8.001|1.143|9.547|0.11
strrchr (GNU libc 2.39)|82|5.513|5.67|5.804|5.657|1.321|13.502|0.178
strrchr (Arm OR 23.01)|82|13.863|13.869|13.873|13.868|0.014|5.507|0.001
strrchr (LI-PaRAD)|83|7.746|7.992|8.097|7.993|1.184|9.672|0.115
strrchr (GNU libc 2.39)|83|5.514|5.669|5.805|5.668|1.4|13.641|0.191
strrchr (Arm OR 23.01)|83|13.864|13.868|13.872|13.868|0.013|5.574|0.001
strrchr (LI-PaRAD)|84|7.766|8.007|8.118|7.997|1.199|9.784|0.118
strrchr (GNU libc 2.39)|84|5.513|5.616|5.803|5.639|1.31|13.875|0.181
strrchr (Arm OR 23.01)|84|13.863|13.868|13.873|13.868|0.014|5.641|0.001
strrchr (LI-PaRAD)|85|7.679|7.99|8.091|7.987|1.257|9.913|0.126
strrchr (GNU libc 2.39)|85|5.506|5.616|5.802|5.638|1.345|14.043|0.188
strrchr (Arm OR 23.01)|85|13.862|13.868|13.873|13.868|0.015|5.708|0.001
strrchr (LI-PaRAD)|86|7.778|7.99|8.093|7.992|1.222|10.024|0.123
