        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strlen (GNU libc 2.39) |           1 |          2.076 |          2.087 |          2.114 |          2.087 |          0.211 |          0.446 |          0.001 |
             strlen (LI-PaRAD) |           1 |          2.310 |          2.311 |          2.317 |          2.312 |          0.078 |          0.403 |          0.000 |      -9.70%
        strlen (GNU libc 2.39) |           2 |          2.694 |          2.697 |          2.701 |          2.697 |          0.073 |          0.691 |          0.001 |
             strlen (LI-PaRAD) |           2 |          2.310 |          2.311 |          2.316 |          2.312 |          0.074 |          0.806 |          0.001 |     +16.66%
        strlen (GNU libc 2.39) |           3 |          2.695 |          2.697 |          2.713 |          2.697 |          0.097 |          1.036 |          0.001 |
             strlen (LI-PaRAD) |           3 |          2.310 |          2.311 |          2.316 |          2.312 |          0.071 |          1.209 |          0.001 |     +16.67%
        strlen (GNU libc 2.39) |           4 |          2.694 |          2.696 |          2.704 |          2.697 |          0.081 |          1.381 |          0.001 |
             strlen (LI-PaRAD) |           4 |          2.310 |          2.311 |          2.316 |          2.312 |          0.074 |          1.612 |          0.001 |     +16.67%
        strlen (GNU libc 2.39) |           5 |          2.695 |          2.697 |          2.701 |          2.697 |          0.068 |          1.727 |          0.001 |
             strlen (LI-PaRAD) |           5 |          2.309 |          2.311 |          2.318 |          2.312 |          0.087 |          2.014 |          0.002 |     +16.66%
        strlen (GNU libc 2.39) |           6 |          2.694 |          2.697 |          2.701 |          2.697 |          0.077 |          2.072 |          0.002 |
             strlen (LI-PaRAD) |           6 |          2.310 |          2.311 |          2.317 |          2.312 |          0.076 |          2.417 |          0.002 |     +16.67%
        strlen (GNU libc 2.39) |           7 |          2.695 |          2.697 |          2.731 |          2.697 |          0.150 |          2.417 |          0.004 |
             strlen (LI-PaRAD) |           7 |          2.310 |          2.311 |          2.316 |          2.312 |          0.071 |          2.820 |          0.002 |     +16.68%
        strlen (GNU libc 2.39) |           8 |          2.695 |          2.697 |          2.701 |          2.697 |          0.071 |          2.763 |          0.002 |
             strlen (LI-PaRAD) |           8 |          2.310 |          2.311 |          2.316 |          2.312 |          0.075 |          3.223 |          0.002 |     +16.66%
        strlen (GNU libc 2.39) |           9 |          2.694 |          2.698 |          2.701 |          2.697 |          0.075 |          3.108 |          0.002 |
             strlen (LI-PaRAD) |           9 |          2.310 |          2.311 |          2.317 |          2.312 |          0.088 |          3.626 |          0.003 |     +16.66%
        strlen (GNU libc 2.39) |          10 |          2.695 |          2.696 |          2.701 |          2.697 |          0.079 |          3.453 |          0.003 |
             strlen (LI-PaRAD) |          10 |          2.310 |          2.311 |          2.317 |          2.312 |          0.086 |          4.029 |          0.003 |     +16.66%
        strlen (GNU libc 2.39) |          11 |          2.695 |          2.698 |          2.706 |          2.697 |          0.084 |          3.798 |          0.003 |
             strlen (LI-PaRAD) |          11 |          2.310 |          2.311 |          2.317 |          2.312 |          0.077 |          4.432 |          0.003 |     +16.68%
        strlen (GNU libc 2.39) |          12 |          2.694 |          2.696 |          2.701 |          2.697 |          0.083 |          4.144 |          0.003 |
             strlen (LI-PaRAD) |          12 |          2.310 |          2.311 |          2.323 |          2.312 |          0.087 |          4.835 |          0.004 |     +16.67%
        strlen (GNU libc 2.39) |          13 |          2.694 |          2.697 |          2.701 |          2.697 |          0.079 |          4.489 |          0.004 |
             strlen (LI-PaRAD) |          13 |          2.310 |          2.311 |          2.317 |          2.312 |          0.077 |          5.238 |          0.004 |     +16.67%
        strlen (GNU libc 2.39) |          14 |          2.695 |          2.696 |          2.701 |          2.697 |          0.080 |          4.835 |          0.004 |
             strlen (LI-PaRAD) |          14 |          2.310 |          2.311 |          2.322 |          2.312 |          0.091 |          5.640 |          0.005 |     +16.65%
        strlen (GNU libc 2.39) |          15 |          2.695 |          2.696 |          2.705 |          2.697 |          0.083 |          5.180 |          0.004 |
             strlen (LI-PaRAD) |          15 |          2.310 |          2.311 |          2.320 |          2.312 |          0.077 |          6.043 |          0.005 |     +16.67%
        strlen (GNU libc 2.39) |          16 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          4.835 |          0.003 |
             strlen (LI-PaRAD) |          16 |          2.310 |          2.311 |          2.316 |          2.312 |          0.074 |          6.446 |          0.005 |     +33.33%
