        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |          64 |          4.524 |          4.528 |          4.557 |          4.529 |          0.088 |         13.162 |          0.012 |
             strchr (LI-PaRAD) |          64 |          8.971 |          9.206 |          9.347 |          9.197 |          0.881 |          6.482 |          0.057 |     -50.76%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         128 |          6.929 |          6.937 |          6.949 |          6.936 |          0.063 |         17.186 |          0.011 |
             strchr (LI-PaRAD) |         128 |         13.479 |         13.484 |         13.515 |         13.484 |          0.029 |          8.841 |          0.003 |     -48.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         256 |         12.055 |         12.058 |         12.067 |         12.059 |          0.018 |         19.772 |          0.003 |
             strchr (LI-PaRAD) |         256 |         22.725 |         22.729 |         22.772 |         22.730 |          0.024 |         10.489 |          0.002 |     -46.95%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         512 |         22.442 |         22.475 |         22.534 |         22.474 |          0.063 |         21.217 |          0.013 |
             strchr (LI-PaRAD) |         512 |         41.207 |         41.222 |         41.365 |         41.221 |          0.045 |         11.568 |          0.005 |     -45.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        1024 |         43.718 |         43.763 |         43.859 |         43.762 |          0.052 |         21.792 |          0.011 |
             strchr (LI-PaRAD) |        1024 |         78.157 |         78.205 |         78.269 |         78.204 |          0.017 |         12.195 |          0.002 |     -44.04%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        2048 |         87.000 |         87.173 |         87.432 |         87.197 |          0.120 |         21.874 |          0.026 |
             strchr (LI-PaRAD) |        2048 |        152.118 |        152.171 |        152.237 |        152.168 |          0.014 |         12.534 |          0.002 |     -42.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        4096 |        173.692 |        174.554 |        175.052 |        174.531 |          0.143 |         21.857 |          0.031 |
             strchr (LI-PaRAD) |        4096 |        299.858 |        300.171 |        300.428 |        300.104 |          0.062 |         12.711 |          0.008 |     -41.84%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        8192 |        375.397 |        377.637 |        380.133 |        377.618 |          0.287 |         20.204 |          0.058 |
             strchr (LI-PaRAD) |        8192 |        595.561 |        595.999 |        596.886 |        595.986 |          0.030 |         12.801 |          0.004 |     -36.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       16384 |        734.225 |        740.465 |        745.197 |        740.368 |          0.299 |         20.610 |          0.062 |
             strchr (LI-PaRAD) |       16384 |       1196.540 |       1196.934 |       1199.913 |       1196.980 |          0.029 |         12.748 |          0.004 |     -38.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       32768 |       1472.030 |       1486.686 |       1503.687 |       1486.581 |          0.452 |         20.529 |          0.093 |
             strchr (LI-PaRAD) |       32768 |       2378.976 |       2379.821 |       2385.001 |       2380.480 |          0.067 |         12.820 |          0.009 |     -37.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       65536 |       3056.829 |       3072.850 |       3093.404 |       3073.019 |          0.213 |         19.862 |          0.042 |
             strchr (LI-PaRAD) |       65536 |       4747.278 |       4749.055 |       4757.934 |       4749.533 |          0.040 |         12.851 |          0.005 |     -35.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      131072 |       6307.374 |       6314.444 |       6324.724 |       6314.424 |          0.047 |         19.332 |          0.009 |
             strchr (LI-PaRAD) |      131072 |       9481.108 |       9485.747 |       9495.103 |       9485.678 |          0.026 |         12.869 |          0.003 |     -33.43%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      262144 |      12535.840 |      12595.460 |      12710.070 |      12593.386 |          0.214 |         19.387 |          0.041 |
             strchr (LI-PaRAD) |      262144 |      18923.110 |      18958.210 |      19015.600 |      18961.285 |          0.082 |         12.876 |          0.011 |     -33.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      524288 |      25151.920 |      25215.940 |      25270.090 |      25216.252 |          0.080 |         19.364 |          0.015 |
             strchr (LI-PaRAD) |      524288 |      37861.230 |      37926.900 |      38024.060 |      37923.858 |          0.066 |         12.875 |          0.008 |     -33.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     1048576 |      49585.680 |      49915.840 |      50319.520 |      49940.398 |          0.366 |         19.555 |          0.072 |
             strchr (LI-PaRAD) |     1048576 |      75857.710 |      75954.630 |      76119.750 |      75950.272 |          0.060 |         12.858 |          0.008 |     -34.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     2097152 |     100026.300 |     101048.300 |     101501.400 |     101040.047 |          0.237 |         19.330 |          0.046 |
             strchr (LI-PaRAD) |     2097152 |     151291.000 |     152127.800 |     153330.600 |     152065.436 |          0.357 |         12.844 |          0.046 |     -33.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     4194304 |     199210.000 |     202075.800 |     203214.700 |     202001.584 |          0.255 |         19.338 |          0.050 |
             strchr (LI-PaRAD) |     4194304 |     302888.100 |     305231.100 |     307734.200 |     305259.367 |          0.421 |         12.797 |          0.054 |     -33.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     8388608 |     397025.900 |     404156.600 |     405627.900 |     403826.255 |          0.338 |         19.346 |          0.066 |
             strchr (LI-PaRAD) |     8388608 |     609852.300 |     615245.000 |     621353.100 |     615117.329 |          0.450 |         12.701 |          0.057 |     -34.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |    16777216 |     795838.000 |     805920.000 |     821342.500 |     805842.559 |          0.652 |         19.390 |          0.126 |
             strchr (LI-PaRAD) |    16777216 |    1212825.000 |    1243153.000 |    1292014.500 |    1244846.832 |          1.561 |         12.555 |          0.195 |     -35.27%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |    33554432 |    1580611.500 |    1589905.000 |    1600476.000 |    1589675.238 |          0.221 |         19.658 |          0.043 |
