        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          64 |          4.306 |          4.324 |          4.371 |          4.324 |          0.126 |         13.785 |          0.017 |
            strnlen (LI-PaRAD) |          64 |          4.332 |          4.334 |          4.342 |          4.334 |          0.042 |         13.752 |          0.006 |      -0.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |         128 |          6.606 |          6.609 |          6.621 |          6.610 |          0.034 |         18.035 |          0.006 |
            strnlen (LI-PaRAD) |         128 |          7.508 |          7.513 |          7.520 |          7.512 |          0.023 |         15.869 |          0.004 |     -12.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |         256 |         11.724 |         11.729 |         11.743 |         11.730 |          0.021 |         20.326 |          0.004 |
            strnlen (LI-PaRAD) |         256 |         13.867 |         14.134 |         14.256 |         14.120 |          0.590 |         16.885 |          0.100 |     -16.93%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |         512 |         21.905 |         22.081 |         22.169 |         22.083 |          0.116 |         21.593 |          0.025 |
            strnlen (LI-PaRAD) |         512 |         26.687 |         26.788 |         26.950 |         26.805 |          0.176 |         17.789 |          0.031 |     -17.61%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        1024 |         42.452 |         42.537 |         44.287 |         42.557 |          0.425 |         22.410 |          0.092 |
            strnlen (LI-PaRAD) |        1024 |         52.039 |         52.172 |         52.281 |         52.162 |          0.092 |         18.283 |          0.017 |     -18.41%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        2048 |         83.269 |         83.809 |         84.227 |         83.799 |          0.254 |         22.761 |          0.058 |
            strnlen (LI-PaRAD) |        2048 |        101.297 |        101.315 |        101.749 |        101.324 |          0.046 |         18.824 |          0.009 |     -17.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        4096 |        166.260 |        166.810 |        168.975 |        166.856 |          0.246 |         22.862 |          0.056 |
            strnlen (LI-PaRAD) |        4096 |        202.821 |        202.900 |        203.728 |        202.923 |          0.058 |         18.799 |          0.011 |     -17.77%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        8192 |        331.788 |        334.155 |        335.865 |        334.085 |          0.241 |         22.837 |          0.055 |
            strnlen (LI-PaRAD) |        8192 |        406.504 |        406.627 |        410.753 |        406.684 |          0.105 |         18.760 |          0.019 |     -17.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |       16384 |        649.592 |        666.822 |        669.851 |        666.496 |          0.440 |         22.895 |          0.102 |
            strnlen (LI-PaRAD) |       16384 |        808.521 |        808.939 |        810.355 |        809.141 |          0.060 |         18.858 |          0.011 |     -17.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |       32768 |       1329.332 |       1332.787 |       1339.174 |       1332.686 |          0.156 |         22.899 |          0.036 |
            strnlen (LI-PaRAD) |       32768 |       1607.346 |       1610.509 |       1613.637 |       1610.446 |          0.098 |         18.950 |          0.019 |     -17.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |       65536 |       2658.233 |       2660.375 |       2665.646 |       2661.262 |          0.082 |         22.935 |          0.019 |
            strnlen (LI-PaRAD) |       65536 |       3210.200 |       3213.585 |       3216.451 |       3213.352 |          0.057 |         18.994 |          0.011 |     -17.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |      131072 |       5283.176 |       5289.573 |       5297.350 |       5288.990 |          0.046 |         23.080 |          0.011 |
            strnlen (LI-PaRAD) |      131072 |       6422.988 |       6425.946 |       6453.886 |       6426.325 |          0.053 |         18.995 |          0.010 |     -17.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |      262144 |      10506.750 |      10576.130 |      10611.670 |      10570.309 |          0.186 |         23.097 |          0.043 |
            strnlen (LI-PaRAD) |      262144 |      12818.610 |      12847.600 |      12882.240 |      12844.413 |          0.145 |         19.008 |          0.028 |     -17.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |      524288 |      21133.820 |      21210.290 |      21329.790 |      21214.776 |          0.224 |         23.016 |          0.051 |
            strnlen (LI-PaRAD) |      524288 |      25674.540 |      25691.370 |      25758.980 |      25703.087 |          0.090 |         18.997 |          0.017 |     -17.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
