        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |          64 |          4.720 |          4.724 |          4.779 |          4.726 |          0.150 |         12.613 |          0.019 |
            strrchr (LI-PaRAD) |          64 |          7.985 |          8.320 |          8.327 |          8.303 |          0.752 |          7.179 |          0.055 |     -43.08%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |         128 |          7.511 |          7.517 |          7.551 |          7.518 |          0.089 |         15.856 |          0.014 |
            strrchr (LI-PaRAD) |         128 |         10.399 |         10.401 |         10.411 |         10.402 |          0.020 |         11.461 |          0.002 |     -27.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |         256 |         12.558 |         12.619 |         12.737 |         12.625 |          0.297 |         18.884 |          0.056 |
            strrchr (LI-PaRAD) |         256 |         16.756 |         17.295 |         18.429 |         17.296 |          2.214 |         13.791 |          0.302 |     -27.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |         512 |         23.386 |         23.639 |         30.982 |         23.875 |          3.345 |         19.991 |          0.549 |
            strrchr (LI-PaRAD) |         512 |         29.063 |         29.112 |         31.981 |         29.595 |          2.609 |         16.123 |          0.407 |     -19.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |        1024 |         45.721 |         46.444 |         46.583 |         46.361 |          0.415 |         20.571 |          0.086 |
            strrchr (LI-PaRAD) |        1024 |         53.708 |         53.751 |         55.700 |         53.798 |          0.493 |         17.727 |          0.085 |     -13.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |        2048 |         92.389 |         92.582 |         92.743 |         92.582 |          0.074 |         20.602 |          0.015 |
