        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcmp (GNU libc 2.39) |          17 |          2.310 |          2.311 |          2.316 |          2.312 |          0.062 |          6.849 |          0.004 |
             memcmp (LI-PaRAD) |          17 |          3.124 |          3.321 |          3.470 |          3.332 |          2.708 |          4.756 |          0.129 |     -30.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          18 |          2.310 |          2.311 |          2.321 |          2.312 |          0.078 |          7.252 |          0.006 |
             memcmp (LI-PaRAD) |          18 |          3.138 |          3.331 |          3.470 |          3.341 |          2.778 |          5.021 |          0.140 |     -30.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          19 |          2.310 |          2.311 |          2.324 |          2.312 |          0.085 |          7.654 |          0.006 |
             memcmp (LI-PaRAD) |          19 |          3.166 |          3.320 |          3.470 |          3.328 |          2.548 |          5.320 |          0.135 |     -30.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          20 |          2.310 |          2.311 |          2.332 |          2.312 |          0.110 |          8.057 |          0.009 |
             memcmp (LI-PaRAD) |          20 |          3.125 |          3.315 |          3.469 |          3.327 |          2.791 |          5.603 |          0.156 |     -30.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          21 |          2.309 |          2.311 |          2.323 |          2.312 |          0.085 |          8.460 |          0.007 |
             memcmp (LI-PaRAD) |          21 |          3.132 |          3.330 |          3.470 |          3.334 |          2.902 |          5.871 |          0.170 |     -30.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          22 |          2.310 |          2.311 |          2.323 |          2.312 |          0.084 |          8.863 |          0.007 |
             memcmp (LI-PaRAD) |          22 |          3.145 |          3.322 |          3.478 |          3.330 |          2.865 |          6.159 |          0.176 |     -30.57%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          23 |          2.310 |          2.311 |          2.316 |          2.312 |          0.069 |          9.266 |          0.006 |
             memcmp (LI-PaRAD) |          23 |          3.170 |          3.332 |          3.470 |          3.333 |          2.850 |          6.433 |          0.183 |     -30.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          24 |          2.310 |          2.311 |          2.318 |          2.312 |          0.071 |          9.669 |          0.007 |
             memcmp (LI-PaRAD) |          24 |          3.200 |          3.391 |          3.401 |          3.387 |          0.681 |          6.600 |          0.047 |     -31.74%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          25 |          2.310 |          2.311 |          2.315 |          2.312 |          0.060 |         10.073 |          0.006 |
             memcmp (LI-PaRAD) |          25 |          3.199 |          3.391 |          3.407 |          3.381 |          1.185 |          6.888 |          0.086 |     -31.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          26 |          2.310 |          2.311 |          2.325 |          2.312 |          0.083 |         10.475 |          0.009 |
             memcmp (LI-PaRAD) |          26 |          3.228 |          3.391 |          3.393 |          3.388 |          0.548 |          7.148 |          0.041 |     -31.76%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          27 |          2.310 |          2.311 |          2.336 |          2.312 |          0.124 |         10.877 |          0.013 |
             memcmp (LI-PaRAD) |          27 |          3.201 |          3.391 |          3.403 |          3.387 |          0.664 |          7.424 |          0.052 |     -31.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          28 |          2.310 |          2.311 |          2.373 |          2.312 |          0.270 |         11.278 |          0.030 |
             memcmp (LI-PaRAD) |          28 |          3.200 |          3.391 |          3.393 |          3.380 |          1.173 |          7.717 |          0.095 |     -31.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          29 |          2.310 |          2.311 |          2.328 |          2.312 |          0.095 |         11.683 |          0.011 |
             memcmp (LI-PaRAD) |          29 |          3.201 |          3.390 |          3.406 |          3.381 |          1.219 |          7.990 |          0.103 |     -31.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          30 |          2.310 |          2.311 |          2.315 |          2.312 |          0.060 |         12.087 |          0.007 |
             memcmp (LI-PaRAD) |          30 |          3.200 |          3.391 |          3.415 |          3.389 |          0.567 |          8.245 |          0.049 |     -31.79%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          31 |          2.310 |          2.311 |          2.322 |          2.312 |          0.088 |         12.488 |          0.011 |
             memcmp (LI-PaRAD) |          31 |          3.200 |          3.390 |          3.397 |          3.378 |          1.302 |          8.549 |          0.116 |     -31.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          32 |          2.310 |          2.311 |          2.316 |          2.312 |          0.063 |         12.893 |          0.008 |
             memcmp (LI-PaRAD) |          32 |          3.201 |          3.391 |          3.412 |          3.387 |          0.721 |          8.799 |          0.067 |     -31.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          33 |          2.824 |          2.828 |          2.995 |          2.830 |          0.594 |         10.859 |          0.061 |
             memcmp (LI-PaRAD) |          33 |          4.931 |          4.985 |          5.028 |          4.987 |          0.441 |          6.163 |          0.027 |     -43.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          34 |          2.824 |          2.828 |          2.838 |          2.828 |          0.097 |         11.196 |          0.011 |
             memcmp (LI-PaRAD) |          34 |          4.930 |          4.992 |          5.018 |          4.990 |          0.388 |          6.346 |          0.025 |     -43.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          35 |          2.825 |          2.828 |          2.844 |          2.828 |          0.093 |         11.525 |          0.011 |
             memcmp (LI-PaRAD) |          35 |          4.927 |          4.994 |          5.012 |          4.990 |          0.410 |          6.533 |          0.027 |     -43.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          36 |          2.802 |          2.806 |          2.811 |          2.806 |          0.083 |         11.949 |          0.010 |
             memcmp (LI-PaRAD) |          36 |          4.918 |          5.008 |          5.021 |          5.001 |          0.341 |          6.705 |          0.023 |     -43.89%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          37 |          2.823 |          2.828 |          2.837 |          2.828 |          0.083 |         12.186 |          0.010 |
             memcmp (LI-PaRAD) |          37 |          4.939 |          4.986 |          5.027 |          4.988 |          0.386 |          6.908 |          0.027 |     -43.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          38 |          2.823 |          2.828 |          2.840 |          2.828 |          0.102 |         12.515 |          0.013 |
             memcmp (LI-PaRAD) |          38 |          4.933 |          4.983 |          5.012 |          4.988 |          0.396 |          7.095 |          0.028 |     -43.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          39 |          2.824 |          2.827 |          2.849 |          2.828 |          0.117 |         12.844 |          0.015 |
             memcmp (LI-PaRAD) |          39 |          4.930 |          5.006 |          5.020 |          4.991 |          0.428 |          7.277 |          0.031 |     -43.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          40 |          2.767 |          2.770 |          2.787 |          2.771 |          0.093 |         13.446 |          0.013 |
             memcmp (LI-PaRAD) |          40 |          4.332 |          4.454 |          4.623 |          4.448 |          1.675 |          8.378 |          0.140 |     -37.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          41 |          2.824 |          2.828 |          2.844 |          2.828 |          0.095 |         13.503 |          0.013 |
             memcmp (LI-PaRAD) |          41 |          4.332 |          4.455 |          4.588 |          4.449 |          1.653 |          8.585 |          0.142 |     -36.44%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          42 |          2.824 |          2.828 |          2.837 |          2.828 |          0.090 |         13.832 |          0.012 |
             memcmp (LI-PaRAD) |          42 |          4.332 |          4.456 |          4.621 |          4.455 |          1.581 |          8.782 |          0.139 |     -36.53%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          43 |          2.824 |          2.827 |          2.848 |          2.828 |          0.106 |         14.161 |          0.015 |
             memcmp (LI-PaRAD) |          43 |          4.332 |          4.454 |          4.623 |          4.454 |          1.793 |          8.994 |          0.161 |     -36.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          44 |          2.767 |          2.770 |          2.777 |          2.771 |          0.076 |         14.790 |          0.011 |
             memcmp (LI-PaRAD) |          44 |          4.332 |          4.457 |          4.608 |          4.456 |          1.697 |          9.199 |          0.156 |     -37.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          45 |          2.824 |          2.828 |          2.840 |          2.828 |          0.089 |         14.820 |          0.013 |
             memcmp (LI-PaRAD) |          45 |          4.332 |          4.435 |          4.622 |          4.429 |          1.929 |          9.467 |          0.181 |     -36.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          46 |          2.824 |          2.828 |          2.981 |          2.830 |          0.546 |         15.141 |          0.079 |
             memcmp (LI-PaRAD) |          46 |          4.332 |          4.414 |          4.586 |          4.412 |          1.633 |          9.713 |          0.157 |     -35.86%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          47 |          2.824 |          2.828 |          3.046 |          2.831 |          0.770 |         15.465 |          0.111 |
