        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           1 |          2.385 |          2.390 |          2.424 |          2.390 |          0.176 |          0.390 |          0.001 |
            strrchr (LI-PaRAD) |           1 |          5.040 |          5.248 |          5.419 |          5.271 |          1.950 |          0.177 |          0.003 |     -54.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           2 |          3.079 |          3.083 |          3.089 |          3.082 |          0.062 |          0.604 |          0.000 |
            strrchr (LI-PaRAD) |           2 |          5.101 |          5.374 |          5.413 |          5.329 |          1.527 |          0.350 |          0.005 |     -42.16%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           3 |          3.079 |          3.082 |          3.090 |          3.082 |          0.063 |          0.907 |          0.001 |
            strrchr (LI-PaRAD) |           3 |          5.089 |          5.391 |          5.414 |          5.337 |          1.545 |          0.524 |          0.008 |     -42.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           4 |          3.079 |          3.083 |          3.086 |          3.082 |          0.058 |          1.209 |          0.001 |
            strrchr (LI-PaRAD) |           4 |          5.057 |          5.392 |          5.414 |          5.335 |          1.608 |          0.698 |          0.011 |     -42.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           5 |          3.079 |          3.082 |          3.088 |          3.082 |          0.060 |          1.511 |          0.001 |
            strrchr (LI-PaRAD) |           5 |          5.059 |          5.392 |          5.415 |          5.332 |          1.530 |          0.873 |          0.014 |     -42.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           6 |          3.079 |          3.082 |          3.106 |          3.082 |          0.095 |          1.813 |          0.002 |
