        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |           1 |          2.094 |          2.098 |          2.124 |          2.099 |          0.168 |          0.444 |          0.001 |
             strchr (LI-PaRAD) |           1 |          4.364 |          4.438 |          4.573 |          4.442 |          1.329 |          0.210 |          0.003 |     -52.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |           2 |          2.695 |          2.696 |          2.709 |          2.697 |          0.081 |          0.691 |          0.001 |
             strchr (LI-PaRAD) |           2 |          4.364 |          4.454 |          4.587 |          4.452 |          1.351 |          0.418 |          0.006 |     -39.42%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |           3 |          2.695 |          2.696 |          2.701 |          2.697 |          0.059 |          1.036 |          0.001 |
             strchr (LI-PaRAD) |           3 |          4.364 |          4.473 |          4.572 |          4.465 |          1.463 |          0.626 |          0.009 |     -39.61%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |           4 |          2.695 |          2.696 |          2.701 |          2.697 |          0.065 |          1.381 |          0.001 |
             strchr (LI-PaRAD) |           4 |          4.364 |          4.458 |          4.618 |          4.462 |          1.512 |          0.835 |          0.013 |     -39.57%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |           5 |          2.695 |          2.696 |          2.701 |          2.697 |          0.063 |          1.727 |          0.001 |
             strchr (LI-PaRAD) |           5 |          4.365 |          4.458 |          4.608 |          4.461 |          1.533 |          1.044 |          0.016 |     -39.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |           6 |          2.694 |          2.696 |          2.701 |          2.697 |          0.062 |          2.072 |          0.001 |
             strchr (LI-PaRAD) |           6 |          4.364 |          4.453 |          4.573 |          4.458 |          1.349 |          1.254 |          0.017 |     -39.50%
