        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           1 |          2.050 |          2.061 |          2.079 |          2.061 |          0.224 |          0.452 |          0.001 |
             strcpy (LI-PaRAD) |           1 |          2.310 |          2.311 |          2.315 |          2.311 |          0.059 |          0.403 |          0.000 |     -10.84%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           2 |          3.079 |          3.082 |          3.086 |          3.082 |          0.055 |          0.604 |          0.000 |
             strcpy (LI-PaRAD) |           2 |          1.923 |          2.310 |          2.319 |          2.208 |          7.736 |          0.849 |          0.071 |     +39.57%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           3 |          3.079 |          3.082 |          3.094 |          3.082 |          0.075 |          0.907 |          0.001 |
             strcpy (LI-PaRAD) |           3 |          2.310 |          2.311 |          2.315 |          2.311 |          0.062 |          1.209 |          0.001 |     +33.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           4 |          2.695 |          2.700 |          3.085 |          2.867 |          6.668 |          1.305 |          0.086 |
             strcpy (LI-PaRAD) |           4 |          1.923 |          1.930 |          2.315 |          2.113 |          9.126 |          1.778 |          0.161 |     +35.69%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           5 |          2.695 |          2.696 |          2.700 |          2.697 |          0.062 |          1.727 |          0.001 |
             strcpy (LI-PaRAD) |           5 |          2.310 |          2.311 |          2.315 |          2.311 |          0.060 |          2.015 |          0.001 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           6 |          2.695 |          2.697 |          2.701 |          2.697 |          0.064 |          2.072 |          0.001 |
             strcpy (LI-PaRAD) |           6 |          1.923 |          2.310 |          2.315 |          2.126 |          9.061 |          2.651 |          0.242 |     +26.87%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           7 |          2.695 |          2.696 |          2.709 |          2.697 |          0.079 |          2.417 |          0.002 |
             strcpy (LI-PaRAD) |           7 |          2.310 |          2.311 |          2.315 |          2.311 |          0.058 |          2.821 |          0.002 |     +16.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           8 |          2.695 |          2.697 |          2.701 |          2.697 |          0.067 |          2.763 |          0.002 |
             strcpy (LI-PaRAD) |           8 |          2.310 |          2.311 |          2.333 |          2.312 |          0.114 |          3.223 |          0.004 |     +16.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |           9 |          2.310 |          2.311 |          2.316 |          2.312 |          0.059 |          3.626 |          0.002 |
             strcpy (LI-PaRAD) |           9 |          2.310 |          2.311 |          2.337 |          2.312 |          0.129 |          3.626 |          0.005 |      -0.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          10 |          2.310 |          2.311 |          2.316 |          2.311 |          0.062 |          4.029 |          0.003 |
             strcpy (LI-PaRAD) |          10 |          1.923 |          2.311 |          2.316 |          2.245 |          6.456 |          4.168 |          0.303 |      +2.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          11 |          2.310 |          2.311 |          2.317 |          2.312 |          0.066 |          4.432 |          0.003 |
             strcpy (LI-PaRAD) |          11 |          2.310 |          2.311 |          2.325 |          2.311 |          0.083 |          4.432 |          0.004 |      +0.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          12 |          2.310 |          2.311 |          2.316 |          2.311 |          0.059 |          4.835 |          0.003 |
             strcpy (LI-PaRAD) |          12 |          2.310 |          2.311 |          2.317 |          2.312 |          0.067 |          4.835 |          0.003 |      -0.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          13 |          1.807 |          1.825 |          2.314 |          1.889 |          8.861 |          6.452 |          0.482 |
             strcpy (LI-PaRAD) |          13 |          2.310 |          2.311 |          2.317 |          2.311 |          0.062 |          5.238 |          0.003 |     -18.28%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          14 |          2.310 |          2.311 |          2.315 |          2.311 |          0.062 |          5.641 |          0.003 |
             strcpy (LI-PaRAD) |          14 |          2.310 |          2.311 |          2.315 |          2.311 |          0.063 |          5.641 |          0.004 |      -0.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          15 |          1.807 |          2.310 |          2.315 |          2.116 |         11.302 |          6.690 |          0.793 |
             strcpy (LI-PaRAD) |          15 |          2.310 |          2.311 |          2.315 |          2.312 |          0.063 |          6.044 |          0.004 |      -8.44%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          16 |          2.694 |          2.697 |          2.705 |          2.697 |          0.074 |          5.525 |          0.004 |
             strcpy (LI-PaRAD) |          16 |          2.310 |          2.311 |          2.316 |          2.311 |          0.063 |          6.447 |          0.004 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          17 |          2.290 |          2.695 |          2.704 |          2.572 |          7.169 |          6.189 |          0.470 |
             strcpy (LI-PaRAD) |          17 |          2.310 |          2.311 |          2.318 |          2.311 |          0.064 |          6.850 |          0.004 |     +11.28%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          18 |          2.695 |          2.696 |          2.703 |          2.697 |          0.068 |          6.216 |          0.004 |
             strcpy (LI-PaRAD) |          18 |          2.310 |          2.311 |          2.317 |          2.311 |          0.060 |          7.252 |          0.004 |     +16.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          19 |          2.272 |          2.695 |          2.703 |          2.567 |          7.477 |          6.934 |          0.551 |
             strcpy (LI-PaRAD) |          19 |          2.310 |          2.311 |          2.318 |          2.312 |          0.066 |          7.655 |          0.005 |     +11.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          20 |          2.695 |          2.697 |          2.707 |          2.697 |          0.080 |          6.907 |          0.006 |
             strcpy (LI-PaRAD) |          20 |          2.310 |          2.311 |          2.316 |          2.311 |          0.059 |          8.058 |          0.005 |     +16.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          21 |          2.292 |          2.695 |          2.702 |          2.574 |          7.115 |          7.639 |          0.577 |
             strcpy (LI-PaRAD) |          21 |          2.310 |          2.311 |          2.316 |          2.312 |          0.058 |          8.461 |          0.005 |     +11.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          22 |          2.695 |          2.697 |          2.700 |          2.697 |          0.063 |          7.598 |          0.005 |
             strcpy (LI-PaRAD) |          22 |          2.310 |          2.311 |          2.315 |          2.311 |          0.057 |          8.864 |          0.005 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          23 |          2.271 |          2.695 |          2.700 |          2.568 |          7.453 |          8.389 |          0.666 |
             strcpy (LI-PaRAD) |          23 |          2.310 |          2.311 |          2.315 |          2.312 |          0.063 |          9.267 |          0.006 |     +11.11%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          24 |          2.695 |          2.697 |          2.708 |          2.697 |          0.078 |          8.288 |          0.006 |
             strcpy (LI-PaRAD) |          24 |          2.310 |          2.311 |          2.316 |          2.312 |          0.060 |          9.670 |          0.006 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          25 |          2.290 |          2.695 |          2.707 |          2.575 |          7.136 |          9.090 |          0.690 |
             strcpy (LI-PaRAD) |          25 |          2.310 |          2.311 |          2.316 |          2.311 |          0.067 |         10.073 |          0.007 |     +11.41%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          26 |          2.695 |          2.695 |          2.723 |          2.697 |          0.123 |          8.978 |          0.011 |
             strcpy (LI-PaRAD) |          26 |          2.310 |          2.311 |          2.315 |          2.311 |          0.061 |         10.476 |          0.006 |     +16.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          27 |          2.273 |          2.695 |          2.705 |          2.570 |          7.435 |          9.841 |          0.780 |
             strcpy (LI-PaRAD) |          27 |          2.310 |          2.311 |          2.317 |          2.312 |          0.063 |         10.878 |          0.007 |     +11.18%
