        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           1 |          2.405 |          2.420 |          2.433 |          2.420 |          0.187 |          0.385 |          0.001 |
             strcmp (LI-PaRAD) |           1 |          3.785 |          3.788 |          3.790 |          3.788 |          0.032 |          0.246 |          0.000 |     -36.11%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           2 |          2.695 |          2.696 |          2.703 |          2.697 |          0.068 |          0.691 |          0.000 |
             strcmp (LI-PaRAD) |           2 |          3.784 |          3.788 |          3.839 |          3.789 |          0.138 |          0.492 |          0.001 |     -28.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           3 |          2.695 |          2.696 |          2.704 |          2.697 |          0.066 |          1.036 |          0.001 |
             strcmp (LI-PaRAD) |           3 |          3.784 |          3.788 |          3.800 |          3.788 |          0.046 |          0.738 |          0.000 |     -28.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           4 |          2.695 |          2.696 |          2.702 |          2.697 |          0.062 |          1.382 |          0.001 |
             strcmp (LI-PaRAD) |           4 |          3.784 |          3.788 |          3.792 |          3.788 |          0.034 |          0.983 |          0.000 |     -28.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           5 |          2.694 |          2.696 |          2.729 |          2.697 |          0.142 |          1.727 |          0.002 |
             strcmp (LI-PaRAD) |           5 |          3.785 |          3.788 |          3.791 |          3.788 |          0.036 |          1.229 |          0.000 |     -28.80%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           6 |          2.695 |          2.696 |          2.704 |          2.697 |          0.067 |          2.072 |          0.001 |
             strcmp (LI-PaRAD) |           6 |          3.785 |          3.788 |          3.790 |          3.788 |          0.030 |          1.475 |          0.000 |     -28.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           7 |          2.695 |          2.696 |          2.711 |          2.697 |          0.088 |          2.417 |          0.002 |
             strcmp (LI-PaRAD) |           7 |          3.784 |          3.788 |          3.811 |          3.789 |          0.088 |          1.721 |          0.002 |     -28.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           8 |          3.079 |          3.082 |          3.086 |          3.082 |          0.062 |          2.417 |          0.002 |
             strcmp (LI-PaRAD) |           8 |          3.784 |          3.788 |          3.791 |          3.788 |          0.037 |          1.967 |          0.001 |     -18.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           9 |          3.079 |          3.082 |          3.088 |          3.082 |          0.062 |          2.720 |          0.002 |
             strcmp (LI-PaRAD) |           9 |          3.784 |          3.788 |          3.824 |          3.789 |          0.101 |          2.212 |          0.002 |     -18.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          10 |          3.079 |          3.082 |          3.088 |          3.082 |          0.062 |          3.022 |          0.002 |
             strcmp (LI-PaRAD) |          10 |          3.785 |          3.788 |          3.791 |          3.788 |          0.030 |          2.459 |          0.001 |     -18.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          11 |          3.079 |          3.082 |          3.089 |          3.082 |          0.062 |          3.324 |          0.002 |
             strcmp (LI-PaRAD) |          11 |          3.784 |          3.789 |          3.817 |          3.788 |          0.083 |          2.704 |          0.002 |     -18.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          12 |          3.079 |          3.082 |          3.086 |          3.082 |          0.060 |          3.626 |          0.002 |
             strcmp (LI-PaRAD) |          12 |          3.784 |          3.788 |          3.793 |          3.788 |          0.033 |          2.950 |          0.001 |     -18.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          13 |          3.079 |          3.082 |          3.088 |          3.082 |          0.058 |          3.929 |          0.002 |
             strcmp (LI-PaRAD) |          13 |          3.785 |          3.788 |          3.808 |          3.788 |          0.069 |          3.196 |          0.002 |     -18.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          14 |          3.079 |          3.082 |          3.091 |          3.082 |          0.061 |          4.231 |          0.003 |
             strcmp (LI-PaRAD) |          14 |          3.785 |          3.788 |          3.790 |          3.788 |          0.031 |          3.442 |          0.001 |     -18.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          15 |          3.079 |          3.082 |          3.087 |          3.082 |          0.054 |          4.533 |          0.002 |
             strcmp (LI-PaRAD) |          15 |          3.784 |          3.788 |          3.790 |          3.788 |          0.030 |          3.688 |          0.001 |     -18.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          16 |          3.849 |          3.853 |          3.880 |          3.853 |          0.077 |          3.868 |          0.003 |
             strcmp (LI-PaRAD) |          16 |          3.784 |          3.788 |          3.791 |          3.788 |          0.030 |          3.934 |          0.001 |      +1.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          17 |          3.849 |          3.852 |          3.857 |          3.852 |          0.033 |          4.110 |          0.001 |
             strcmp (LI-PaRAD) |          17 |          3.785 |          3.788 |          3.790 |          3.788 |          0.030 |          4.180 |          0.001 |      +1.69%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          18 |          3.849 |          3.852 |          3.869 |          3.853 |          0.064 |          4.351 |          0.003 |
             strcmp (LI-PaRAD) |          18 |          3.784 |          3.788 |          3.803 |          3.788 |          0.054 |          4.425 |          0.002 |      +1.70%
