ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (GNU libc 2.34)|9|1.805|1.806|1.811|1.806|0.05|4.642|0.002
memcpy (Arm OR 23.01)|9|1.912|1.913|1.915|1.913|0.027|4.381|0.001
memcpy (LI-PaRAD)|10|1.846|1.847|1.852|1.847|0.058|5.041|0.003
memcpy (GNU libc 2.34)|10|1.805|1.805|1.81|1.805|0.041|5.158|0.002
memcpy (Arm OR 23.01)|10|1.913|1.913|1.921|1.913|0.047|4.867|0.002
memcpy (LI-PaRAD)|11|1.846|1.847|1.855|1.847|0.074|5.546|0.004
memcpy (GNU libc 2.34)|11|1.804|1.805|1.81|1.805|0.063|5.675|0.004
memcpy (Arm OR 23.01)|11|1.913|1.913|1.915|1.913|0.026|5.354|0.001
memcpy (LI-PaRAD)|12|1.846|1.847|1.856|1.847|0.085|6.05|0.005
memcpy (GNU libc 2.34)|12|1.722|1.805|1.81|1.804|0.619|6.196|0.04
memcpy (Arm OR 23.01)|12|1.912|1.913|1.915|1.913|0.027|5.841|0.002
memcpy (LI-PaRAD)|13|1.847|1.847|1.851|1.847|0.04|6.554|0.003
memcpy (GNU libc 2.34)|13|1.805|1.805|1.811|1.806|0.06|6.705|0.004
memcpy (Arm OR 23.01)|13|1.912|1.913|1.915|1.913|0.024|6.328|0.002
memcpy (LI-PaRAD)|14|1.846|1.847|1.853|1.847|0.055|7.059|0.004
memcpy (GNU libc 2.34)|14|1.804|1.805|1.811|1.805|0.054|7.222|0.004
memcpy (Arm OR 23.01)|14|1.912|1.913|1.917|1.913|0.043|6.815|0.003
memcpy (LI-PaRAD)|15|1.846|1.847|1.852|1.847|0.043|7.563|0.003
memcpy (GNU libc 2.34)|15|1.743|1.805|1.81|1.805|0.347|7.741|0.028
memcpy (Arm OR 23.01)|15|1.913|1.913|1.915|1.913|0.029|7.301|0.002
memcpy (LI-PaRAD)|16|1.846|1.847|1.852|1.847|0.056|8.067|0.005
memcpy (GNU libc 2.34)|16|1.805|1.805|1.81|1.805|0.046|8.254|0.004
memcpy (Arm OR 23.01)|16|1.912|1.913|1.92|1.913|0.042|7.788|0.003
memcpy (LI-PaRAD)|17|1.907|1.908|1.915|1.908|0.054|8.296|0.004
memcpy (GNU libc 2.34)|17|1.804|1.805|1.81|1.805|0.044|8.77|0.004
memcpy (Arm OR 23.01)|17|1.911|1.912|1.914|1.912|0.027|8.281|0.002
memcpy (LI-PaRAD)|18|1.907|1.908|1.914|1.909|0.058|8.783|0.005
memcpy (GNU libc 2.34)|18|1.804|1.805|1.81|1.805|0.056|9.286|0.005
memcpy (Arm OR 23.01)|18|1.911|1.912|1.918|1.912|0.039|8.768|0.003
memcpy (LI-PaRAD)|19|1.898|1.908|1.914|1.908|0.084|9.275|0.008
memcpy (GNU libc 2.34)|19|1.804|1.805|1.807|1.805|0.032|9.802|0.003
memcpy (Arm OR 23.01)|19|1.911|1.912|1.913|1.912|0.026|9.256|0.002
memcpy (LI-PaRAD)|20|1.907|1.908|1.913|1.908|0.068|9.761|0.007
memcpy (GNU libc 2.34)|20|1.805|1.805|1.816|1.806|0.086|10.315|0.009
memcpy (Arm OR 23.01)|20|1.911|1.912|1.913|1.912|0.025|9.742|0.002
memcpy (LI-PaRAD)|21|1.907|1.909|1.914|1.909|0.065|10.245|0.007
memcpy (GNU libc 2.34)|21|1.805|1.805|1.811|1.806|0.07|10.832|0.008
memcpy (Arm OR 23.01)|21|1.911|1.912|1.914|1.912|0.027|10.229|0.003
memcpy (LI-PaRAD)|22|1.907|1.908|1.914|1.909|0.074|10.734|0.008
memcpy (GNU libc 2.34)|22|1.805|1.806|1.817|1.806|0.081|11.345|0.009
memcpy (Arm OR 23.01)|22|1.911|1.912|1.918|1.912|0.045|10.714|0.005
memcpy (LI-PaRAD)|23|1.899|1.908|1.913|1.908|0.078|11.225|0.009
memcpy (GNU libc 2.34)|23|1.805|1.806|1.813|1.806|0.076|11.861|0.009
memcpy (Arm OR 23.01)|23|1.911|1.912|1.914|1.912|0.027|11.201|0.003
memcpy (LI-PaRAD)|24|1.907|1.908|1.913|1.908|0.067|11.713|0.008
memcpy (GNU libc 2.34)|24|1.805|1.805|1.813|1.806|0.076|12.379|0.009
memcpy (Arm OR 23.01)|24|1.911|1.912|1.917|1.912|0.035|11.69|0.004
memcpy (LI-PaRAD)|25|1.907|1.908|1.912|1.908|0.051|12.202|0.006
memcpy (GNU libc 2.34)|25|1.805|1.805|1.811|1.806|0.069|12.895|0.009
memcpy (Arm OR 23.01)|25|1.911|1.912|1.913|1.912|0.027|12.179|0.003
memcpy (LI-PaRAD)|26|1.906|1.907|1.913|1.908|0.052|12.692|0.007
memcpy (GNU libc 2.34)|26|1.805|1.805|1.811|1.805|0.045|13.413|0.006
memcpy (Arm OR 23.01)|26|1.911|1.912|1.913|1.912|0.024|12.665|0.003
memcpy (LI-PaRAD)|27|1.907|1.908|1.91|1.908|0.037|13.178|0.005
memcpy (GNU libc 2.34)|27|1.804|1.805|1.807|1.805|0.034|13.929|0.005
memcpy (Arm OR 23.01)|27|1.911|1.912|1.913|1.912|0.026|13.153|0.003
memcpy (LI-PaRAD)|28|1.907|1.908|1.912|1.908|0.037|13.667|0.005
memcpy (GNU libc 2.34)|28|1.804|1.805|1.813|1.805|0.066|14.444|0.009
memcpy (Arm OR 23.01)|28|1.911|1.912|1.919|1.912|0.044|13.639|0.006
memcpy (LI-PaRAD)|29|1.796|1.908|1.913|1.907|0.585|14.162|0.088
memcpy (GNU libc 2.34)|29|1.804|1.805|1.81|1.805|0.046|14.961|0.007
memcpy (Arm OR 23.01)|29|1.911|1.912|1.913|1.912|0.023|14.125|0.003
memcpy (LI-PaRAD)|30|1.907|1.908|1.912|1.908|0.045|14.645|0.007
memcpy (GNU libc 2.34)|30|1.805|1.805|1.813|1.805|0.051|15.475|0.008
memcpy (Arm OR 23.01)|30|1.911|1.912|1.914|1.912|0.026|14.613|0.004
memcpy (LI-PaRAD)|31|1.907|1.908|1.91|1.908|0.035|15.129|0.005
memcpy (GNU libc 2.34)|31|1.804|1.805|1.807|1.805|0.033|15.993|0.005
memcpy (Arm OR 23.01)|31|1.911|1.912|1.913|1.912|0.025|15.101|0.004
memcpy (LI-PaRAD)|32|1.907|1.908|1.91|1.908|0.038|15.619|0.006
memcpy (GNU libc 2.34)|32|1.804|1.805|1.81|1.805|0.049|16.507|0.008
memcpy (Arm OR 23.01)|32|1.911|1.912|1.917|1.912|0.038|15.589|0.006
memcpy (LI-PaRAD)|33|1.963|1.969|1.974|1.969|0.074|15.608|0.012
memcpy (GNU libc 2.34)|33|2.085|2.087|2.091|2.087|0.061|14.723|0.009
memcpy (Arm OR 23.01)|33|2.132|2.135|2.137|2.135|0.033|14.397|0.005
memcpy (LI-PaRAD)|34|1.966|1.968|1.975|1.968|0.071|16.087|0.011
memcpy (GNU libc 2.34)|34|2.055|2.058|2.062|2.058|0.056|15.388|0.009
memcpy (Arm OR 23.01)|34|2.137|2.138|2.144|2.138|0.041|14.811|0.006
memcpy (LI-PaRAD)|35|1.968|1.97|1.976|1.97|0.09|16.542|0.015
memcpy (GNU libc 2.34)|35|2.084|2.088|2.092|2.088|0.068|15.61|0.011
memcpy (Arm OR 23.01)|35|2.134|2.135|2.139|2.135|0.037|15.265|0.006
memcpy (LI-PaRAD)|36|1.966|1.969|1.975|1.969|0.065|17.031|0.011
memcpy (GNU libc 2.34)|36|2.026|2.029|2.035|2.029|0.081|16.521|0.013
memcpy (Arm OR 23.01)|36|2.119|2.121|2.124|2.121|0.045|15.805|0.007
memcpy (LI-PaRAD)|37|1.968|1.97|1.974|1.97|0.081|17.488|0.014
memcpy (GNU libc 2.34)|37|2.085|2.088|2.092|2.088|0.063|16.503|0.01
memcpy (Arm OR 23.01)|37|2.131|2.135|2.137|2.135|0.046|16.141|0.008
memcpy (LI-PaRAD)|38|1.966|1.968|1.977|1.969|0.114|17.974|0.02
memcpy (GNU libc 2.34)|38|2.056|2.058|2.063|2.058|0.051|17.196|0.009
memcpy (Arm OR 23.01)|38|2.137|2.138|2.139|2.138|0.026|16.555|0.004
memcpy (LI-PaRAD)|39|1.966|1.969|1.974|1.969|0.09|18.443|0.017
memcpy (GNU libc 2.34)|39|2.086|2.088|2.1|2.089|0.083|17.391|0.014
memcpy (Arm OR 23.01)|39|2.132|2.135|2.137|2.135|0.044|17.013|0.008
memcpy (LI-PaRAD)|40|1.966|1.968|1.974|1.969|0.083|18.924|0.016
memcpy (GNU libc 2.34)|40|2.145|2.163|2.211|2.166|0.587|17.196|0.1
memcpy (Arm OR 23.01)|40|2.11|2.131|2.158|2.13|0.506|17.493|0.088
memcpy (LI-PaRAD)|41|1.967|1.969|1.975|1.969|0.086|19.393|0.017
memcpy (GNU libc 2.34)|41|2.195|2.197|2.202|2.197|0.042|17.38|0.007
memcpy (Arm OR 23.01)|41|2.156|2.157|2.159|2.157|0.032|17.7|0.006
memcpy (LI-PaRAD)|42|1.967|1.969|1.974|1.969|0.079|19.863|0.016
memcpy (GNU libc 2.34)|42|2.218|2.219|2.224|2.219|0.035|17.625|0.006
memcpy (Arm OR 23.01)|42|2.218|2.219|2.22|2.219|0.023|17.63|0.004
memcpy (LI-PaRAD)|43|1.968|1.97|1.974|1.97|0.081|20.326|0.016
memcpy (GNU libc 2.34)|43|2.218|2.219|2.224|2.219|0.043|18.046|0.008
memcpy (Arm OR 23.01)|43|2.218|2.219|2.22|2.219|0.025|18.05|0.005
memcpy (LI-PaRAD)|44|1.967|1.969|1.975|1.97|0.126|20.798|0.026
memcpy (GNU libc 2.34)|44|2.145|2.164|2.189|2.167|0.503|18.913|0.095
memcpy (Arm OR 23.01)|44|2.115|2.129|2.155|2.128|0.437|19.259|0.084
memcpy (LI-PaRAD)|45|1.966|1.969|1.977|1.969|0.104|21.284|0.022
memcpy (GNU libc 2.34)|45|2.196|2.197|2.202|2.197|0.037|19.074|0.007
memcpy (Arm OR 23.01)|45|2.156|2.157|2.163|2.157|0.043|19.426|0.008
memcpy (LI-PaRAD)|46|1.967|1.969|1.977|1.969|0.091|21.756|0.02
memcpy (GNU libc 2.34)|46|2.218|2.219|2.223|2.219|0.035|19.306|0.007
memcpy (Arm OR 23.01)|46|2.218|2.219|2.221|2.219|0.026|19.308|0.005
memcpy (LI-PaRAD)|47|1.966|1.97|1.98|1.97|0.122|22.217|0.027
memcpy (GNU libc 2.34)|47|2.218|2.219|2.225|2.219|0.042|19.723|0.008
memcpy (Arm OR 23.01)|47|2.218|2.219|2.221|2.219|0.03|19.728|0.006
memcpy (LI-PaRAD)|48|1.966|1.969|1.975|1.97|0.122|22.694|0.028
memcpy (GNU libc 2.34)|48|2.115|2.123|2.193|2.124|0.386|21.044|0.08
memcpy (Arm OR 23.01)|48|2.111|2.122|2.124|2.121|0.098|21.075|0.021
memcpy (LI-PaRAD)|49|2.406|2.407|2.409|2.407|0.027|18.958|0.005
memcpy (GNU libc 2.34)|49|2.138|2.139|2.144|2.139|0.048|21.331|0.01
memcpy (Arm OR 23.01)|49|2.135|2.136|2.143|2.136|0.042|21.362|0.009
memcpy (LI-PaRAD)|50|2.406|2.407|2.409|2.407|0.026|19.346|0.005
memcpy (GNU libc 2.34)|50|2.165|2.166|2.176|2.167|0.06|21.494|0.013
memcpy (Arm OR 23.01)|50|2.18|2.181|2.182|2.181|0.034|21.355|0.007
memcpy (LI-PaRAD)|51|2.407|2.409|2.414|2.409|0.039|19.715|0.008
memcpy (GNU libc 2.34)|51|2.165|2.166|2.171|2.166|0.043|21.926|0.009
memcpy (Arm OR 23.01)|51|2.179|2.181|2.196|2.181|0.087|21.779|0.019
memcpy (LI-PaRAD)|52|2.407|2.409|2.415|2.409|0.046|20.103|0.009
memcpy (GNU libc 2.34)|52|2.115|2.126|2.138|2.127|0.263|22.767|0.06
memcpy (Arm OR 23.01)|52|2.115|2.12|2.123|2.12|0.069|22.847|0.016
memcpy (LI-PaRAD)|53|2.406|2.409|2.413|2.409|0.052|20.493|0.011
memcpy (GNU libc 2.34)|53|2.138|2.139|2.144|2.139|0.039|23.071|0.009
memcpy (Arm OR 23.01)|53|2.135|2.136|2.14|2.136|0.031|23.108|0.007
memcpy (LI-PaRAD)|54|2.406|2.408|2.413|2.408|0.063|20.884|0.013
memcpy (GNU libc 2.34)|54|2.165|2.166|2.171|2.166|0.041|23.218|0.009
memcpy (Arm OR 23.01)|54|2.179|2.18|2.183|2.18|0.036|23.065|0.008
memcpy (LI-PaRAD)|55|2.406|2.409|2.414|2.409|0.054|21.263|0.012
memcpy (GNU libc 2.34)|55|2.165|2.166|2.168|2.166|0.032|23.645|0.007
memcpy (Arm OR 23.01)|55|2.179|2.181|2.184|2.181|0.04|23.487|0.009
memcpy (LI-PaRAD)|56|2.408|2.409|2.414|2.409|0.041|21.646|0.009
memcpy (GNU libc 2.34)|56|2.028|2.029|2.041|2.03|0.114|25.686|0.029
memcpy (Arm OR 23.01)|56|2.117|2.119|2.121|2.119|0.058|24.612|0.014
memcpy (LI-PaRAD)|57|2.407|2.409|2.414|2.409|0.047|22.038|0.01
memcpy (GNU libc 2.34)|57|2.076|2.08|2.085|2.08|0.07|25.521|0.018
memcpy (Arm OR 23.01)|57|2.135|2.136|2.138|2.136|0.03|24.855|0.008
memcpy (LI-PaRAD)|58|2.408|2.409|2.418|2.409|0.053|22.421|0.012
memcpy (GNU libc 2.34)|58|2.076|2.08|2.083|2.08|0.069|25.974|0.018
memcpy (Arm OR 23.01)|58|2.134|2.136|2.138|2.136|0.035|25.292|0.009
memcpy (LI-PaRAD)|59|2.406|2.407|2.422|2.407|0.07|22.825|0.016
memcpy (GNU libc 2.34)|59|2.077|2.08|2.085|2.08|0.059|26.418|0.016
memcpy (Arm OR 23.01)|59|2.135|2.136|2.137|2.136|0.028|25.726|0.007
memcpy (LI-PaRAD)|60|2.407|2.409|2.422|2.41|0.071|23.191|0.017
memcpy (GNU libc 2.34)|60|2.026|2.03|2.039|2.03|0.107|27.521|0.029
memcpy (Arm OR 23.01)|60|2.117|2.119|2.121|2.119|0.06|26.371|0.016
memcpy (LI-PaRAD)|61|2.408|2.409|2.414|2.409|0.035|23.58|0.008
memcpy (GNU libc 2.34)|61|2.076|2.08|2.089|2.08|0.083|27.316|0.023
memcpy (Arm OR 23.01)|61|2.134|2.136|2.138|2.136|0.028|26.599|0.008
memcpy (LI-PaRAD)|62|2.407|2.409|2.414|2.409|0.047|23.974|0.011
memcpy (GNU libc 2.34)|62|2.077|2.08|2.089|2.08|0.076|27.762|0.021
memcpy (Arm OR 23.01)|62|2.135|2.136|2.137|2.136|0.028|27.036|0.008
memcpy (LI-PaRAD)|63|2.407|2.409|2.416|2.409|0.055|24.353|0.013
memcpy (GNU libc 2.34)|63|2.076|2.08|2.084|2.08|0.057|28.21|0.016
memcpy (Arm OR 23.01)|63|2.135|2.136|2.142|2.136|0.039|27.469|0.011
memcpy (LI-PaRAD)|64|2.408|2.41|2.415|2.41|0.037|24.734|0.009
memcpy (GNU libc 2.34)|64|2.107|2.115|2.125|2.115|0.149|28.185|0.042
memcpy (Arm OR 23.01)|64|2.145|2.15|2.151|2.149|0.076|27.734|0.021
memcpy (LI-PaRAD)|65|2.707|2.71|2.717|2.71|0.055|22.34|0.012
memcpy (GNU libc 2.34)|65|2.599|2.635|2.7|2.635|0.421|22.973|0.096
memcpy (Arm OR 23.01)|65|2.559|2.566|2.86|2.595|2.784|23.345|0.604
memcpy (LI-PaRAD)|66|2.707|2.71|2.715|2.71|0.043|22.679|0.01
memcpy (GNU libc 2.34)|66|2.597|2.634|2.662|2.633|0.293|23.349|0.069
memcpy (Arm OR 23.01)|66|2.558|2.582|2.86|2.599|2.43|23.667|0.541
memcpy (LI-PaRAD)|67|2.707|2.708|2.717|2.709|0.053|23.037|0.012
memcpy (GNU libc 2.34)|67|2.596|2.634|2.775|2.634|0.699|23.695|0.161
memcpy (Arm OR 23.01)|67|2.558|2.579|2.86|2.6|2.678|24.016|0.599
memcpy (LI-PaRAD)|68|2.707|2.708|2.712|2.708|0.029|23.383|0.007
memcpy (GNU libc 2.34)|68|2.616|2.768|2.858|2.772|1.191|22.853|0.274
memcpy (Arm OR 23.01)|68|2.559|2.651|2.669|2.648|0.818|23.921|0.2
memcpy (LI-PaRAD)|69|2.708|2.71|2.715|2.71|0.043|23.71|0.01
memcpy (GNU libc 2.34)|69|2.596|2.635|2.71|2.633|0.49|24.409|0.119
memcpy (Arm OR 23.01)|69|2.559|2.583|2.861|2.603|2.615|24.705|0.607
memcpy (LI-PaRAD)|70|2.708|2.71|2.718|2.71|0.053|24.058|0.013
memcpy (GNU libc 2.34)|70|2.558|2.618|2.699|2.617|0.568|24.909|0.142
memcpy (Arm OR 23.01)|70|2.558|2.581|2.86|2.594|2.039|25.141|0.481
memcpy (LI-PaRAD)|71|2.707|2.71|2.714|2.71|0.037|24.399|0.009
memcpy (GNU libc 2.34)|71|2.525|2.635|2.747|2.633|0.65|25.113|0.163
memcpy (Arm OR 23.01)|71|2.558|2.576|2.86|2.592|2.419|25.521|0.574
memcpy (LI-PaRAD)|72|2.707|2.71|2.714|2.71|0.045|24.742|0.011
memcpy (GNU libc 2.34)|72|2.757|2.783|2.871|2.789|0.761|24.045|0.18
memcpy (Arm OR 23.01)|72|2.558|2.647|2.669|2.627|1.464|25.534|0.379
memcpy (LI-PaRAD)|73|2.707|2.708|2.717|2.709|0.058|25.1|0.014
memcpy (GNU libc 2.34)|73|2.783|2.818|2.841|2.817|0.292|24.138|0.071
memcpy (Arm OR 23.01)|73|2.709|2.71|2.737|2.712|0.2|25.073|0.05
memcpy (LI-PaRAD)|74|2.707|2.708|2.838|2.71|0.475|25.43|0.116
memcpy (GNU libc 2.34)|74|2.605|2.628|2.642|2.628|0.169|26.227|0.045
memcpy (Arm OR 23.01)|74|2.483|2.605|2.667|2.588|2.102|26.644|0.568
memcpy (LI-PaRAD)|75|2.707|2.71|2.713|2.709|0.049|25.781|0.013
memcpy (GNU libc 2.34)|75|2.712|2.799|2.828|2.796|0.466|24.983|0.118
memcpy (Arm OR 23.01)|75|2.709|2.752|2.794|2.754|0.825|25.361|0.21
memcpy (LI-PaRAD)|76|2.708|2.71|2.715|2.71|0.041|26.118|0.011
memcpy (GNU libc 2.34)|76|2.76|2.784|3.006|2.803|1.628|25.261|0.394
memcpy (Arm OR 23.01)|76|2.558|2.647|2.86|2.626|2.225|26.963|0.582
memcpy (LI-PaRAD)|77|2.708|2.71|2.712|2.709|0.046|26.468|0.012
memcpy (GNU libc 2.34)|77|2.784|2.818|2.827|2.816|0.222|25.465|0.057
memcpy (Arm OR 23.01)|77|2.709|2.71|2.86|2.718|0.688|26.39|0.176
memcpy (LI-PaRAD)|78|2.707|2.709|2.714|2.709|0.051|26.815|0.014
memcpy (GNU libc 2.34)|78|2.595|2.628|2.637|2.628|0.198|27.647|0.055
memcpy (Arm OR 23.01)|78|2.483|2.612|2.667|2.592|2.383|28.042|0.68
memcpy (LI-PaRAD)|79|2.708|2.71|2.715|2.709|0.047|27.154|0.013
memcpy (GNU libc 2.34)|79|2.725|2.799|2.859|2.802|0.671|26.261|0.175
memcpy (Arm OR 23.01)|79|2.634|2.773|2.898|2.777|1.151|26.493|0.301
memcpy (LI-PaRAD)|80|2.707|2.708|2.715|2.709|0.039|27.507|0.011
memcpy (GNU libc 2.34)|80|2.408|2.429|2.438|2.429|0.177|30.679|0.055
memcpy (Arm OR 23.01)|80|2.401|2.408|2.417|2.407|0.106|30.951|0.033
memcpy (LI-PaRAD)|81|3.011|3.012|3.017|3.012|0.033|25.045|0.008
memcpy (GNU libc 2.34)|81|2.561|2.637|2.641|2.633|0.529|28.652|0.155
memcpy (Arm OR 23.01)|81|2.446|2.514|2.53|2.5|1.121|30.173|0.343
memcpy (LI-PaRAD)|82|3.01|3.012|3.014|3.012|0.026|25.357|0.006
memcpy (GNU libc 2.34)|82|6.281|6.286|6.293|6.286|0.036|12.148|0.004
memcpy (Arm OR 23.01)|82|3.83|4.228|4.234|4.138|3.328|18.478|0.64
memcpy (LI-PaRAD)|83|3.008|3.01|3.017|3.011|0.053|25.676|0.014
memcpy (GNU libc 2.34)|83|2.557|2.619|2.63|2.618|0.369|29.531|0.111
memcpy (Arm OR 23.01)|83|2.538|2.547|2.572|2.548|0.243|30.34|0.073
memcpy (LI-PaRAD)|84|3.009|3.011|3.016|3.011|0.044|25.981|0.011
memcpy (GNU libc 2.34)|84|2.528|2.563|2.625|2.565|0.444|30.504|0.135
memcpy (Arm OR 23.01)|84|2.409|2.554|2.632|2.544|1.608|30.762|0.516
memcpy (LI-PaRAD)|85|3.01|3.012|3.026|3.013|0.101|26.273|0.027
memcpy (GNU libc 2.34)|85|2.568|2.636|2.641|2.634|0.381|30.057|0.116
memcpy (Arm OR 23.01)|85|2.446|2.514|2.525|2.496|1.203|31.716|0.385
memcpy (LI-PaRAD)|86|3.008|3.011|3.019|3.011|0.063|26.597|0.017
memcpy (GNU libc 2.34)|86|2.591|2.597|2.646|2.598|0.229|30.833|0.07
memcpy (Arm OR 23.01)|86|2.446|2.523|2.56|2.527|0.993|31.7|0.316
memcpy (LI-PaRAD)|87|3.01|3.011|3.017|3.012|0.042|26.901|0.011
memcpy (GNU libc 2.34)|87|2.562|2.619|2.628|2.617|0.359|30.957|0.113
memcpy (Arm OR 23.01)|87|2.54|2.548|2.564|2.549|0.197|31.784|0.062
memcpy (LI-PaRAD)|88|3.009|3.012|3.022|3.012|0.068|27.206|0.019
memcpy (GNU libc 2.34)|88|2.599|2.606|2.625|2.609|0.225|31.414|0.071
memcpy (Arm OR 23.01)|88|2.572|2.601|2.636|2.603|0.841|31.488|0.264
memcpy (LI-PaRAD)|89|3.008|3.011|3.019|3.011|0.058|27.526|0.016
memcpy (GNU libc 2.34)|89|2.667|2.675|2.686|2.675|0.097|30.981|0.03
memcpy (Arm OR 23.01)|89|2.446|2.513|2.596|2.503|1.689|33.127|0.556
memcpy (LI-PaRAD)|90|3.01|3.012|3.02|3.012|0.062|27.825|0.017
memcpy (GNU libc 2.34)|90|2.571|2.603|2.614|2.603|0.163|32.201|0.053
memcpy (Arm OR 23.01)|90|2.502|2.549|2.573|2.545|0.727|32.94|0.241
memcpy (LI-PaRAD)|91|3.008|3.011|3.017|3.011|0.051|28.144|0.014
memcpy (GNU libc 2.34)|91|2.596|2.631|2.641|2.63|0.233|32.224|0.076
memcpy (Arm OR 23.01)|91|2.446|2.513|2.597|2.515|1.846|33.716|0.62
memcpy (LI-PaRAD)|92|3.008|3.009|3.015|3.01|0.044|28.466|0.013
memcpy (GNU libc 2.34)|92|2.649|2.663|2.675|2.664|0.129|32.163|0.042
memcpy (Arm OR 23.01)|92|2.581|2.596|2.614|2.596|0.195|33.007|0.064
memcpy (LI-PaRAD)|93|3.009|3.011|3.015|3.011|0.042|28.763|0.012
memcpy (GNU libc 2.34)|93|2.622|2.631|2.639|2.631|0.087|32.926|0.029
memcpy (Arm OR 23.01)|93|2.446|2.514|2.597|2.507|1.883|34.557|0.648
memcpy (LI-PaRAD)|94|2.709|2.711|2.721|2.711|0.081|32.288|0.026
memcpy (GNU libc 2.34)|94|2.561|2.604|4.277|2.62|6.363|33.498|1.312
memcpy (Arm OR 23.01)|94|2.521|2.548|2.6|2.545|0.446|34.404|0.153
memcpy (LI-PaRAD)|95|3.009|3.012|3.026|3.013|0.081|29.365|0.024
memcpy (GNU libc 2.34)|95|2.622|2.631|2.643|2.632|0.116|33.621|0.039
memcpy (Arm OR 23.01)|95|2.446|2.514|2.597|2.513|1.901|35.227|0.666
memcpy (LI-PaRAD)|96|3.009|3.011|3.021|3.011|0.056|29.69|0.017
memcpy (GNU libc 2.34)|96|2.341|2.346|2.404|2.353|0.661|38.001|0.248
memcpy (Arm OR 23.01)|96|2.298|2.3|2.305|2.3|0.048|38.874|0.019
memcpy (LI-PaRAD)|97|3.309|3.311|3.321|3.312|0.079|27.276|0.021
memcpy (GNU libc 2.34)|97|5.044|5.145|5.175|5.13|0.746|17.609|0.132
memcpy (Arm OR 23.01)|97|3.419|4.943|5.22|4.91|7.059|18.509|1.558
memcpy (LI-PaRAD)|98|3.008|3.01|3.31|3.021|1.739|30.217|0.486
memcpy (GNU libc 2.34)|98|3.434|5.11|5.192|4.919|8.134|18.702|1.845
memcpy (Arm OR 23.01)|98|3.489|4.676|4.903|4.456|8.783|20.654|1.987
memcpy (LI-PaRAD)|99|3.309|3.311|3.318|3.311|0.047|27.844|0.013
memcpy (GNU libc 2.34)|99|3.608|4.981|5.197|4.797|8.31|19.366|1.755
memcpy (Arm OR 23.01)|99|3.497|5.281|5.308|4.977|10.041|18.742|2.201
memcpy (LI-PaRAD)|100|3.31|3.313|3.316|3.313|0.042|28.113|0.012
memcpy (GNU libc 2.34)|100|3.448|3.735|3.771|3.724|1.071|25.01|0.28
memcpy (Arm OR 23.01)|100|3.784|3.807|3.854|3.805|0.263|24.475|0.064
memcpy (LI-PaRAD)|101|3.31|3.311|3.319|3.311|0.036|28.407|0.01
memcpy (GNU libc 2.34)|101|3.531|5.168|5.267|4.974|7.948|19.052|1.806
