ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.34)|37|2.331|2.334|2.358|2.335|0.205|14.755|0.03
strlen (Arm OR 23.01)|37|5.718|5.72|5.722|5.72|0.015|6.025|0.001
strlen (LI-PaRAD)|38|1.821|1.822|1.826|1.822|0.037|19.424|0.007
strlen (GNU libc 2.34)|38|2.306|2.309|2.32|2.309|0.085|15.326|0.013
strlen (Arm OR 23.01)|38|5.718|5.72|5.723|5.72|0.014|6.187|0.001
strlen (LI-PaRAD)|39|1.821|1.822|1.827|1.822|0.046|19.935|0.009
strlen (GNU libc 2.34)|39|2.307|2.309|2.315|2.309|0.071|15.729|0.011
strlen (Arm OR 23.01)|39|5.718|5.72|5.722|5.72|0.014|6.35|0.001
strlen (LI-PaRAD)|40|1.821|1.822|1.827|1.822|0.04|20.444|0.008
strlen (GNU libc 2.34)|40|2.326|2.333|2.352|2.334|0.119|15.962|0.019
strlen (Arm OR 23.01)|40|5.718|5.72|5.722|5.72|0.014|6.513|0.001
strlen (LI-PaRAD)|41|1.819|1.822|1.824|1.821|0.067|20.964|0.014
strlen (GNU libc 2.34)|41|2.303|2.307|2.311|2.307|0.071|16.552|0.012
strlen (Arm OR 23.01)|41|5.718|5.72|5.722|5.72|0.014|6.676|0.001
strlen (LI-PaRAD)|42|1.821|1.822|1.823|1.822|0.027|21.467|0.006
strlen (GNU libc 2.34)|42|2.305|2.308|2.34|2.31|0.349|16.936|0.058
strlen (Arm OR 23.01)|42|5.718|5.72|5.723|5.72|0.014|6.838|0.001
strlen (LI-PaRAD)|43|1.819|1.822|1.823|1.821|0.066|21.99|0.014
strlen (GNU libc 2.34)|43|2.305|2.308|2.318|2.308|0.102|17.35|0.018
strlen (Arm OR 23.01)|43|5.718|5.72|5.721|5.72|0.013|7.001|0.001
strlen (LI-PaRAD)|44|1.821|1.822|1.827|1.822|0.048|22.49|0.011
strlen (GNU libc 2.34)|44|2.301|2.307|2.315|2.307|0.092|17.759|0.016
strlen (Arm OR 23.01)|44|5.718|5.72|5.721|5.72|0.013|7.164|0.001
strlen (LI-PaRAD)|45|1.819|1.82|1.825|1.821|0.065|23.02|0.015
strlen (GNU libc 2.34)|45|2.324|2.333|2.419|2.335|0.442|17.951|0.077
strlen (Arm OR 23.01)|45|5.719|5.72|5.722|5.72|0.014|7.326|0.001
strlen (LI-PaRAD)|46|1.819|1.822|1.827|1.821|0.071|23.521|0.017
strlen (GNU libc 2.34)|46|2.329|2.332|2.352|2.333|0.176|18.365|0.032
strlen (Arm OR 23.01)|46|5.718|5.72|5.722|5.72|0.014|7.49|0.001
strlen (LI-PaRAD)|47|1.819|1.821|1.824|1.821|0.067|24.039|0.016
strlen (GNU libc 2.34)|47|2.323|2.332|2.367|2.333|0.27|18.761|0.05
strlen (Arm OR 23.01)|47|5.718|5.72|5.722|5.72|0.015|7.653|0.001
strlen (LI-PaRAD)|48|2.123|2.125|2.129|2.124|0.047|21.042|0.01
strlen (GNU libc 2.34)|48|2.356|2.369|2.39|2.37|0.358|18.861|0.067
strlen (Arm OR 23.01)|48|6.02|6.022|6.172|6.043|0.747|7.397|0.054
strlen (LI-PaRAD)|49|2.428|2.429|2.435|2.429|0.043|18.788|0.008
strlen (GNU libc 2.34)|49|2.325|2.34|2.367|2.341|0.401|19.496|0.078
strlen (Arm OR 23.01)|49|6.019|6.022|6.171|6.045|0.723|7.55|0.054
