ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (Arm OR 23.01)|10|4.777|4.779|4.783|4.779|0.027|1.949|0.001
strchr (LI-PaRAD)|11|1.811|1.811|1.813|1.811|0.027|5.656|0.002
strchr (GNU libc 2.34)|11|1.818|1.818|1.823|1.818|0.033|5.634|0.002
strchr (Arm OR 23.01)|11|4.777|4.779|4.786|4.779|0.028|2.144|0.001
strchr (LI-PaRAD)|12|1.811|1.811|1.816|1.811|0.037|6.17|0.002
strchr (GNU libc 2.34)|12|1.818|1.818|1.823|1.819|0.043|6.145|0.003
strchr (Arm OR 23.01)|12|4.777|4.779|4.781|4.779|0.02|2.338|0.0
strchr (LI-PaRAD)|13|1.811|1.811|1.818|1.812|0.074|6.683|0.005
strchr (GNU libc 2.34)|13|1.817|1.818|1.822|1.818|0.044|6.66|0.003
strchr (Arm OR 23.01)|13|4.777|4.779|4.781|4.779|0.021|2.534|0.001
strchr (LI-PaRAD)|14|1.811|1.811|1.817|1.812|0.056|7.197|0.004
strchr (GNU libc 2.34)|14|1.818|1.818|1.827|1.819|0.06|7.17|0.004
strchr (Arm OR 23.01)|14|4.776|4.778|4.786|4.778|0.027|2.729|0.001
strchr (LI-PaRAD)|15|1.811|1.811|1.813|1.812|0.031|7.711|0.002
strchr (GNU libc 2.34)|15|1.817|1.818|1.823|1.818|0.049|7.683|0.004
strchr (Arm OR 23.01)|15|4.777|4.778|4.78|4.778|0.019|2.924|0.001
strchr (LI-PaRAD)|16|2.625|2.664|2.718|2.674|1.237|5.573|0.069
strchr (GNU libc 2.34)|16|1.87|1.874|1.88|1.874|0.114|7.951|0.009
strchr (Arm OR 23.01)|16|5.156|5.16|5.311|5.186|0.821|2.873|0.023
strchr (LI-PaRAD)|17|2.613|2.627|2.696|2.634|0.747|6.011|0.044
strchr (GNU libc 2.34)|17|1.871|1.873|1.88|1.873|0.091|8.451|0.008
strchr (Arm OR 23.01)|17|5.161|5.18|5.422|5.2|1.008|3.045|0.03
strchr (LI-PaRAD)|18|2.634|2.64|2.717|2.647|0.756|6.333|0.047
strchr (GNU libc 2.34)|18|1.871|1.873|1.878|1.873|0.093|8.948|0.008
strchr (Arm OR 23.01)|18|5.16|5.205|5.378|5.209|0.798|3.219|0.025
strchr (LI-PaRAD)|19|2.613|2.627|2.695|2.633|0.732|6.72|0.048
strchr (GNU libc 2.34)|19|1.872|1.874|1.887|1.875|0.14|9.439|0.013
strchr (Arm OR 23.01)|19|5.16|5.192|5.463|5.199|0.852|3.404|0.028
strchr (LI-PaRAD)|20|2.613|2.627|2.696|2.636|0.784|7.067|0.055
strchr (GNU libc 2.34)|20|1.871|1.873|1.905|1.873|0.189|9.942|0.018
strchr (Arm OR 23.01)|20|5.157|5.16|5.464|5.188|1.093|3.591|0.038
strchr (LI-PaRAD)|21|2.629|2.639|2.717|2.647|0.859|7.388|0.062
strchr (GNU libc 2.34)|21|1.871|1.873|1.983|1.875|0.594|10.433|0.059
strchr (Arm OR 23.01)|21|5.158|5.179|5.382|5.195|0.9|3.765|0.033
strchr (LI-PaRAD)|22|2.612|2.627|2.696|2.635|0.878|7.775|0.067
