ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (LI-PaRAD)|67|4.141|4.15|4.211|4.154|0.353|15.022|0.053
strrchr (GNU libc 2.34)|67|3.319|3.32|3.34|3.321|0.065|18.791|0.012
strrchr (Arm OR 23.01)|67|6.924|7.076|7.526|7.16|2.428|8.72|0.208
strrchr (LI-PaRAD)|68|4.125|4.138|4.201|4.139|0.249|15.302|0.038
strrchr (GNU libc 2.34)|68|3.32|3.321|3.34|3.321|0.079|19.068|0.015
strrchr (Arm OR 23.01)|68|6.922|7.075|7.468|7.101|1.578|8.921|0.138
strrchr (LI-PaRAD)|69|4.141|4.148|4.207|4.154|0.411|15.471|0.063
strrchr (GNU libc 2.34)|69|3.32|3.32|3.34|3.321|0.073|19.35|0.014
strrchr (Arm OR 23.01)|69|6.923|7.077|7.527|7.182|2.534|8.953|0.223
strrchr (LI-PaRAD)|70|4.128|4.139|4.201|4.142|0.284|15.74|0.044
strrchr (GNU libc 2.34)|70|3.319|3.32|3.322|3.321|0.019|19.633|0.004
strrchr (Arm OR 23.01)|70|6.923|7.075|7.526|7.099|1.81|9.186|0.162
strrchr (LI-PaRAD)|71|4.057|4.142|4.204|4.145|0.38|15.954|0.061
strrchr (GNU libc 2.34)|71|3.32|3.32|3.325|3.321|0.027|19.913|0.005
strrchr (Arm OR 23.01)|71|6.923|7.075|7.527|7.153|2.359|9.249|0.214
strrchr (LI-PaRAD)|72|4.132|4.135|4.19|4.138|0.244|16.204|0.039
strrchr (GNU libc 2.34)|72|3.319|3.321|3.326|3.321|0.034|20.192|0.007
strrchr (Arm OR 23.01)|72|6.923|7.075|7.501|7.095|1.37|9.453|0.127
strrchr (LI-PaRAD)|73|4.135|4.14|4.202|4.143|0.272|16.409|0.044
strrchr (GNU libc 2.34)|73|3.32|3.32|3.331|3.321|0.046|20.473|0.009
strrchr (Arm OR 23.01)|73|6.923|7.076|7.522|7.12|1.816|9.552|0.17
strrchr (LI-PaRAD)|74|4.138|4.144|4.254|4.151|0.459|16.603|0.075
strrchr (GNU libc 2.34)|74|3.319|3.32|3.326|3.321|0.029|20.755|0.006
strrchr (Arm OR 23.01)|74|6.922|7.074|7.521|7.11|1.613|9.696|0.153
strrchr (LI-PaRAD)|75|4.136|4.143|4.2|4.15|0.374|16.832|0.062
strrchr (GNU libc 2.34)|75|3.32|3.32|3.341|3.321|0.068|21.035|0.014
strrchr (Arm OR 23.01)|75|6.923|7.075|7.518|7.114|1.795|9.822|0.172
strrchr (LI-PaRAD)|76|4.141|4.15|4.206|4.153|0.283|17.045|0.048
strrchr (GNU libc 2.34)|76|3.319|3.32|3.325|3.32|0.026|21.318|0.006
strrchr (Arm OR 23.01)|76|6.923|7.075|7.527|7.131|2.201|9.931|0.213
strrchr (LI-PaRAD)|77|4.145|4.15|4.207|4.155|0.319|17.261|0.055
strrchr (GNU libc 2.34)|77|3.32|3.32|3.33|3.321|0.044|21.596|0.01
strrchr (Arm OR 23.01)|77|6.923|7.075|7.526|7.151|2.351|10.033|0.23
strrchr (LI-PaRAD)|78|4.143|4.15|4.206|4.154|0.308|17.488|0.053
strrchr (GNU libc 2.34)|78|3.319|3.32|3.325|3.32|0.023|21.878|0.005
strrchr (Arm OR 23.01)|78|6.922|7.076|7.527|7.148|2.335|10.168|0.232
strrchr (LI-PaRAD)|79|4.142|4.149|4.205|4.153|0.301|17.716|0.053
strrchr (GNU libc 2.34)|79|3.319|3.32|3.327|3.32|0.035|22.158|0.008
strrchr (Arm OR 23.01)|79|6.922|7.075|7.525|7.123|2.056|10.333|0.206
strrchr (LI-PaRAD)|80|4.602|4.712|4.865|4.71|1.977|15.826|0.311
strrchr (GNU libc 2.34)|80|3.621|3.622|3.627|3.622|0.029|20.57|0.006
strrchr (Arm OR 23.01)|80|7.45|7.521|7.752|7.522|0.483|9.906|0.047
strrchr (LI-PaRAD)|81|4.603|4.703|4.853|4.705|1.886|16.039|0.301
strrchr (GNU libc 2.34)|81|3.621|3.622|3.634|3.623|0.041|20.824|0.009
strrchr (Arm OR 23.01)|81|7.463|7.524|7.641|7.522|0.357|10.028|0.036
strrchr (LI-PaRAD)|82|4.606|4.814|4.869|4.77|1.602|16.015|0.261
strrchr (GNU libc 2.34)|82|3.621|3.622|3.631|3.622|0.036|21.083|0.008
strrchr (Arm OR 23.01)|82|7.475|7.523|7.577|7.52|0.306|10.156|0.031
strrchr (LI-PaRAD)|83|4.605|4.817|4.89|4.793|1.328|16.132|0.22
strrchr (GNU libc 2.34)|83|3.621|3.622|3.628|3.622|0.028|21.339|0.006
strrchr (Arm OR 23.01)|83|7.475|7.522|7.577|7.519|0.302|10.281|0.031
strrchr (LI-PaRAD)|84|4.761|4.834|4.971|4.845|0.647|16.147|0.103
strrchr (GNU libc 2.34)|84|3.621|3.622|3.629|3.622|0.029|21.597|0.006
strrchr (Arm OR 23.01)|84|7.474|7.522|7.575|7.518|0.353|10.406|0.037
strrchr (LI-PaRAD)|85|4.797|4.831|4.946|4.837|0.408|16.366|0.066
strrchr (GNU libc 2.34)|85|3.621|3.622|3.627|3.622|0.026|21.855|0.006
strrchr (Arm OR 23.01)|85|7.45|7.523|7.739|7.523|0.455|10.523|0.047
strrchr (LI-PaRAD)|86|4.809|4.831|4.913|4.836|0.295|16.562|0.048
strrchr (GNU libc 2.34)|86|3.622|3.622|3.627|3.623|0.026|22.109|0.006
strrchr (Arm OR 23.01)|86|7.45|7.525|7.576|7.522|0.334|10.648|0.036
strrchr (LI-PaRAD)|87|4.805|4.831|4.883|4.833|0.225|16.766|0.038
strrchr (GNU libc 2.34)|87|3.622|3.622|3.629|3.623|0.033|22.367|0.007
strrchr (Arm OR 23.01)|87|7.473|7.522|7.749|7.523|0.544|10.77|0.058
strrchr (LI-PaRAD)|88|4.604|4.685|4.851|4.707|1.839|17.419|0.319
strrchr (GNU libc 2.34)|88|3.621|3.622|3.632|3.623|0.042|22.623|0.009
strrchr (Arm OR 23.01)|88|7.474|7.521|7.688|7.52|0.461|10.899|0.05
strrchr (LI-PaRAD)|89|4.79|4.834|4.972|4.844|0.64|17.111|0.108
strrchr (GNU libc 2.34)|89|3.621|3.622|3.627|3.622|0.026|22.881|0.006
strrchr (Arm OR 23.01)|89|7.474|7.524|7.715|7.518|0.403|11.026|0.044
strrchr (LI-PaRAD)|90|4.826|4.925|4.98|4.912|1.151|17.066|0.197
strrchr (GNU libc 2.34)|90|3.622|3.622|3.627|3.623|0.03|23.137|0.007
strrchr (Arm OR 23.01)|90|7.475|7.525|7.738|7.528|0.542|11.135|0.06
strrchr (LI-PaRAD)|91|4.625|4.817|4.84|4.807|0.7|17.631|0.127
strrchr (GNU libc 2.34)|91|3.622|3.622|3.629|3.623|0.028|23.395|0.007
strrchr (Arm OR 23.01)|91|7.449|7.525|7.751|7.533|0.698|11.252|0.077
strrchr (LI-PaRAD)|92|4.612|4.811|4.849|4.772|1.506|17.959|0.275
strrchr (GNU libc 2.34)|92|3.621|3.622|3.645|3.623|0.066|23.651|0.016
strrchr (Arm OR 23.01)|92|7.475|7.525|7.715|7.523|0.406|11.39|0.046
strrchr (LI-PaRAD)|93|4.797|4.836|4.968|4.849|0.69|17.864|0.122
strrchr (GNU libc 2.34)|93|3.622|3.623|3.628|3.623|0.026|23.907|0.006
strrchr (Arm OR 23.01)|93|7.474|7.523|7.772|7.527|0.609|11.507|0.069
strrchr (LI-PaRAD)|94|4.791|4.833|4.959|4.843|0.609|18.077|0.109
strrchr (GNU libc 2.34)|94|3.622|3.622|3.644|3.623|0.065|24.164|0.016
strrchr (Arm OR 23.01)|94|7.45|7.521|7.747|7.52|0.519|11.641|0.06
strrchr (LI-PaRAD)|95|4.625|4.819|4.847|4.813|0.703|18.383|0.133
strrchr (GNU libc 2.34)|95|3.621|3.622|3.631|3.623|0.039|24.424|0.009
strrchr (Arm OR 23.01)|95|7.474|7.523|7.577|7.519|0.349|11.768|0.041
strrchr (LI-PaRAD)|96|5.376|5.38|5.401|5.383|0.122|16.61|0.02
strrchr (GNU libc 2.34)|96|3.923|3.924|3.928|3.924|0.025|22.783|0.006
strrchr (Arm OR 23.01)|96|8.475|8.584|11.03|8.629|3.205|10.37|0.274
strrchr (LI-PaRAD)|97|5.377|5.401|5.42|5.403|0.153|16.72|0.026
strrchr (GNU libc 2.34)|97|3.923|3.924|3.93|3.924|0.028|23.021|0.006
strrchr (Arm OR 23.01)|97|8.427|8.57|8.99|8.586|1.257|10.523|0.13
strrchr (LI-PaRAD)|98|5.379|5.4|5.42|5.401|0.121|16.899|0.02
strrchr (GNU libc 2.34)|98|3.923|3.924|3.945|3.925|0.064|23.255|0.015
strrchr (Arm OR 23.01)|98|8.427|8.57|8.923|8.579|1.161|10.64|0.122
strrchr (LI-PaRAD)|99|5.372|5.379|5.398|5.381|0.099|17.134|0.017
strrchr (GNU libc 2.34)|99|3.923|3.924|3.929|3.924|0.021|23.495|0.005
strrchr (Arm OR 23.01)|99|8.427|8.565|8.996|8.598|1.415|10.726|0.149
strrchr (LI-PaRAD)|100|5.371|5.38|5.401|5.382|0.113|17.305|0.019
strrchr (GNU libc 2.34)|100|3.923|3.924|3.936|3.924|0.044|23.731|0.01
strrchr (Arm OR 23.01)|100|8.426|8.565|8.899|8.574|1.166|10.863|0.125
strrchr (LI-PaRAD)|101|5.396|5.401|5.423|5.404|0.111|17.407|0.019
strrchr (GNU libc 2.34)|101|3.923|3.924|3.952|3.925|0.074|23.967|0.018
