        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcmp (GNU libc 2.34) |          21 |          2.154 |          2.155 |          3.173 |          2.176 |          6.544 |          9.015 |          0.407 |
             memcmp (LI-PaRAD) |          21 |          1.812 |          1.813 |          3.008 |          1.836 |          8.450 |         10.702 |          0.571 |     +18.53%
        memcmp (GNU libc 2.34) |          22 |          2.239 |          2.240 |          3.261 |          2.261 |          6.315 |          9.088 |          0.401 |
             memcmp (LI-PaRAD) |          22 |          1.812 |          1.813 |          2.847 |          1.833 |          7.880 |         11.220 |          0.574 |     +23.30%
        memcmp (GNU libc 2.34) |          23 |          2.149 |          2.151 |          3.173 |          2.161 |          4.703 |          9.925 |          0.319 |
             memcmp (LI-PaRAD) |          23 |          1.812 |          1.813 |          2.849 |          1.834 |          7.855 |         11.725 |          0.599 |     +17.84%
        memcmp (GNU libc 2.34) |          24 |          1.938 |          1.940 |          2.999 |          1.961 |          7.548 |         11.439 |          0.569 |
             memcmp (LI-PaRAD) |          24 |          1.812 |          1.812 |          2.855 |          1.824 |          5.681 |         12.281 |          0.447 |      +7.54%
        memcmp (GNU libc 2.34) |          25 |          2.145 |          2.146 |          3.175 |          2.166 |          6.639 |         10.779 |          0.492 |
             memcmp (LI-PaRAD) |          25 |          1.812 |          1.814 |          2.859 |          1.834 |          7.904 |         12.747 |          0.653 |     +18.13%
        memcmp (GNU libc 2.34) |          26 |          2.140 |          2.142 |          3.177 |          2.162 |          6.702 |         11.234 |          0.516 |
             memcmp (LI-PaRAD) |          26 |          1.812 |          1.813 |          2.834 |          1.824 |          5.567 |         13.304 |          0.479 |     +18.55%
        memcmp (GNU libc 2.34) |          27 |          2.145 |          2.146 |          3.187 |          2.167 |          6.705 |         11.641 |          0.535 |
             memcmp (LI-PaRAD) |          27 |          1.812 |          1.814 |          2.848 |          1.835 |          7.866 |         13.762 |          0.703 |     +18.11%
        memcmp (GNU libc 2.34) |          28 |          1.939 |          1.940 |          2.989 |          1.961 |          7.481 |         13.344 |          0.660 |
             memcmp (LI-PaRAD) |          28 |          1.812 |          1.814 |          2.841 |          1.824 |          5.606 |         14.327 |          0.517 |      +7.55%
        memcmp (GNU libc 2.34) |          29 |          2.145 |          2.146 |          3.184 |          2.167 |          6.647 |         12.500 |          0.571 |
             memcmp (LI-PaRAD) |          29 |          1.811 |          1.812 |          2.841 |          1.833 |          7.806 |         14.791 |          0.752 |     +18.22%
        memcmp (GNU libc 2.34) |          30 |          2.139 |          2.141 |          3.182 |          2.162 |          6.695 |         12.964 |          0.595 |
             memcmp (LI-PaRAD) |          30 |          1.811 |          1.813 |          2.848 |          1.823 |          5.647 |         15.355 |          0.557 |     +18.56%
        memcmp (GNU libc 2.34) |          31 |          2.144 |          2.146 |          3.174 |          2.166 |          6.616 |         13.369 |          0.608 |
             memcmp (LI-PaRAD) |          31 |          1.812 |          1.812 |          2.845 |          1.833 |          7.851 |         15.812 |          0.807 |     +18.16%
        memcmp (GNU libc 2.34) |          32 |          1.928 |          1.930 |          2.961 |          1.951 |          7.350 |         15.330 |          0.749 |
             memcmp (LI-PaRAD) |          32 |          1.812 |          1.812 |          2.852 |          1.823 |          5.676 |         16.385 |          0.597 |      +7.04%
        memcmp (GNU libc 2.34) |          33 |          2.503 |          2.509 |          3.538 |          2.539 |          6.867 |         12.144 |          0.605 |
             memcmp (LI-PaRAD) |          33 |          2.254 |          2.266 |          3.314 |          2.292 |          6.375 |         13.449 |          0.604 |     +10.81%
        memcmp (GNU libc 2.34) |          34 |          2.498 |          2.504 |          3.544 |          2.524 |          5.742 |         12.573 |          0.518 |
             memcmp (LI-PaRAD) |          34 |          2.257 |          2.260 |          3.293 |          2.284 |          6.300 |         13.905 |          0.613 |     +10.55%
        memcmp (GNU libc 2.34) |          35 |          2.506 |          2.510 |          3.539 |          2.530 |          5.646 |         12.914 |          0.526 |
             memcmp (LI-PaRAD) |          35 |          2.257 |          2.260 |          3.294 |          2.295 |          6.834 |         14.252 |          0.716 |     +10.25%
        memcmp (GNU libc 2.34) |          36 |          2.280 |          2.293 |          3.332 |          2.315 |          6.236 |         14.522 |          0.635 |
             memcmp (LI-PaRAD) |          36 |          2.508 |          2.517 |          3.707 |          2.600 |          6.334 |         12.935 |          0.645 |     -10.97%
        memcmp (GNU libc 2.34) |          37 |          2.506 |          2.510 |          3.542 |          2.530 |          5.702 |         13.651 |          0.560 |
             memcmp (LI-PaRAD) |          37 |          2.512 |          2.518 |          3.696 |          2.608 |          7.502 |         13.268 |          0.764 |      -2.99%
        memcmp (GNU libc 2.34) |          38 |          2.498 |          2.503 |          3.539 |          2.524 |          5.700 |         14.053 |          0.576 |
             memcmp (LI-PaRAD) |          38 |          2.257 |          2.290 |          3.470 |          2.380 |          8.909 |         14.970 |          1.113 |      +6.08%
        memcmp (GNU libc 2.34) |          39 |          2.506 |          2.509 |          3.539 |          2.530 |          5.686 |         14.390 |          0.589 |
             memcmp (LI-PaRAD) |          39 |          2.257 |          2.278 |          3.314 |          2.303 |          7.657 |         15.839 |          0.854 |      +9.87%
        memcmp (GNU libc 2.34) |          40 |          2.279 |          2.314 |          3.323 |          2.334 |          6.058 |         16.001 |          0.686 |
             memcmp (LI-PaRAD) |          40 |          2.255 |          2.278 |          3.311 |          2.294 |          6.255 |         16.283 |          0.715 |      +1.75%
        memcmp (GNU libc 2.34) |          41 |          2.534 |          2.537 |          3.560 |          2.557 |          5.598 |         14.965 |          0.605 |
             memcmp (LI-PaRAD) |          41 |          2.254 |          2.258 |          3.284 |          2.286 |          6.256 |         16.752 |          0.736 |     +11.89%
        memcmp (GNU libc 2.34) |          42 |          2.529 |          2.533 |          3.558 |          2.553 |          5.612 |         15.354 |          0.622 |
             memcmp (LI-PaRAD) |          42 |          2.511 |          2.669 |          3.696 |          2.640 |          7.255 |         14.877 |          0.840 |      -3.28%
        memcmp (GNU libc 2.34) |          43 |          2.530 |          2.533 |          3.562 |          2.553 |          5.647 |         15.722 |          0.640 |
             memcmp (LI-PaRAD) |          43 |          2.257 |          2.281 |          3.307 |          2.355 |          7.677 |         17.086 |          1.084 |      +8.40%
        memcmp (GNU libc 2.34) |          44 |          2.282 |          2.315 |          3.343 |          2.334 |          6.107 |         17.601 |          0.759 |
             memcmp (LI-PaRAD) |          44 |          2.511 |          2.515 |          3.677 |          2.592 |          6.346 |         15.856 |          0.792 |      -9.96%
        memcmp (GNU libc 2.34) |          45 |          2.534 |          2.536 |          3.570 |          2.567 |          6.804 |         16.380 |          0.811 |
             memcmp (LI-PaRAD) |          45 |          2.416 |          2.671 |          3.714 |          2.622 |          6.636 |         16.042 |          0.905 |      -2.09%
        memcmp (GNU libc 2.34) |          46 |          2.530 |          2.533 |          3.578 |          2.554 |          5.683 |         16.813 |          0.688 |
             memcmp (LI-PaRAD) |          46 |          2.415 |          2.418 |          3.454 |          2.438 |          5.953 |         17.615 |          0.745 |      +4.75%
        memcmp (GNU libc 2.34) |          47 |          2.530 |          2.533 |          3.588 |          2.564 |          6.856 |         17.130 |          0.852 |
             memcmp (LI-PaRAD) |          47 |          2.173 |          2.175 |          3.269 |          2.198 |          6.810 |         19.973 |          0.928 |     +16.62%
        memcmp (GNU libc 2.34) |          48 |          2.290 |          2.303 |          3.338 |          2.325 |          6.197 |         19.282 |          0.841 |
             memcmp (LI-PaRAD) |          48 |          2.180 |          2.182 |          9.567 |          2.266 |         32.716 |         20.260 |          1.705 |      +2.58%
        memcmp (GNU libc 2.34) |          49 |          2.924 |          2.935 |          3.970 |          2.959 |          4.910 |         15.451 |          0.571 |
             memcmp (LI-PaRAD) |          49 |          2.735 |          2.736 |          3.770 |          2.768 |          6.339 |         16.536 |          0.777 |      +6.90%
