        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strchr (Arm OR 23.01) |           1 |          4.777 |          4.779 |          4.813 |          4.779 |          0.082 |          0.195 |          0.000 |
             strchr (LI-PaRAD) |           1 |          1.820 |          1.820 |          1.823 |          1.821 |          0.039 |          0.512 |          0.000 |    +162.51%
         strchr (Arm OR 23.01) |           2 |          4.777 |          4.779 |          4.781 |          4.779 |          0.022 |          0.390 |          0.000 |
             strchr (LI-PaRAD) |           2 |          1.820 |          1.820 |          1.823 |          1.820 |          0.041 |          1.023 |          0.000 |    +162.51%
         strchr (Arm OR 23.01) |           3 |          4.776 |          4.778 |          4.785 |          4.778 |          0.029 |          0.585 |          0.000 |
             strchr (LI-PaRAD) |           3 |          1.820 |          1.820 |          1.827 |          1.821 |          0.052 |          1.535 |          0.001 |    +162.44%
         strchr (Arm OR 23.01) |           4 |          4.776 |          4.779 |          4.788 |          4.779 |          0.028 |          0.780 |          0.000 |
             strchr (LI-PaRAD) |           4 |          1.819 |          1.820 |          1.826 |          1.820 |          0.044 |          2.047 |          0.001 |    +162.54%
         strchr (Arm OR 23.01) |           5 |          4.777 |          4.778 |          4.785 |          4.779 |          0.025 |          0.974 |          0.000 |
             strchr (LI-PaRAD) |           5 |          1.819 |          1.820 |          1.822 |          1.820 |          0.034 |          2.558 |          0.001 |    +162.51%
         strchr (Arm OR 23.01) |           6 |          4.776 |          4.778 |          4.780 |          4.778 |          0.017 |          1.170 |          0.000 |
             strchr (LI-PaRAD) |           6 |          1.820 |          1.820 |          1.822 |          1.820 |          0.034 |          3.070 |          0.001 |    +162.46%
         strchr (Arm OR 23.01) |           7 |          4.776 |          4.778 |          4.785 |          4.778 |          0.023 |          1.364 |          0.000 |
             strchr (LI-PaRAD) |           7 |          1.820 |          1.820 |          1.828 |          1.821 |          0.055 |          3.581 |          0.002 |    +162.47%
         strchr (Arm OR 23.01) |           8 |          4.776 |          4.778 |          4.786 |          4.779 |          0.039 |          1.559 |          0.001 |
             strchr (LI-PaRAD) |           8 |          1.801 |          1.820 |          1.823 |          1.820 |          0.112 |          4.093 |          0.005 |    +162.52%
         strchr (Arm OR 23.01) |           9 |          4.777 |          4.779 |          4.784 |          4.779 |          0.024 |          1.754 |          0.000 |
             strchr (LI-PaRAD) |           9 |          1.820 |          1.820 |          1.823 |          1.821 |          0.040 |          4.604 |          0.002 |    +162.48%
         strchr (Arm OR 23.01) |          10 |          4.777 |          4.779 |          4.783 |          4.779 |          0.027 |          1.949 |          0.001 |
             strchr (LI-PaRAD) |          10 |          1.819 |          1.820 |          1.822 |          1.821 |          0.037 |          5.116 |          0.002 |    +162.50%
         strchr (Arm OR 23.01) |          11 |          4.777 |          4.779 |          4.786 |          4.779 |          0.028 |          2.144 |          0.001 |
             strchr (LI-PaRAD) |          11 |          1.820 |          1.820 |          1.822 |          1.821 |          0.034 |          5.627 |          0.002 |    +162.51%
         strchr (Arm OR 23.01) |          12 |          4.777 |          4.779 |          4.781 |          4.779 |          0.020 |          2.338 |          0.000 |
