ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (LI-PaRAD)|69|6.171|6.213|6.314|6.22|0.394|10.332|0.041
strcmp (GNU libc 2.34)|69|5.134|5.136|5.146|5.136|0.049|12.511|0.006
strcmp (Arm OR 23.01)|69|7.192|7.393|7.551|7.394|0.953|8.692|0.083
strcmp (LI-PaRAD)|70|6.184|6.208|6.306|6.216|0.411|10.488|0.043
strcmp (GNU libc 2.34)|70|5.134|5.136|5.292|5.156|0.892|12.645|0.111
strcmp (Arm OR 23.01)|70|7.217|7.395|7.506|7.388|0.779|8.824|0.069
strcmp (LI-PaRAD)|71|6.181|6.209|6.311|6.215|0.379|10.64|0.04
strcmp (GNU libc 2.34)|71|5.134|5.137|5.289|5.14|0.401|12.865|0.05
strcmp (Arm OR 23.01)|71|7.209|7.395|7.507|7.389|0.85|8.95|0.076
strcmp (LI-PaRAD)|72|6.184|6.212|6.285|6.219|0.381|10.783|0.041
strcmp (GNU libc 2.34)|72|5.603|5.605|5.636|5.606|0.074|11.961|0.009
strcmp (Arm OR 23.01)|72|7.235|7.396|7.514|7.391|0.559|9.073|0.051
strcmp (LI-PaRAD)|73|6.272|6.321|6.436|6.325|0.453|10.75|0.048
strcmp (GNU libc 2.34)|73|5.95|5.953|5.994|5.955|0.124|11.416|0.014
strcmp (Arm OR 23.01)|73|7.323|7.506|7.804|7.506|0.701|9.058|0.063
strcmp (LI-PaRAD)|74|6.172|6.208|6.274|6.214|0.379|11.091|0.042
strcmp (GNU libc 2.34)|74|5.603|5.606|5.784|5.61|0.404|12.285|0.048
strcmp (Arm OR 23.01)|74|7.135|7.395|7.505|7.39|0.924|9.327|0.087
strcmp (LI-PaRAD)|75|6.203|6.316|6.414|6.32|0.459|11.053|0.051
strcmp (GNU libc 2.34)|75|5.958|5.962|5.979|5.963|0.075|11.713|0.009
strcmp (Arm OR 23.01)|75|7.42|7.518|7.844|7.556|1.12|9.246|0.102
strcmp (LI-PaRAD)|76|6.182|6.213|6.274|6.218|0.328|11.383|0.037
strcmp (GNU libc 2.34)|76|5.603|5.606|5.787|5.62|0.716|12.595|0.088
strcmp (Arm OR 23.01)|76|7.25|7.392|7.505|7.389|0.571|9.58|0.055
strcmp (LI-PaRAD)|77|6.172|6.316|6.402|6.313|0.573|11.36|0.065
strcmp (GNU libc 2.34)|77|5.952|5.955|5.987|5.957|0.104|12.038|0.012
strcmp (Arm OR 23.01)|77|7.33|7.509|7.845|7.525|1.004|9.531|0.094
strcmp (LI-PaRAD)|78|6.182|6.213|6.283|6.219|0.375|11.681|0.044
strcmp (GNU libc 2.34)|78|5.604|5.607|5.735|5.61|0.313|12.95|0.04
strcmp (Arm OR 23.01)|78|7.181|7.384|7.508|7.384|0.993|9.839|0.098
strcmp (LI-PaRAD)|79|6.224|6.316|6.437|6.32|0.504|11.642|0.058
strcmp (GNU libc 2.34)|79|5.958|5.96|5.999|5.962|0.112|12.341|0.014
strcmp (Arm OR 23.01)|79|7.413|7.508|7.855|7.514|0.667|9.793|0.064
strcmp (LI-PaRAD)|80|7.072|7.083|7.1|7.083|0.047|10.519|0.005
strcmp (GNU libc 2.34)|80|6.058|6.063|6.266|6.066|0.385|12.282|0.046
strcmp (Arm OR 23.01)|80|8.643|8.88|9.229|8.882|1.185|8.389|0.099
strcmp (LI-PaRAD)|81|6.928|6.932|6.945|6.932|0.033|10.883|0.004
strcmp (GNU libc 2.34)|81|6.467|6.474|6.493|6.474|0.057|11.652|0.007
strcmp (Arm OR 23.01)|81|8.784|9.05|9.404|9.055|1.483|8.333|0.123
strcmp (LI-PaRAD)|82|7.057|7.078|7.093|7.079|0.058|10.788|0.006
strcmp (GNU libc 2.34)|82|6.058|6.06|6.131|6.063|0.195|12.596|0.024
strcmp (Arm OR 23.01)|82|8.71|8.861|9.223|8.861|1.082|8.619|0.092
strcmp (LI-PaRAD)|83|6.921|6.929|6.948|6.93|0.075|11.154|0.008
strcmp (GNU libc 2.34)|83|6.464|6.468|6.494|6.472|0.111|11.944|0.013
strcmp (Arm OR 23.01)|83|8.823|9.057|9.381|9.055|1.161|8.538|0.099
strcmp (LI-PaRAD)|84|7.059|7.077|7.087|7.076|0.079|11.056|0.009
strcmp (GNU libc 2.34)|84|6.058|6.062|6.085|6.063|0.061|12.903|0.008
strcmp (Arm OR 23.01)|84|8.686|8.904|9.183|8.909|1.034|8.782|0.09
strcmp (LI-PaRAD)|85|6.921|6.934|6.951|6.933|0.057|11.417|0.006
strcmp (GNU libc 2.34)|85|6.465|6.472|6.487|6.472|0.069|12.231|0.008
strcmp (Arm OR 23.01)|85|8.784|9.016|9.346|9.035|1.298|8.763|0.113
strcmp (LI-PaRAD)|86|7.072|7.083|7.087|7.082|0.045|11.309|0.005
strcmp (GNU libc 2.34)|86|6.063|6.066|6.079|6.066|0.036|13.203|0.005
strcmp (Arm OR 23.01)|86|8.629|8.827|9.255|8.88|1.744|9.023|0.155
strcmp (LI-PaRAD)|87|6.924|6.928|6.938|6.928|0.039|11.695|0.005
strcmp (GNU libc 2.34)|87|6.465|6.473|6.486|6.472|0.055|12.519|0.007
strcmp (Arm OR 23.01)|87|8.772|9.038|9.46|9.056|1.8|8.95|0.16
strcmp (LI-PaRAD)|88|6.92|6.927|6.987|6.928|0.103|11.829|0.012
strcmp (GNU libc 2.34)|88|6.935|6.942|8.913|6.965|2.813|11.774|0.26
strcmp (Arm OR 23.01)|88|8.826|9.04|9.357|9.046|1.346|9.061|0.121
strcmp (LI-PaRAD)|89|6.92|6.926|6.94|6.927|0.051|11.966|0.006
strcmp (GNU libc 2.34)|89|6.97|6.974|7.028|6.975|0.091|11.884|0.011
strcmp (Arm OR 23.01)|89|8.783|9.038|9.452|9.047|1.42|9.164|0.129
strcmp (LI-PaRAD)|90|6.919|6.928|6.96|6.928|0.062|12.099|0.007
strcmp (GNU libc 2.34)|90|6.954|6.958|6.997|6.959|0.07|12.045|0.008
strcmp (Arm OR 23.01)|90|8.791|9.068|9.405|9.084|1.706|9.23|0.157
strcmp (LI-PaRAD)|91|6.926|6.928|6.943|6.928|0.028|12.232|0.003
strcmp (GNU libc 2.34)|91|6.973|6.975|6.98|6.976|0.027|12.149|0.003
strcmp (Arm OR 23.01)|91|8.782|9.031|9.59|9.049|1.746|9.368|0.161
strcmp (LI-PaRAD)|92|6.925|6.928|6.943|6.928|0.038|12.367|0.005
strcmp (GNU libc 2.34)|92|6.955|6.958|6.971|6.959|0.041|12.313|0.005
strcmp (Arm OR 23.01)|92|8.783|9.064|9.572|9.081|1.954|9.439|0.183
strcmp (LI-PaRAD)|93|6.925|6.928|6.946|6.928|0.039|12.501|0.005
strcmp (GNU libc 2.34)|93|6.971|6.974|6.999|6.974|0.049|12.419|0.006
strcmp (Arm OR 23.01)|93|8.726|9.032|9.415|9.037|1.816|9.588|0.173
strcmp (LI-PaRAD)|94|6.922|6.928|6.946|6.928|0.037|12.637|0.005
strcmp (GNU libc 2.34)|94|6.954|6.958|6.966|6.958|0.034|12.582|0.004
strcmp (Arm OR 23.01)|94|8.788|9.046|9.509|9.061|1.809|9.665|0.174
strcmp (LI-PaRAD)|95|6.922|6.928|6.946|6.928|0.033|12.771|0.004
strcmp (GNU libc 2.34)|95|6.971|6.974|6.979|6.974|0.019|12.687|0.002
strcmp (Arm OR 23.01)|95|8.57|9.026|9.42|9.044|1.987|9.786|0.194
strcmp (LI-PaRAD)|96|7.63|7.68|7.782|7.682|0.403|11.639|0.047
strcmp (GNU libc 2.34)|96|6.994|6.997|7.015|6.997|0.034|12.777|0.004
strcmp (Arm OR 23.01)|96|9.534|10.068|10.66|10.088|2.902|8.87|0.257
strcmp (LI-PaRAD)|97|7.629|7.681|7.768|7.686|0.446|11.754|0.052
strcmp (GNU libc 2.34)|97|6.994|6.997|7.188|7.0|0.298|12.906|0.038
strcmp (Arm OR 23.01)|97|9.473|10.047|10.567|10.084|2.941|8.966|0.264
strcmp (LI-PaRAD)|98|7.615|7.68|7.762|7.681|0.39|11.883|0.046
strcmp (GNU libc 2.34)|98|6.993|6.997|7.009|6.997|0.028|13.044|0.004
strcmp (Arm OR 23.01)|98|9.523|9.934|10.705|10.047|3.441|9.095|0.312
strcmp (LI-PaRAD)|99|7.511|7.7|7.786|7.672|0.928|12.019|0.112
strcmp (GNU libc 2.34)|99|6.986|6.989|7.202|6.997|0.429|13.177|0.055
strcmp (Arm OR 23.01)|99|9.519|10.084|10.681|10.093|3.019|9.143|0.277
strcmp (LI-PaRAD)|100|7.729|7.78|7.891|7.786|0.459|11.961|0.055
strcmp (GNU libc 2.34)|100|7.461|7.464|7.48|7.465|0.052|12.476|0.007
strcmp (Arm OR 23.01)|100|10.012|10.288|11.283|10.338|2.243|9.013|0.197
strcmp (LI-PaRAD)|101|7.74|7.782|7.914|7.793|0.381|12.071|0.046
strcmp (GNU libc 2.34)|101|7.438|7.465|7.47|7.465|0.041|12.601|0.005
strcmp (Arm OR 23.01)|101|10.007|10.394|10.955|10.418|2.777|9.036|0.25
strcmp (LI-PaRAD)|102|7.729|7.778|7.858|7.779|0.394|12.211|0.048
strcmp (GNU libc 2.34)|102|7.474|7.478|7.488|7.479|0.034|12.702|0.004
strcmp (Arm OR 23.01)|102|10.016|10.473|10.865|10.42|2.614|9.123|0.238
strcmp (LI-PaRAD)|103|7.766|7.805|7.916|7.806|0.29|12.29|0.035
strcmp (GNU libc 2.34)|103|7.463|7.467|7.49|7.469|0.072|12.844|0.009
strcmp (Arm OR 23.01)|103|10.051|10.263|11.204|10.309|2.066|9.309|0.187
strcmp (LI-PaRAD)|104|7.728|7.78|7.902|7.781|0.284|12.448|0.035
strcmp (GNU libc 2.34)|104|8.034|8.04|8.063|8.04|0.051|12.046|0.006
strcmp (Arm OR 23.01)|104|10.035|10.247|11.064|10.306|2.004|9.402|0.184
strcmp (LI-PaRAD)|105|7.543|7.702|7.794|7.697|0.622|12.705|0.079
strcmp (GNU libc 2.34)|105|7.504|7.507|7.719|7.51|0.292|13.021|0.037
strcmp (Arm OR 23.01)|105|9.504|10.026|10.665|10.064|3.013|9.725|0.291
strcmp (LI-PaRAD)|106|7.751|7.783|7.874|7.786|0.174|12.679|0.022
strcmp (GNU libc 2.34)|106|7.983|8.009|8.025|8.009|0.066|12.326|0.008
strcmp (Arm OR 23.01)|106|9.984|10.228|11.184|10.311|2.292|9.58|0.215
strcmp (LI-PaRAD)|107|7.728|7.782|7.884|7.779|0.246|12.811|0.031
strcmp (GNU libc 2.34)|107|8.024|8.038|8.058|8.039|0.051|12.396|0.006
strcmp (Arm OR 23.01)|107|10.05|10.274|10.835|10.334|2.023|9.647|0.193
strcmp (LI-PaRAD)|108|7.743|7.782|7.866|7.786|0.166|12.918|0.021
strcmp (GNU libc 2.34)|108|7.967|8.009|8.028|8.009|0.078|12.558|0.01
strcmp (Arm OR 23.01)|108|9.961|10.359|10.968|10.393|2.582|9.684|0.248
strcmp (LI-PaRAD)|109|7.729|7.778|7.967|7.771|0.353|13.063|0.046
strcmp (GNU libc 2.34)|109|8.031|8.039|8.063|8.04|0.056|12.626|0.007
strcmp (Arm OR 23.01)|109|10.059|10.261|10.98|10.323|2.039|9.838|0.196
strcmp (LI-PaRAD)|110|7.732|7.782|7.949|7.801|0.568|13.132|0.074
