        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strncpy (Arm OR 23.01) |          64 |          6.854 |          6.876 |          6.898 |          6.875 |          0.147 |          8.669 |          0.013 |
            strncpy (LI-PaRAD) |          64 |          4.381 |          4.385 |          4.392 |          4.385 |          0.064 |         13.592 |          0.009 |     +56.78%
        strncpy (Arm OR 23.01) |         128 |          9.864 |          9.970 |         10.051 |          9.970 |          0.423 |         11.957 |          0.051 |
            strncpy (LI-PaRAD) |         128 |          6.931 |          6.935 |          6.938 |          6.935 |          0.027 |         17.190 |          0.005 |     +43.76%
        strncpy (Arm OR 23.01) |         256 |         17.246 |         17.252 |         17.289 |         17.252 |          0.038 |         13.819 |          0.005 |
            strncpy (LI-PaRAD) |         256 |         13.866 |         13.869 |         13.871 |         13.869 |          0.011 |         17.191 |          0.002 |     +24.40%
        strncpy (Arm OR 23.01) |         512 |         33.120 |         34.274 |         34.999 |         34.300 |          0.784 |         13.903 |          0.110 |
            strncpy (LI-PaRAD) |         512 |         25.794 |         26.178 |         26.784 |         26.134 |          0.764 |         18.247 |          0.138 |     +31.25%
        strncpy (Arm OR 23.01) |        1024 |         68.404 |         68.977 |         69.571 |         68.975 |          0.295 |         13.827 |          0.041 |
            strncpy (LI-PaRAD) |        1024 |         52.359 |         52.393 |         53.301 |         52.405 |          0.177 |         18.198 |          0.032 |     +31.62%
        strncpy (Arm OR 23.01) |        2048 |        135.375 |        135.801 |        136.404 |        135.818 |          0.164 |         14.043 |          0.023 |
            strncpy (LI-PaRAD) |        2048 |        103.063 |        103.084 |        103.145 |        103.090 |          0.018 |         18.502 |          0.003 |     +31.75%
        strncpy (Arm OR 23.01) |        4096 |        266.502 |        268.047 |        269.142 |        268.031 |          0.157 |         14.232 |          0.022 |
            strncpy (LI-PaRAD) |        4096 |        204.827 |        204.914 |        205.268 |        204.960 |          0.065 |         18.612 |          0.012 |     +30.77%
        strncpy (Arm OR 23.01) |        8192 |        520.713 |        524.206 |        526.129 |        523.949 |          0.234 |         14.561 |          0.034 |
            strncpy (LI-PaRAD) |        8192 |        406.881 |        407.013 |        407.485 |        407.016 |          0.032 |         18.745 |          0.006 |     +28.73%
        strncpy (Arm OR 23.01) |       16384 |       1047.924 |       1056.287 |       1060.033 |       1056.195 |          0.216 |         14.447 |          0.031 |
            strncpy (LI-PaRAD) |       16384 |        809.664 |        809.791 |        810.515 |        809.801 |          0.016 |         18.843 |          0.003 |     +30.43%
        strncpy (Arm OR 23.01) |       32768 |       2075.135 |       2115.284 |       2125.184 |       2106.443 |          0.626 |         14.488 |          0.091 |
            strncpy (LI-PaRAD) |       32768 |       1610.416 |       1613.571 |       1617.551 |       1613.310 |          0.105 |         18.916 |          0.020 |     +30.57%
        strncpy (Arm OR 23.01) |       65536 |       4219.282 |       4221.290 |       4251.198 |       4221.820 |          0.079 |         14.457 |          0.011 |
            strncpy (LI-PaRAD) |       65536 |       3220.900 |       3224.841 |       3235.262 |       3224.679 |          0.077 |         18.928 |          0.015 |     +30.92%
        strncpy (Arm OR 23.01) |      131072 |       8524.510 |       8526.887 |       8532.153 |       8527.384 |          0.021 |         14.315 |          0.003 |
            strncpy (LI-PaRAD) |      131072 |       6475.312 |       6480.099 |       6485.604 |       6480.103 |          0.032 |         18.838 |          0.006 |     +31.59%
        strncpy (Arm OR 23.01) |      262144 |      17016.050 |      17067.070 |      17119.480 |      17066.775 |          0.133 |         14.305 |          0.019 |
            strncpy (LI-PaRAD) |      262144 |      12869.710 |      13234.270 |      13450.590 |      13239.935 |          0.829 |         18.441 |          0.154 |     +28.90%
        strncpy (Arm OR 23.01) |      524288 |      35255.180 |      35725.550 |      35969.290 |      35648.405 |          0.553 |         13.698 |          0.076 |
            strncpy (LI-PaRAD) |      524288 |      27218.270 |      28016.720 |      28434.840 |      27978.443 |          0.807 |         17.453 |          0.142 |     +27.41%
        strncpy (Arm OR 23.01) |     1048576 |      68913.270 |      69582.860 |      71618.200 |      69803.800 |          0.975 |         13.991 |          0.135 |
            strncpy (LI-PaRAD) |     1048576 |      52227.330 |      52575.420 |      52984.530 |      52557.931 |          0.285 |         18.581 |          0.053 |     +32.81%
        strncpy (Arm OR 23.01) |     2097152 |     142757.200 |     144682.200 |     146777.900 |     144698.333 |          0.536 |         13.498 |          0.072 |
            strncpy (LI-PaRAD) |     2097152 |     104018.400 |     105313.500 |     108727.800 |     105911.040 |          1.375 |         18.445 |          0.251 |     +36.62%
        strncpy (Arm OR 23.01) |     4194304 |     295206.500 |     297847.300 |     300756.700 |     297863.982 |          0.373 |         13.114 |          0.049 |
            strncpy (LI-PaRAD) |     4194304 |     209792.200 |     210613.400 |     214742.300 |     210989.227 |          0.527 |         18.514 |          0.097 |     +41.17%
        strncpy (Arm OR 23.01) |     8388608 |     597421.100 |     600781.900 |     604494.100 |     600871.929 |          0.280 |         13.002 |          0.036 |
            strncpy (LI-PaRAD) |     8388608 |     420345.000 |     421485.600 |     430726.500 |     423131.766 |          0.693 |         18.464 |          0.127 |     +42.01%
        strncpy (Arm OR 23.01) |    16777216 |    1206266.000 |    1233615.500 |    1280919.500 |    1233639.842 |          0.552 |         12.666 |          0.069 |
            strncpy (LI-PaRAD) |    16777216 |     841861.000 |     848012.500 |     850748.500 |     847262.371 |          0.262 |         18.442 |          0.048 |     +45.60%
        strncpy (Arm OR 23.01) |    33554432 |    2641856.500 |    2759044.500 |    2837783.000 |    2757890.163 |          0.633 |         11.332 |          0.073 |
            strncpy (LI-PaRAD) |    33554432 |    1698370.500 |    1710308.500 |    1720125.500 |    1710235.446 |          0.277 |         18.272 |          0.051 |     +61.26%
        strncpy (Arm OR 23.01) |    67108864 |    5595001.500 |    5651867.500 |    5694031.500 |    5651096.723 |          0.237 |         11.060 |          0.026 |
            strncpy (LI-PaRAD) |    67108864 |    3414680.500 |    3455158.000 |    3461278.500 |    3453308.901 |          0.247 |         18.099 |          0.045 |     +63.64%
        strncpy (Arm OR 23.01) |   134217728 |   11366588.500 |   11416508.500 |   11507917.000 |   11413767.599 |          0.192 |         10.952 |          0.021 |
