        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |          64 |          1.931 |          2.310 |          2.324 |          2.236 |          5.456 |         26.737 |          1.575 |
             memcpy (LI-PaRAD) |          64 |          2.694 |          2.696 |          2.727 |          2.697 |          0.132 |         22.102 |          0.029 |     -17.07%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |         128 |          2.560 |          3.252 |          3.584 |          3.138 |          8.818 |         38.286 |          3.436 |
             memcpy (LI-PaRAD) |         128 |          3.849 |          3.853 |          3.855 |          3.852 |          0.040 |         30.944 |          0.012 |     -18.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |         256 |          3.851 |          3.931 |          4.164 |          3.939 |          1.994 |         60.553 |          1.191 |
             memcpy (LI-PaRAD) |         256 |          7.318 |          7.323 |          7.329 |          7.322 |          0.027 |         32.561 |          0.009 |     -46.21%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |         512 |          6.539 |          6.539 |          6.598 |          6.549 |          0.257 |         72.806 |          0.187 |
             memcpy (LI-PaRAD) |         512 |         13.847 |         13.871 |         13.908 |         13.869 |          0.127 |         34.382 |          0.044 |     -52.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |        1024 |         12.885 |         13.304 |         13.658 |         13.238 |          1.315 |         72.052 |          0.956 |
             memcpy (LI-PaRAD) |        1024 |         26.179 |         26.196 |         26.240 |         26.197 |          0.069 |         36.404 |          0.025 |     -49.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |        2048 |         26.032 |         26.545 |         26.743 |         26.532 |          0.436 |         71.889 |          0.316 |
             memcpy (LI-PaRAD) |        2048 |         50.824 |         50.852 |         50.888 |         50.854 |          0.038 |         37.507 |          0.014 |     -47.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |        4096 |         52.925 |         57.927 |         59.495 |         57.370 |          2.807 |         66.547 |          1.953 |
             memcpy (LI-PaRAD) |        4096 |        100.007 |        100.244 |        100.910 |        100.173 |          0.184 |         38.081 |          0.070 |     -42.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |        8192 |        103.422 |        112.872 |        114.644 |        111.820 |          2.249 |         68.265 |          1.582 |
             memcpy (LI-PaRAD) |        8192 |        198.473 |        198.769 |        200.161 |        198.811 |          0.124 |         38.375 |          0.048 |     -43.76%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |       16384 |        207.889 |        218.940 |        223.739 |        217.543 |          1.901 |         70.167 |          1.357 |
             memcpy (LI-PaRAD) |       16384 |        402.481 |        402.601 |        403.085 |        402.621 |          0.033 |         37.899 |          0.012 |     -45.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |       32768 |        420.351 |        456.838 |        466.430 |        452.742 |          2.154 |         67.438 |          1.485 |
             memcpy (LI-PaRAD) |       32768 |        795.879 |        795.882 |        801.606 |        797.149 |          0.215 |         38.284 |          0.082 |     -43.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |       65536 |        915.860 |        921.568 |        926.414 |        921.541 |          0.293 |         66.232 |          0.194 |
             memcpy (LI-PaRAD) |       65536 |       1583.655 |       1586.298 |       1589.292 |       1586.265 |          0.102 |         38.477 |          0.039 |     -41.90%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |      131072 |       2236.881 |       2241.907 |       2249.991 |       2242.050 |          0.111 |         54.446 |          0.060 |
             memcpy (LI-PaRAD) |      131072 |       3161.458 |       3164.578 |       3167.957 |       3164.265 |          0.061 |         38.578 |          0.024 |     -29.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |      262144 |       4418.340 |       4424.540 |       4594.250 |       4432.994 |          0.517 |         55.075 |          0.279 |
             memcpy (LI-PaRAD) |      262144 |       6310.400 |       6310.410 |       6377.550 |       6321.434 |          0.280 |         38.621 |          0.108 |     -29.87%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |      524288 |      12161.850 |      12639.590 |      13393.550 |      12645.325 |          1.781 |         38.626 |          0.684 |
             memcpy (LI-PaRAD) |      524288 |      14582.270 |      15724.590 |      16146.780 |      15704.196 |          1.459 |         31.099 |          0.467 |     -19.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |     1048576 |      21603.290 |      22079.350 |      23089.860 |      22094.031 |          1.000 |         44.205 |          0.437 |
             memcpy (LI-PaRAD) |     1048576 |      25554.040 |      25754.560 |      25985.560 |      25754.780 |          0.347 |         37.918 |          0.131 |     -14.21%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |     2097152 |      52659.100 |      53336.200 |      55352.200 |      53452.299 |          0.951 |         36.543 |          0.343 |
             memcpy (LI-PaRAD) |     2097152 |      55512.300 |      56452.600 |      57604.600 |      56500.362 |          0.714 |         34.570 |          0.246 |      -5.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |     4194304 |     115800.900 |     116672.300 |     120307.200 |     116604.682 |          0.510 |         33.501 |          0.169 |
             memcpy (LI-PaRAD) |     4194304 |     118534.000 |     119745.500 |     120918.200 |     119760.420 |          0.487 |         32.618 |          0.159 |      -2.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |     8388608 |     242059.900 |     242600.300 |     246014.000 |     242780.073 |          0.253 |         32.180 |          0.081 |
             memcpy (LI-PaRAD) |     8388608 |     244732.300 |     245973.900 |     247082.700 |     245984.938 |          0.208 |         31.760 |          0.066 |      -1.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |    16777216 |     491965.000 |     495607.000 |     518846.000 |     495531.005 |          0.732 |         31.533 |          0.226 |
             memcpy (LI-PaRAD) |    16777216 |     494301.500 |     497505.000 |     501480.500 |     497450.480 |          0.434 |         31.411 |          0.136 |      -0.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |    33554432 |    1007816.500 |    1017343.500 |    1112582.000 |    1019691.832 |          1.283 |         30.651 |          0.371 |
             memcpy (LI-PaRAD) |    33554432 |    1039766.000 |    1048844.500 |    1055872.000 |    1048516.025 |          0.260 |         29.804 |          0.078 |      -2.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |    67108864 |    2290473.000 |    2297846.000 |    2390457.500 |    2299404.564 |          0.451 |         27.181 |          0.119 |
             memcpy (LI-PaRAD) |    67108864 |    2376928.000 |    2385315.500 |    2394311.500 |    2385393.475 |          0.159 |         26.201 |          0.042 |      -3.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |   134217728 |    4818022.000 |    4828866.500 |    4949358.500 |    4831691.228 |          0.319 |         25.871 |          0.081 |
             memcpy (LI-PaRAD) |   134217728 |    4943406.500 |    4957488.500 |    4977472.000 |    4957991.183 |          0.097 |         25.212 |          0.024 |      -2.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |   268435456 |    9913529.500 |    9926851.000 |   10081821.000 |    9930252.450 |          0.193 |         25.176 |          0.048 |
             memcpy (LI-PaRAD) |   268435456 |   10145112.500 |   10155756.000 |   10170049.500 |   10155741.807 |          0.047 |         24.617 |          0.012 |      -2.22%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcpy (Arm OR 23.01) |   536870912 |   20084742.000 |   20097518.500 |   20285248.500 |   20101059.772 |          0.122 |         24.874 |          0.030 |
             memcpy (LI-PaRAD) |   536870912 |   20541424.000 |   20558972.000 |   20581635.500 |   20559341.624 |          0.035 |         24.320 |          0.009 |      -2.23%
