        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |          64 |         14.465 |         14.638 |         14.657 |         14.628 |          0.186 |          4.075 |          0.008 |
             strchr (LI-PaRAD) |          64 |          8.976 |          9.208 |          9.386 |          9.195 |          0.964 |          6.483 |          0.062 |     +59.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |         128 |         22.820 |         22.830 |         22.857 |         22.832 |          0.038 |          5.221 |          0.002 |
             strchr (LI-PaRAD) |         128 |         13.478 |         13.483 |         13.502 |         13.484 |          0.026 |          8.841 |          0.002 |     +69.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |         256 |         39.771 |         39.786 |         39.804 |         39.786 |          0.018 |          5.993 |          0.001 |
             strchr (LI-PaRAD) |         256 |         22.724 |         22.729 |         22.755 |         22.729 |          0.016 |         10.490 |          0.002 |     +75.04%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |         512 |         73.634 |         73.677 |         73.719 |         73.675 |          0.026 |          6.472 |          0.002 |
             strchr (LI-PaRAD) |         512 |         41.197 |         41.219 |         41.257 |         41.219 |          0.030 |         11.568 |          0.003 |     +78.74%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |        1024 |        141.421 |        141.481 |        141.596 |        141.480 |          0.016 |          6.741 |          0.001 |
             strchr (LI-PaRAD) |        1024 |         78.155 |         78.208 |         78.318 |         78.207 |          0.030 |         12.194 |          0.004 |     +80.91%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |        2048 |        277.007 |        277.076 |        277.117 |        277.074 |          0.008 |          6.884 |          0.001 |
             strchr (LI-PaRAD) |        2048 |        152.117 |        152.174 |        152.437 |        152.173 |          0.022 |         12.534 |          0.003 |     +82.08%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |        4096 |        547.914 |        548.354 |        548.643 |        548.298 |          0.034 |          6.957 |          0.002 |
             strchr (LI-PaRAD) |        4096 |        299.856 |        300.156 |        300.563 |        300.112 |          0.067 |         12.711 |          0.008 |     +82.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |        8192 |       1090.350 |       1090.682 |       1091.357 |       1090.720 |          0.021 |          6.995 |          0.001 |
             strchr (LI-PaRAD) |        8192 |        595.532 |        595.964 |        600.177 |        596.000 |          0.077 |         12.801 |          0.010 |     +83.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |       16384 |       2182.129 |       2182.718 |       2183.698 |       2182.702 |          0.011 |          6.991 |          0.001 |
             strchr (LI-PaRAD) |       16384 |       1196.445 |       1196.970 |       1198.054 |       1196.992 |          0.018 |         12.748 |          0.002 |     +82.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |       32768 |       4350.426 |       4352.038 |       4356.407 |       4352.352 |          0.039 |          7.012 |          0.003 |
             strchr (LI-PaRAD) |       32768 |       2378.937 |       2379.790 |       2384.818 |       2380.507 |          0.066 |         12.820 |          0.008 |     +82.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |       65536 |       8686.453 |       8688.405 |       8695.650 |       8688.849 |          0.022 |          7.025 |          0.002 |
             strchr (LI-PaRAD) |       65536 |       4746.277 |       4748.782 |       4778.694 |       4749.737 |          0.074 |         12.850 |          0.009 |     +82.93%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |      131072 |      17360.018 |      17364.502 |      17395.525 |      17364.729 |          0.022 |          7.030 |          0.002 |
             strchr (LI-PaRAD) |      131072 |       9480.180 |       9485.154 |       9494.296 |       9485.170 |          0.027 |         12.870 |          0.004 |     +83.07%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |      262144 |      34690.260 |      34721.490 |      34758.080 |      34722.729 |          0.054 |          7.031 |          0.004 |
             strchr (LI-PaRAD) |      262144 |      18920.340 |      18953.710 |      19020.260 |      18957.005 |          0.101 |         12.879 |          0.013 |     +83.17%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |      524288 |      69392.770 |      69444.250 |      69471.420 |      69437.069 |          0.028 |          7.032 |          0.002 |
             strchr (LI-PaRAD) |      524288 |      37862.270 |      37926.170 |      37985.120 |      37924.824 |          0.062 |         12.875 |          0.008 |     +83.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |     1048576 |     138783.930 |     138848.990 |     138914.580 |     138849.597 |          0.018 |          7.033 |          0.001 |
             strchr (LI-PaRAD) |     1048576 |      75878.580 |      76010.490 |      76140.660 |      76010.924 |          0.072 |         12.848 |          0.009 |     +82.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |     2097152 |     277615.200 |     277764.800 |     278237.100 |     277835.297 |          0.072 |          7.030 |          0.005 |
             strchr (LI-PaRAD) |     2097152 |     151300.400 |     152122.200 |     152936.900 |     152056.266 |          0.345 |         12.845 |          0.044 |     +82.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |     4194304 |     555215.400 |     555669.900 |     557679.500 |     555657.623 |          0.052 |          7.030 |          0.004 |
             strchr (LI-PaRAD) |     4194304 |     302970.600 |     305167.800 |     307648.200 |     305203.711 |          0.405 |         12.799 |          0.052 |     +82.06%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |     8388608 |    1111051.100 |    1111522.100 |    1112954.100 |    1111525.310 |          0.032 |          7.029 |          0.002 |
             strchr (LI-PaRAD) |     8388608 |     610206.000 |     614956.200 |     620368.600 |     615025.241 |          0.382 |         12.703 |          0.049 |     +80.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |    16777216 |    2221840.000 |    2223780.000 |    2228456.000 |    2223835.421 |          0.065 |          7.026 |          0.005 |
             strchr (LI-PaRAD) |    16777216 |    1212684.000 |    1245256.000 |    1291237.000 |    1243940.837 |          1.531 |         12.564 |          0.191 |     +78.77%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |    33554432 |    4446470.000 |    4448941.000 |    4520816.500 |    4449498.010 |          0.166 |          7.023 |          0.012 |
             strchr (LI-PaRAD) |    33554432 |    2470920.000 |    2549683.000 |    2637357.500 |    2550774.213 |          1.463 |         12.254 |          0.179 |     +74.44%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |    67108864 |    8894249.000 |    8897389.000 |    8912417.500 |    8897626.223 |          0.025 |          7.024 |          0.002 |
             strchr (LI-PaRAD) |    67108864 |    5109510.000 |    5177232.000 |    5239268.500 |    5174644.426 |          0.599 |         12.079 |          0.072 |     +71.95%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |   134217728 |   17790879.000 |   17795032.000 |   17806511.500 |   17795337.559 |          0.013 |          7.024 |          0.001 |
             strchr (LI-PaRAD) |   134217728 |   10335233.500 |   10401164.000 |   10471126.500 |   10401261.535 |          0.344 |         12.018 |          0.041 |     +71.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |   268435456 |   35576233.000 |   35581736.000 |   35596678.500 |   35582510.119 |          0.010 |          7.026 |          0.001 |
             strchr (LI-PaRAD) |   268435456 |   20839309.500 |   20911493.500 |   20969175.000 |   20906919.446 |          0.147 |         11.958 |          0.018 |     +70.19%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strchr (Arm OR 23.01) |   536870912 |   71153433.000 |   71160841.000 |   71187261.000 |   71161850.218 |          0.007 |          7.026 |          0.000 |
             strchr (LI-PaRAD) |   536870912 |   41782071.500 |   41893807.000 |   41974699.500 |   41893113.396 |          0.103 |         11.935 |          0.012 |     +69.87%
