        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          64 |         13.978 |         14.142 |         14.384 |         14.155 |          0.654 |          4.211 |          0.027 |
             strcmp (LI-PaRAD) |          64 |          7.960 |          7.962 |          7.980 |          7.962 |          0.025 |          7.486 |          0.002 |     +77.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |         128 |         22.030 |         22.440 |         22.795 |         22.430 |          0.665 |          5.315 |          0.035 |
             strcmp (LI-PaRAD) |         128 |         13.094 |         13.098 |         13.104 |         13.098 |          0.017 |          9.101 |          0.002 |     +71.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |         256 |         38.889 |         39.071 |         39.259 |         39.072 |          0.197 |          6.102 |          0.012 |
             strcmp (LI-PaRAD) |         256 |         21.824 |         21.830 |         21.854 |         21.830 |          0.016 |         10.922 |          0.002 |     +78.98%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |         512 |         72.703 |         73.003 |         73.260 |         72.989 |          0.166 |          6.533 |          0.011 |
             strcmp (LI-PaRAD) |         512 |         40.308 |         40.322 |         40.358 |         40.324 |          0.034 |         11.825 |          0.004 |     +81.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |        1024 |        140.495 |        140.798 |        143.464 |        140.811 |          0.201 |          6.773 |          0.013 |
             strcmp (LI-PaRAD) |        1024 |         77.257 |         77.306 |         77.343 |         77.304 |          0.019 |         12.337 |          0.002 |     +82.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |        2048 |        276.229 |        276.410 |        276.554 |        276.404 |          0.023 |          6.901 |          0.002 |
             strcmp (LI-PaRAD) |        2048 |        151.219 |        151.275 |        151.539 |        151.273 |          0.024 |         12.609 |          0.003 |     +82.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |        4096 |        546.966 |        547.613 |        548.083 |        547.610 |          0.047 |          6.966 |          0.003 |
             strcmp (LI-PaRAD) |        4096 |        298.960 |        299.260 |        300.220 |        299.223 |          0.077 |         12.749 |          0.010 |     +83.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
