ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|67108864|7278663.0|7282200.0|7291463.5|7282456.441|0.027|8.582|0.002
strrchr (LI-PaRAD)|134217728|6707169.5|6787158.0|6871564.0|6786415.777|0.482|18.42|0.089
strrchr (GNU libc 2.39)|134217728|6551158.5|6560421.0|6570379.0|6560504.5|0.064|19.053|0.012
strrchr (Arm OR 23.01)|134217728|14554304.5|14558196.5|14563240.0|14558259.193|0.014|8.586|0.001
strrchr (LI-PaRAD)|268435456|13555459.0|13639901.0|13742968.5|13636586.03|0.265|18.333|0.049
strrchr (GNU libc 2.39)|268435456|13145478.5|13208458.5|13253491.0|13206523.218|0.214|18.93|0.041
strrchr (Arm OR 23.01)|268435456|29112753.0|29116531.0|29133628.0|29116943.51|0.01|8.586|0.001
strrchr (LI-PaRAD)|536870912|27195533.0|27350636.5|27488963.0|27350130.53|0.187|18.282|0.034
strrchr (GNU libc 2.39)|536870912|26383496.5|26408503.5|26510721.0|26424574.629|0.147|18.922|0.028
strrchr (Arm OR 23.01)|536870912|58216160.5|58232691.0|58252832.5|58232946.337|0.011|8.586|0.001
