        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          64 |          4.500 |          4.509 |          4.518 |          4.509 |          0.060 |         13.220 |          0.008 |
             strcpy (LI-PaRAD) |          64 |          3.464 |          3.632 |          3.855 |          3.643 |          3.529 |         16.382 |          0.575 |     +23.77%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |         128 |          7.183 |          7.189 |          7.209 |          7.189 |          0.046 |         16.582 |          0.008 |
             strcpy (LI-PaRAD) |         128 |          4.621 |          4.646 |          5.008 |          4.678 |          1.837 |         25.490 |          0.450 |     +53.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |         256 |         12.452 |         12.458 |         12.469 |         12.458 |          0.021 |         19.138 |          0.004 |
             strcpy (LI-PaRAD) |         256 |          7.705 |          7.943 |          8.248 |          7.948 |          1.574 |         30.006 |          0.472 |     +56.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |         512 |         22.923 |         22.946 |         23.229 |         22.959 |          0.195 |         20.769 |          0.040 |
             strcpy (LI-PaRAD) |         512 |         13.846 |         14.127 |         17.308 |         14.732 |          8.611 |         32.584 |          2.533 |     +55.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        1024 |         43.855 |         44.133 |         44.355 |         44.127 |          0.218 |         21.612 |          0.047 |
             strcpy (LI-PaRAD) |        1024 |         27.319 |         29.387 |         29.682 |         28.984 |          2.597 |         32.926 |          0.875 |     +52.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        2048 |         86.957 |         87.952 |         89.368 |         88.000 |          0.534 |         21.675 |          0.115 |
             strcpy (LI-PaRAD) |        2048 |         53.323 |         56.870 |         57.348 |         56.762 |          1.105 |         33.607 |          0.387 |     +55.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        4096 |        174.738 |        177.544 |        182.304 |        178.127 |          1.287 |         21.419 |          0.274 |
             strcpy (LI-PaRAD) |        4096 |        102.881 |        103.125 |        103.748 |        103.067 |          0.196 |         37.012 |          0.073 |     +72.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        8192 |        363.562 |        371.160 |        381.141 |        371.612 |          1.071 |         20.533 |          0.218 |
             strcpy (LI-PaRAD) |        8192 |        200.133 |        200.626 |        202.341 |        200.668 |          0.192 |         38.020 |          0.073 |     +85.19%
