        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strcpy (Arm OR 23.01) |    33554432 |    2717481.000 |    2767174.500 |    2810448.000 |    2764750.347 |          0.759 |         11.304 |          0.086 |
             strcpy (LI-PaRAD) |    33554432 |    1154386.500 |    1178035.500 |    1222919.000 |    1180443.985 |          1.326 |         26.478 |          0.349 |    +134.21%
         strcpy (Arm OR 23.01) |    67108864 |    5402925.000 |    5578151.500 |    5647398.500 |    5567555.193 |          0.824 |         11.227 |          0.093 |
             strcpy (LI-PaRAD) |    67108864 |    2370229.000 |    2397812.500 |    2439384.000 |    2400349.069 |          0.691 |         26.039 |          0.179 |    +131.95%
         strcpy (Arm OR 23.01) |   134217728 |   11134170.000 |   11204875.500 |   11273067.500 |   11198402.876 |          0.281 |         11.162 |          0.031 |
             strcpy (LI-PaRAD) |   134217728 |    5202956.000 |    5237972.000 |    5335244.500 |    5245982.550 |          0.601 |         23.829 |          0.142 |    +113.47%
         strcpy (Arm OR 23.01) |   268435456 |   21947280.500 |   22473059.500 |   22575771.500 |   22419838.020 |          0.642 |         11.151 |          0.072 |
             strcpy (LI-PaRAD) |   268435456 |    9983154.000 |   10033441.500 |   10086875.500 |   10034641.297 |          0.212 |         24.914 |          0.053 |    +123.42%
         strcpy (Arm OR 23.01) |   536870912 |   44048095.500 |   44464622.500 |   45089542.500 |   44574500.960 |          0.691 |         11.218 |          0.077 |
             strcpy (LI-PaRAD) |   536870912 |   20099145.500 |   20150474.000 |   20207887.000 |   20149566.609 |          0.114 |         24.814 |          0.028 |    +121.22%
