        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          64 |          5.233 |          5.305 |          5.352 |          5.304 |          0.546 |         11.238 |          0.061 |
             memcmp (LI-PaRAD) |          64 |          4.934 |          4.986 |          5.011 |          4.986 |          0.398 |         11.953 |          0.048 |      +6.36%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |         128 |          9.819 |          9.823 |          9.830 |          9.823 |          0.020 |         12.136 |          0.002 |
             memcmp (LI-PaRAD) |         128 |          7.523 |          7.647 |          7.707 |          7.639 |          0.565 |         15.606 |          0.088 |     +28.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |         256 |         17.716 |         17.864 |         18.371 |         17.883 |          0.768 |         13.333 |          0.102 |
             memcmp (LI-PaRAD) |         256 |         13.706 |         14.002 |         14.254 |         14.008 |          0.787 |         17.021 |          0.134 |     +27.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |         512 |         36.370 |         36.401 |         36.473 |         36.405 |          0.049 |         13.098 |          0.006 |
             memcmp (LI-PaRAD) |         512 |         26.050 |         26.571 |         26.888 |         26.545 |          1.048 |         17.965 |          0.189 |     +37.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |        1024 |         70.846 |         70.896 |         74.221 |         71.000 |          0.538 |         13.432 |          0.070 |
             memcmp (LI-PaRAD) |        1024 |         51.690 |         51.930 |         52.422 |         51.950 |          0.336 |         18.358 |          0.062 |     +36.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |        2048 |        142.683 |        142.728 |        142.815 |        142.728 |          0.015 |         13.363 |          0.002 |
             memcmp (LI-PaRAD) |        2048 |        102.159 |        102.765 |        103.271 |        102.758 |          0.272 |         18.562 |          0.051 |     +38.90%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |        4096 |        284.275 |        284.564 |        285.034 |        284.518 |          0.074 |         13.408 |          0.010 |
             memcmp (LI-PaRAD) |        4096 |        202.551 |        203.080 |        203.961 |        203.113 |          0.144 |         18.781 |          0.027 |     +40.08%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |        8192 |        567.632 |        568.091 |        568.419 |        568.034 |          0.030 |         13.431 |          0.004 |
             memcmp (LI-PaRAD) |        8192 |        404.257 |        405.520 |        406.081 |        405.509 |          0.067 |         18.814 |          0.013 |     +40.08%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |       16384 |       1188.729 |       1189.211 |       1191.836 |       1189.253 |          0.027 |         12.831 |          0.003 |
             memcmp (LI-PaRAD) |       16384 |        811.368 |        811.500 |        812.104 |        811.521 |          0.014 |         18.803 |          0.003 |     +46.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |       32768 |       2370.781 |       2371.975 |       2377.146 |       2372.661 |          0.067 |         12.862 |          0.009 |
             memcmp (LI-PaRAD) |       32768 |       1620.299 |       1623.226 |       1626.705 |       1623.196 |          0.101 |         18.801 |          0.019 |     +46.17%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |       65536 |       4571.654 |       4617.219 |       4646.005 |       4615.028 |          0.485 |         13.226 |          0.064 |
             memcmp (LI-PaRAD) |       65536 |       3204.388 |       3216.842 |       3232.098 |       3217.627 |          0.149 |         18.969 |          0.028 |     +43.43%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |      131072 |       9050.393 |       9242.021 |       9371.485 |       9246.531 |          0.709 |         13.202 |          0.094 |
             memcmp (LI-PaRAD) |      131072 |       6464.195 |       6474.704 |       6484.611 |       6474.972 |          0.046 |         18.853 |          0.009 |     +42.80%
