        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strnlen (Arm OR 23.01) |          64 |          7.263 |          7.705 |          8.017 |          7.733 |          1.609 |          7.709 |          0.125 |
            strnlen (LI-PaRAD) |          64 |          4.286 |          4.334 |          4.339 |          4.332 |          0.203 |         13.760 |          0.028 |     +78.53%
        strnlen (Arm OR 23.01) |         128 |         15.018 |         15.024 |         15.030 |         15.023 |          0.014 |          7.935 |          0.001 |
            strnlen (LI-PaRAD) |         128 |          7.507 |          7.512 |          7.514 |          7.512 |          0.020 |         15.870 |          0.003 |    +100.00%
        strnlen (Arm OR 23.01) |         256 |         27.729 |         27.736 |         27.742 |         27.735 |          0.009 |          8.596 |          0.001 |
            strnlen (LI-PaRAD) |         256 |         13.672 |         13.812 |         14.021 |         13.805 |          0.653 |         17.272 |          0.113 |    +100.91%
        strnlen (Arm OR 23.01) |         512 |         52.933 |         53.180 |         53.571 |         53.182 |          0.275 |          8.966 |          0.025 |
            strnlen (LI-PaRAD) |         512 |         26.752 |         26.762 |         26.814 |         26.773 |          0.080 |         17.810 |          0.014 |     +98.64%
        strnlen (Arm OR 23.01) |        1024 |        104.174 |        104.194 |        104.245 |        104.200 |          0.017 |          9.152 |          0.002 |
            strnlen (LI-PaRAD) |        1024 |         51.975 |         52.033 |         54.420 |         52.069 |          0.464 |         18.316 |          0.082 |    +100.12%
        strnlen (Arm OR 23.01) |        2048 |        207.126 |        207.339 |        207.527 |        207.328 |          0.041 |          9.200 |          0.004 |
            strnlen (LI-PaRAD) |        2048 |        101.095 |        101.388 |        101.940 |        101.456 |          0.166 |         18.800 |          0.031 |    +104.35%
        strnlen (Arm OR 23.01) |        4096 |        412.439 |        412.940 |        413.726 |        412.936 |          0.054 |          9.238 |          0.005 |
            strnlen (LI-PaRAD) |        4096 |        200.227 |        204.031 |        204.495 |        204.013 |          0.197 |         18.698 |          0.037 |    +102.41%
