ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcmp (Arm OR 23.01)|16777216|1155846.0|1158211.5|1163785.5|1158624.307|0.156|13.486|0.021
memcmp (GNU libc 2.39)|16777216|696073.5|701796.0|760906.5|703756.416|1.243|22.206|0.263
memcmp (LI-PaRAD)|33554432|1724581.0|1733181.5|1748430.5|1732831.168|0.218|18.034|0.039
memcmp (Arm OR 23.01)|33554432|2312037.0|2315643.5|2323508.5|2316399.589|0.105|13.491|0.014
memcmp (GNU libc 2.39)|33554432|1603985.5|1628795.0|1835435.5|1641916.941|2.547|19.044|0.457
memcmp (LI-PaRAD)|67108864|3591279.5|3596256.5|3603981.0|3596430.475|0.082|17.378|0.014
memcmp (Arm OR 23.01)|67108864|4626594.0|4631582.5|4642904.5|4631765.822|0.058|13.494|0.008
memcmp (GNU libc 2.39)|67108864|3497116.0|3503043.5|3636339.5|3505623.089|0.447|17.829|0.078
memcmp (LI-PaRAD)|134217728|7437705.0|7444976.0|7475372.0|7445663.649|0.067|16.788|0.011
memcmp (Arm OR 23.01)|134217728|9254229.5|9260674.0|9270744.5|9260875.856|0.034|13.498|0.005
memcmp (GNU libc 2.39)|134217728|7349041.0|7355460.0|7488388.5|7357662.327|0.203|16.989|0.034
memcmp (LI-PaRAD)|268435456|15218228.0|15224417.0|15255072.0|15225806.02|0.043|16.419|0.007
memcmp (Arm OR 23.01)|268435456|18527907.5|18539655.5|18557653.5|18540077.708|0.034|13.484|0.005
memcmp (GNU libc 2.39)|268435456|15118180.0|15129160.5|15272670.5|15134978.599|0.163|16.518|0.027
memcmp (LI-PaRAD)|536870912|30820131.0|30837378.0|30874321.0|30838440.985|0.043|16.214|0.007
memcmp (Arm OR 23.01)|536870912|37081727.5|37106726.5|37131961.5|37106619.361|0.027|13.475|0.004
memcmp (GNU libc 2.39)|536870912|30663734.5|30682430.5|30820057.5|30701631.604|0.113|16.286|0.018
