        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |          64 |          4.521 |          4.527 |          4.538 |          4.527 |          0.064 |         13.167 |          0.008 |
             strchr (LI-PaRAD) |          64 |          8.908 |          9.150 |          9.355 |          9.140 |          1.169 |          6.522 |          0.076 |     -50.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         128 |          6.923 |          6.935 |          6.965 |          6.933 |          0.092 |         17.194 |          0.016 |
             strchr (LI-PaRAD) |         128 |         13.479 |         13.483 |         13.486 |         13.483 |          0.014 |          8.841 |          0.001 |     -48.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         256 |         12.052 |         12.056 |         12.063 |         12.056 |          0.025 |         19.776 |          0.005 |
             strchr (LI-PaRAD) |         256 |         22.916 |         22.921 |         22.925 |         22.921 |          0.009 |         10.402 |          0.001 |     -47.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         512 |         22.419 |         22.488 |         22.536 |         22.487 |          0.083 |         21.205 |          0.018 |
             strchr (LI-PaRAD) |         512 |         41.205 |         41.221 |         41.271 |         41.220 |          0.031 |         11.568 |          0.004 |     -45.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        1024 |         43.878 |         43.933 |         44.008 |         43.932 |          0.060 |         21.708 |          0.013 |
             strchr (LI-PaRAD) |        1024 |         78.348 |         78.394 |         78.424 |         78.393 |          0.015 |         12.165 |          0.002 |     -43.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        2048 |         86.389 |         86.475 |         86.956 |         86.508 |          0.117 |         22.048 |          0.026 |
             strchr (LI-PaRAD) |        2048 |        152.118 |        152.168 |        152.380 |        152.167 |          0.024 |         12.535 |          0.003 |     -43.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        4096 |        174.084 |        174.975 |        175.632 |        174.937 |          0.217 |         21.806 |          0.047 |
             strchr (LI-PaRAD) |        4096 |        299.857 |        300.150 |        301.247 |        300.101 |          0.071 |         12.711 |          0.009 |     -41.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        8192 |        367.546 |        376.142 |        378.681 |        376.081 |          0.406 |         20.287 |          0.083 |
             strchr (LI-PaRAD) |        8192 |        595.533 |        595.954 |        596.920 |        595.956 |          0.037 |         12.802 |          0.005 |     -36.89%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       16384 |        741.045 |        744.486 |        748.091 |        744.621 |          0.213 |         20.492 |          0.044 |
             strchr (LI-PaRAD) |       16384 |       1196.562 |       1196.889 |       1197.521 |       1196.904 |          0.012 |         12.749 |          0.002 |     -37.79%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       32768 |       1475.902 |       1488.274 |       1503.265 |       1488.360 |          0.435 |         20.505 |          0.089 |
             strchr (LI-PaRAD) |       32768 |       2378.742 |       2379.728 |       2385.345 |       2380.464 |          0.069 |         12.820 |          0.009 |     -37.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       65536 |       3069.354 |       3121.550 |       3136.634 |       3118.534 |          0.435 |         19.572 |          0.086 |
             strchr (LI-PaRAD) |       65536 |       4747.000 |       4748.799 |       4755.457 |       4749.561 |          0.041 |         12.851 |          0.005 |     -34.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      131072 |       6302.514 |       6311.614 |       6317.929 |       6311.300 |          0.043 |         19.342 |          0.008 |
             strchr (LI-PaRAD) |      131072 |       9480.155 |       9484.447 |       9487.688 |       9484.115 |          0.019 |         12.871 |          0.002 |     -33.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      262144 |      12514.030 |      12585.040 |      12870.470 |      12583.579 |          0.304 |         19.402 |          0.058 |
             strchr (LI-PaRAD) |      262144 |      18922.680 |      18955.820 |      19027.540 |      18960.737 |          0.118 |         12.876 |          0.015 |     -33.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      524288 |      25168.220 |      25218.710 |      25329.030 |      25219.053 |          0.099 |         19.362 |          0.019 |
             strchr (LI-PaRAD) |      524288 |      37857.360 |      37916.600 |      37985.790 |      37913.361 |          0.055 |         12.879 |          0.007 |     -33.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     1048576 |      48629.110 |      49231.810 |      49714.090 |      49213.236 |          0.566 |         19.844 |          0.112 |
             strchr (LI-PaRAD) |     1048576 |      75846.720 |      75980.230 |      76179.930 |      75977.411 |          0.066 |         12.853 |          0.008 |     -35.23%
