        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          64 |          3.303 |          3.310 |          3.337 |          3.310 |          0.118 |         18.008 |          0.021 |
             memcmp (LI-PaRAD) |          64 |          4.928 |          5.006 |          5.018 |          4.994 |          0.402 |         11.935 |          0.048 |     -33.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |         128 |          6.159 |          6.163 |          6.170 |          6.163 |          0.030 |         19.341 |          0.006 |
             memcmp (LI-PaRAD) |         128 |          7.508 |          7.604 |          7.705 |          7.601 |          0.635 |         15.684 |          0.100 |     -18.91%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |         256 |          7.115 |          7.122 |          7.131 |          7.122 |          0.038 |         33.479 |          0.013 |
             memcmp (LI-PaRAD) |         256 |         13.677 |         13.978 |         14.253 |         13.972 |          0.912 |         17.065 |          0.156 |     -49.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |         512 |         14.260 |         14.846 |         14.904 |         14.749 |          1.317 |         32.335 |          0.434 |
             memcmp (LI-PaRAD) |         512 |         26.050 |         26.664 |         26.908 |         26.602 |          0.985 |         17.927 |          0.178 |     -44.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |        1024 |         28.387 |         28.428 |         28.473 |         28.427 |          0.076 |         33.548 |          0.026 |
             memcmp (LI-PaRAD) |        1024 |         51.687 |         51.868 |         53.323 |         51.902 |          0.426 |         18.375 |          0.077 |     -45.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |        2048 |         55.148 |         55.479 |         55.648 |         55.452 |          0.200 |         34.396 |          0.069 |
             memcmp (LI-PaRAD) |        2048 |        102.427 |        102.947 |        103.270 |        102.924 |          0.199 |         18.532 |          0.037 |     -46.12%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |        4096 |        106.829 |        107.228 |        107.773 |        107.193 |          0.221 |         35.587 |          0.079 |
