        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strncpy (Arm OR 23.01) |          64 |          6.857 |          6.876 |          6.918 |          6.876 |          0.155 |          8.669 |          0.013 |
            strncpy (LI-PaRAD) |          64 |          4.456 |          4.459 |          4.464 |          4.459 |          0.046 |         13.368 |          0.006 |     +54.21%
        strncpy (Arm OR 23.01) |         128 |          9.873 |          9.979 |         10.061 |          9.970 |          0.435 |         11.956 |          0.052 |
            strncpy (LI-PaRAD) |         128 |          6.931 |          6.935 |          6.941 |          6.935 |          0.029 |         17.190 |          0.005 |     +43.78%
        strncpy (Arm OR 23.01) |         256 |         17.241 |         17.246 |         17.252 |         17.246 |          0.015 |         13.824 |          0.002 |
            strncpy (LI-PaRAD) |         256 |         13.863 |         13.869 |         13.872 |         13.869 |          0.013 |         17.191 |          0.002 |     +24.35%
        strncpy (Arm OR 23.01) |         512 |         33.368 |         34.492 |         34.870 |         34.415 |          0.851 |         13.856 |          0.120 |
            strncpy (LI-PaRAD) |         512 |         25.845 |         26.208 |         27.718 |         26.374 |          1.718 |         18.085 |          0.303 |     +30.49%
        strncpy (Arm OR 23.01) |        1024 |         68.262 |         68.824 |         69.218 |         68.811 |          0.245 |         13.860 |          0.034 |
            strncpy (LI-PaRAD) |        1024 |         52.361 |         52.391 |         52.426 |         52.394 |          0.038 |         18.202 |          0.007 |     +31.33%
        strncpy (Arm OR 23.01) |        2048 |        132.608 |        133.675 |        134.501 |        133.681 |          0.197 |         14.268 |          0.028 |
            strncpy (LI-PaRAD) |        2048 |        102.639 |        102.665 |        102.964 |        102.672 |          0.033 |         18.577 |          0.006 |     +30.20%
        strncpy (Arm OR 23.01) |        4096 |        264.111 |        267.815 |        268.975 |        267.532 |          0.414 |         14.259 |          0.059 |
            strncpy (LI-PaRAD) |        4096 |        204.727 |        205.235 |        205.798 |        205.204 |          0.154 |         18.590 |          0.029 |     +30.37%
        strncpy (Arm OR 23.01) |        8192 |        525.929 |        531.507 |        533.886 |        530.328 |          0.420 |         14.386 |          0.060 |
            strncpy (LI-PaRAD) |        8192 |        407.262 |        407.412 |        407.745 |        407.402 |          0.031 |         18.727 |          0.006 |     +30.17%
        strncpy (Arm OR 23.01) |       16384 |       1059.243 |       1064.183 |       1067.849 |       1063.801 |          0.180 |         14.344 |          0.026 |
            strncpy (LI-PaRAD) |       16384 |        809.663 |        809.766 |        810.327 |        809.785 |          0.013 |         18.843 |          0.003 |     +31.37%
        strncpy (Arm OR 23.01) |       32768 |       2070.744 |       2090.818 |       2117.669 |       2091.996 |          0.401 |         14.588 |          0.058 |
            strncpy (LI-PaRAD) |       32768 |       1610.415 |       1613.132 |       1616.663 |       1613.263 |          0.107 |         18.917 |          0.020 |     +29.67%
        strncpy (Arm OR 23.01) |       65536 |       4227.291 |       4230.534 |       4235.409 |       4230.836 |          0.040 |         14.426 |          0.006 |
