        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |          64 |          4.499 |          4.503 |          4.515 |          4.503 |          0.053 |         13.236 |          0.007 |
             strcpy (LI-PaRAD) |          64 |          3.464 |          3.489 |          3.852 |          3.560 |          3.195 |         16.762 |          0.521 |     +26.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |         128 |          7.180 |          7.186 |          7.192 |          7.186 |          0.040 |         16.589 |          0.007 |
             strcpy (LI-PaRAD) |         128 |          4.620 |          4.623 |          4.724 |          4.625 |          0.221 |         25.777 |          0.056 |     +55.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |         256 |         12.449 |         12.455 |         12.480 |         12.455 |          0.029 |         19.142 |          0.006 |
             strcpy (LI-PaRAD) |         256 |          7.993 |          8.040 |          8.085 |          8.040 |          0.242 |         29.653 |          0.072 |     +54.91%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |         512 |         22.923 |         22.949 |         23.049 |         22.957 |          0.101 |         20.771 |          0.021 |
             strcpy (LI-PaRAD) |         512 |         13.846 |         14.094 |         17.113 |         14.285 |          4.625 |         33.444 |          1.389 |     +60.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        1024 |         43.734 |         44.187 |         44.332 |         44.179 |          0.186 |         21.587 |          0.040 |
             strcpy (LI-PaRAD) |        1024 |         28.326 |         30.269 |         39.889 |         30.418 |          4.648 |         31.407 |          1.196 |     +45.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        2048 |         87.499 |         87.607 |         87.914 |         87.612 |          0.052 |         21.770 |          0.011 |
             strcpy (LI-PaRAD) |        2048 |         53.535 |         56.568 |         65.826 |         57.022 |          4.846 |         33.524 |          1.555 |     +53.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        4096 |        169.152 |        176.646 |        182.091 |        176.549 |          1.371 |         21.611 |          0.297 |
             strcpy (LI-PaRAD) |        4096 |        101.161 |        108.636 |        111.601 |        107.920 |          1.379 |         35.354 |          0.497 |     +63.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |        8192 |        353.869 |        371.790 |        387.851 |        370.891 |          2.072 |         20.579 |          0.428 |
             strcpy (LI-PaRAD) |        8192 |        202.057 |        207.467 |        213.667 |        207.628 |          1.140 |         36.750 |          0.421 |     +78.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |       16384 |        750.230 |        770.572 |        786.250 |        771.492 |          0.981 |         19.780 |          0.194 |
             strcpy (LI-PaRAD) |       16384 |        424.973 |        428.471 |        438.759 |        428.489 |          0.566 |         35.612 |          0.199 |     +80.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |       32768 |       1543.364 |       1554.356 |       1573.917 |       1554.734 |          0.336 |         19.629 |          0.066 |
             strcpy (LI-PaRAD) |       32768 |        799.676 |        830.020 |        864.134 |        825.248 |          2.666 |         37.006 |          0.983 |     +88.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |       65536 |       3127.336 |       3134.836 |       3147.709 |       3134.952 |          0.125 |         19.469 |          0.024 |
             strcpy (LI-PaRAD) |       65536 |       1620.091 |       1625.592 |       1631.104 |       1625.720 |          0.142 |         37.544 |          0.053 |     +92.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcpy (GNU libc 2.39) |      131072 |       6289.396 |       6293.433 |       6305.886 |       6293.778 |          0.039 |         19.395 |          0.007 |
