        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           1 |          1.889 |          1.893 |          1.912 |          1.893 |          0.146 |          0.492 |          0.001 |
            strnlen (LI-PaRAD) |           1 |          2.887 |          2.889 |          2.893 |          2.889 |          0.060 |          0.322 |          0.000 |     -34.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           2 |          1.882 |          1.892 |          1.899 |          1.892 |          0.101 |          0.984 |          0.001 |
            strnlen (LI-PaRAD) |           2 |          2.887 |          2.889 |          2.893 |          2.889 |          0.058 |          0.645 |          0.000 |     -34.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           3 |          2.695 |          2.696 |          2.704 |          2.697 |          0.067 |          1.036 |          0.001 |
            strnlen (LI-PaRAD) |           3 |          2.751 |          2.889 |          2.894 |          2.888 |          0.481 |          0.968 |          0.005 |      -6.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           4 |          2.695 |          2.696 |          2.707 |          2.697 |          0.072 |          1.382 |          0.001 |
            strnlen (LI-PaRAD) |           4 |          2.788 |          2.889 |          2.894 |          2.888 |          0.352 |          1.290 |          0.005 |      -6.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           5 |          2.695 |          2.696 |          2.701 |          2.696 |          0.065 |          1.727 |          0.001 |
            strnlen (LI-PaRAD) |           5 |          2.801 |          2.889 |          2.896 |          2.888 |          0.314 |          1.612 |          0.005 |      -6.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           6 |          2.695 |          2.696 |          2.701 |          2.697 |          0.065 |          2.072 |          0.001 |
            strnlen (LI-PaRAD) |           6 |          2.742 |          2.889 |          2.893 |          2.887 |          0.609 |          1.936 |          0.012 |      -6.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           7 |          2.695 |          2.696 |          2.700 |          2.696 |          0.062 |          2.418 |          0.001 |
            strnlen (LI-PaRAD) |           7 |          2.743 |          2.889 |          2.893 |          2.887 |          0.584 |          2.258 |          0.014 |      -6.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           8 |          2.694 |          2.696 |          2.703 |          2.697 |          0.067 |          2.763 |          0.002 |
            strnlen (LI-PaRAD) |           8 |          2.801 |          2.890 |          2.920 |          2.889 |          0.329 |          2.579 |          0.009 |      -6.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |           9 |          2.695 |          2.696 |          2.701 |          2.697 |          0.066 |          3.108 |          0.002 |
            strnlen (LI-PaRAD) |           9 |          2.753 |          2.889 |          2.895 |          2.888 |          0.474 |          2.902 |          0.014 |      -6.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          10 |          2.695 |          2.696 |          2.701 |          2.697 |          0.064 |          3.454 |          0.002 |
            strnlen (LI-PaRAD) |          10 |          2.887 |          2.890 |          2.893 |          2.889 |          0.063 |          3.223 |          0.002 |      -6.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          11 |          2.694 |          2.696 |          2.701 |          2.697 |          0.067 |          3.799 |          0.003 |
            strnlen (LI-PaRAD) |          11 |          2.887 |          2.889 |          2.893 |          2.889 |          0.062 |          3.546 |          0.002 |      -6.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          12 |          2.695 |          2.696 |          2.700 |          2.697 |          0.062 |          4.145 |          0.003 |
            strnlen (LI-PaRAD) |          12 |          2.887 |          2.889 |          2.893 |          2.889 |          0.057 |          3.868 |          0.002 |      -6.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          13 |          2.695 |          2.696 |          2.700 |          2.697 |          0.061 |          4.490 |          0.003 |
            strnlen (LI-PaRAD) |          13 |          2.799 |          2.889 |          2.893 |          2.888 |          0.315 |          4.192 |          0.014 |      -6.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          14 |          2.695 |          2.696 |          2.701 |          2.697 |          0.066 |          4.835 |          0.003 |
            strnlen (LI-PaRAD) |          14 |          2.878 |          2.889 |          2.892 |          2.889 |          0.069 |          4.513 |          0.003 |      -6.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          15 |          2.695 |          2.696 |          2.701 |          2.697 |          0.066 |          5.181 |          0.003 |
            strnlen (LI-PaRAD) |          15 |          2.887 |          2.889 |          2.892 |          2.889 |          0.055 |          4.836 |          0.003 |      -6.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          16 |          2.695 |          2.696 |          2.743 |          2.697 |          0.182 |          5.525 |          0.010 |
            strnlen (LI-PaRAD) |          16 |          2.887 |          2.889 |          2.895 |          2.889 |          0.064 |          5.158 |          0.003 |      -6.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          17 |          3.080 |          3.083 |          3.086 |          3.083 |          0.056 |          5.136 |          0.003 |
            strnlen (LI-PaRAD) |          17 |          2.814 |          2.889 |          2.893 |          2.888 |          0.264 |          5.481 |          0.015 |      +6.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          18 |          3.080 |          3.083 |          3.086 |          3.083 |          0.054 |          5.438 |          0.003 |
            strnlen (LI-PaRAD) |          18 |          2.887 |          2.889 |          2.893 |          2.889 |          0.057 |          5.802 |          0.003 |      +6.69%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          19 |          3.080 |          3.083 |          3.086 |          3.083 |          0.056 |          5.740 |          0.003 |
            strnlen (LI-PaRAD) |          19 |          2.742 |          2.889 |          2.894 |          2.885 |          0.808 |          6.134 |          0.052 |      +6.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          20 |          3.080 |          3.083 |          3.086 |          3.083 |          0.056 |          6.043 |          0.003 |
            strnlen (LI-PaRAD) |          20 |          2.775 |          2.889 |          2.895 |          2.887 |          0.540 |          6.452 |          0.036 |      +6.77%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          21 |          3.080 |          3.083 |          3.086 |          3.082 |          0.054 |          6.345 |          0.003 |
            strnlen (LI-PaRAD) |          21 |          2.833 |          2.889 |          2.896 |          2.889 |          0.203 |          6.771 |          0.014 |      +6.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          22 |          3.080 |          3.083 |          3.088 |          3.083 |          0.061 |          6.647 |          0.004 |
            strnlen (LI-PaRAD) |          22 |          2.770 |          2.889 |          2.912 |          2.888 |          0.422 |          7.094 |          0.031 |      +6.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          23 |          3.080 |          3.083 |          3.086 |          3.083 |          0.060 |          6.949 |          0.004 |
            strnlen (LI-PaRAD) |          23 |          2.887 |          2.890 |          2.893 |          2.889 |          0.065 |          7.414 |          0.005 |      +6.69%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          24 |          3.080 |          3.083 |          3.087 |          3.083 |          0.062 |          7.251 |          0.004 |
            strnlen (LI-PaRAD) |          24 |          2.887 |          2.889 |          2.893 |          2.889 |          0.060 |          7.737 |          0.005 |      +6.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          25 |          3.080 |          3.083 |          3.090 |          3.083 |          0.065 |          7.553 |          0.005 |
            strnlen (LI-PaRAD) |          25 |          2.887 |          2.889 |          2.893 |          2.889 |          0.063 |          8.059 |          0.005 |      +6.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          26 |          3.080 |          3.083 |          3.087 |          3.083 |          0.056 |          7.855 |          0.004 |
            strnlen (LI-PaRAD) |          26 |          2.815 |          2.890 |          2.894 |          2.889 |          0.265 |          8.383 |          0.023 |      +6.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          27 |          3.080 |          3.083 |          3.224 |          3.084 |          0.459 |          8.154 |          0.036 |
            strnlen (LI-PaRAD) |          27 |          2.887 |          2.889 |          2.893 |          2.889 |          0.059 |          8.704 |          0.005 |      +6.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          28 |          3.080 |          3.083 |          3.086 |          3.083 |          0.058 |          8.459 |          0.005 |
            strnlen (LI-PaRAD) |          28 |          2.887 |          2.889 |          2.893 |          2.889 |          0.062 |          9.026 |          0.006 |      +6.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          29 |          3.080 |          3.083 |          3.088 |          3.083 |          0.062 |          8.761 |          0.005 |
            strnlen (LI-PaRAD) |          29 |          2.887 |          2.889 |          2.894 |          2.889 |          0.066 |          9.348 |          0.006 |      +6.69%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          30 |          3.080 |          3.083 |          3.088 |          3.083 |          0.057 |          9.064 |          0.005 |
            strnlen (LI-PaRAD) |          30 |          2.821 |          2.889 |          2.893 |          2.888 |          0.245 |          9.674 |          0.024 |      +6.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          31 |          3.080 |          3.083 |          3.087 |          3.083 |          0.054 |          9.366 |          0.005 |
            strnlen (LI-PaRAD) |          31 |          2.848 |          2.889 |          2.893 |          2.889 |          0.152 |          9.994 |          0.015 |      +6.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          32 |          3.080 |          3.083 |          3.087 |          3.083 |          0.063 |          9.668 |          0.006 |
            strnlen (LI-PaRAD) |          32 |          3.079 |          3.082 |          3.085 |          3.082 |          0.059 |          9.671 |          0.006 |      +0.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          33 |          3.585 |          3.590 |          3.599 |          3.591 |          0.097 |          8.558 |          0.008 |
            strnlen (LI-PaRAD) |          33 |          4.235 |          4.237 |          4.241 |          4.238 |          0.030 |          7.253 |          0.002 |     -15.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          34 |          3.586 |          3.589 |          3.593 |          3.589 |          0.044 |          8.822 |          0.004 |
            strnlen (LI-PaRAD) |          34 |          4.236 |          4.237 |          4.243 |          4.237 |          0.031 |          7.473 |          0.002 |     -15.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          35 |          3.585 |          3.589 |          3.612 |          3.589 |          0.077 |          9.082 |          0.007 |
            strnlen (LI-PaRAD) |          35 |          4.236 |          4.237 |          4.367 |          4.239 |          0.305 |          7.690 |          0.023 |     -15.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          36 |          3.584 |          3.589 |          3.613 |          3.589 |          0.080 |          9.341 |          0.007 |
            strnlen (LI-PaRAD) |          36 |          4.235 |          4.237 |          4.242 |          4.237 |          0.033 |          7.912 |          0.003 |     -15.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          37 |          3.586 |          3.589 |          3.594 |          3.589 |          0.047 |          9.601 |          0.004 |
            strnlen (LI-PaRAD) |          37 |          4.236 |          4.237 |          4.318 |          4.238 |          0.192 |          8.130 |          0.015 |     -15.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          38 |          3.586 |          3.590 |          3.594 |          3.589 |          0.047 |          9.860 |          0.005 |
            strnlen (LI-PaRAD) |          38 |          4.236 |          4.237 |          4.242 |          4.237 |          0.032 |          8.352 |          0.003 |     -15.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          39 |          3.585 |          3.589 |          3.594 |          3.589 |          0.048 |         10.119 |          0.005 |
            strnlen (LI-PaRAD) |          39 |          4.236 |          4.237 |          4.242 |          4.237 |          0.032 |          8.572 |          0.003 |     -15.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          40 |          3.586 |          3.589 |          3.593 |          3.589 |          0.045 |         10.379 |          0.005 |
            strnlen (LI-PaRAD) |          40 |          4.236 |          4.237 |          4.242 |          4.237 |          0.029 |          8.791 |          0.003 |     -15.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          41 |          3.586 |          3.589 |          3.592 |          3.589 |          0.046 |         10.638 |          0.005 |
            strnlen (LI-PaRAD) |          41 |          4.236 |          4.237 |          4.493 |          4.240 |          0.601 |          9.006 |          0.051 |     -15.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          42 |          3.585 |          3.589 |          3.593 |          3.589 |          0.045 |         10.898 |          0.005 |
            strnlen (LI-PaRAD) |          42 |          4.235 |          4.237 |          4.244 |          4.237 |          0.037 |          9.231 |          0.003 |     -15.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          43 |          3.585 |          3.589 |          3.595 |          3.589 |          0.045 |         11.157 |          0.005 |
            strnlen (LI-PaRAD) |          43 |          4.235 |          4.237 |          4.241 |          4.237 |          0.029 |          9.451 |          0.003 |     -15.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          44 |          3.585 |          3.589 |          3.595 |          3.589 |          0.055 |         11.416 |          0.006 |
            strnlen (LI-PaRAD) |          44 |          4.236 |          4.237 |          4.477 |          4.240 |          0.563 |          9.665 |          0.052 |     -15.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          45 |          3.586 |          3.589 |          3.611 |          3.590 |          0.077 |         11.675 |          0.009 |
            strnlen (LI-PaRAD) |          45 |          4.235 |          4.237 |          4.487 |          4.240 |          0.588 |          9.885 |          0.055 |     -15.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          46 |          3.586 |          3.589 |          3.594 |          3.589 |          0.044 |         11.936 |          0.005 |
            strnlen (LI-PaRAD) |          46 |          4.236 |          4.237 |          4.241 |          4.237 |          0.033 |         10.110 |          0.003 |     -15.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          47 |          3.584 |          3.589 |          3.594 |          3.589 |          0.050 |         12.195 |          0.006 |
            strnlen (LI-PaRAD) |          47 |          4.235 |          4.237 |          4.473 |          4.240 |          0.554 |         10.325 |          0.054 |     -15.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          48 |          3.586 |          3.589 |          3.595 |          3.589 |          0.051 |         12.455 |          0.006 |
            strnlen (LI-PaRAD) |          48 |          4.235 |          4.237 |          4.300 |          4.238 |          0.150 |         10.548 |          0.016 |     -15.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          49 |          4.292 |          4.305 |          4.309 |          4.305 |          0.055 |         10.601 |          0.006 |
            strnlen (LI-PaRAD) |          49 |          4.235 |          4.237 |          4.243 |          4.237 |          0.036 |         10.769 |          0.004 |      +1.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          50 |          4.295 |          4.305 |          4.310 |          4.305 |          0.051 |         10.817 |          0.005 |
            strnlen (LI-PaRAD) |          50 |          4.235 |          4.238 |          4.242 |          4.238 |          0.034 |         10.989 |          0.004 |      +1.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          51 |          4.292 |          4.305 |          4.309 |          4.305 |          0.054 |         11.033 |          0.006 |
            strnlen (LI-PaRAD) |          51 |          4.235 |          4.237 |          4.241 |          4.237 |          0.036 |         11.209 |          0.004 |      +1.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          52 |          4.299 |          4.305 |          4.310 |          4.305 |          0.044 |         11.249 |          0.005 |
            strnlen (LI-PaRAD) |          52 |          4.235 |          4.237 |          4.464 |          4.240 |          0.533 |         11.423 |          0.058 |      +1.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          53 |          4.294 |          4.305 |          4.309 |          4.305 |          0.050 |         11.466 |          0.006 |
            strnlen (LI-PaRAD) |          53 |          4.235 |          4.237 |          4.456 |          4.239 |          0.514 |         11.643 |          0.057 |      +1.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          54 |          4.295 |          4.305 |          4.310 |          4.305 |          0.053 |         11.682 |          0.006 |
            strnlen (LI-PaRAD) |          54 |          4.235 |          4.237 |          4.260 |          4.237 |          0.062 |         11.868 |          0.007 |      +1.59%
