        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           1 |          2.310 |          2.311 |          2.332 |          2.312 |          0.115 |          0.403 |          0.000 |
             memcmp (LI-PaRAD) |           1 |          3.127 |          3.465 |          3.470 |          3.395 |          3.123 |          0.275 |          0.009 |     -31.91%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           2 |          3.464 |          3.467 |          3.470 |          3.467 |          0.046 |          0.537 |          0.000 |
             memcmp (LI-PaRAD) |           2 |          3.109 |          3.467 |          3.470 |          3.415 |          2.855 |          0.546 |          0.016 |      +1.52%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           3 |          3.464 |          3.467 |          3.470 |          3.467 |          0.047 |          0.806 |          0.000 |
             memcmp (LI-PaRAD) |           3 |          3.132 |          3.348 |          3.469 |          3.354 |          2.575 |          0.834 |          0.022 |      +3.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           4 |          3.079 |          3.082 |          3.091 |          3.082 |          0.064 |          1.209 |          0.001 |
             memcmp (LI-PaRAD) |           4 |          3.123 |          3.467 |          3.473 |          3.406 |          3.093 |          1.095 |          0.036 |      -9.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           5 |          3.079 |          3.082 |          3.086 |          3.082 |          0.059 |          1.511 |          0.001 |
             memcmp (LI-PaRAD) |           5 |          3.144 |          3.356 |          3.469 |          3.357 |          2.704 |          1.388 |          0.038 |      -8.19%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           6 |          3.079 |          3.082 |          3.085 |          3.082 |          0.055 |          1.813 |          0.001 |
             memcmp (LI-PaRAD) |           6 |          3.116 |          3.465 |          3.470 |          3.384 |          3.338 |          1.653 |          0.057 |      -8.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           7 |          3.079 |          3.083 |          3.086 |          3.082 |          0.058 |          2.115 |          0.001 |
             memcmp (LI-PaRAD) |           7 |          3.207 |          3.344 |          3.470 |          3.352 |          2.660 |          1.946 |          0.052 |      -8.06%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           8 |          2.695 |          2.697 |          2.701 |          2.697 |          0.060 |          2.763 |          0.002 |
             memcmp (LI-PaRAD) |           8 |          3.105 |          3.459 |          3.470 |          3.363 |          3.694 |          2.219 |          0.084 |     -19.80%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |           9 |          2.695 |          2.696 |          2.701 |          2.697 |          0.065 |          3.108 |          0.002 |
             memcmp (LI-PaRAD) |           9 |          3.207 |          3.348 |          3.469 |          3.353 |          2.556 |          2.502 |          0.064 |     -19.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          10 |          2.695 |          2.696 |          2.701 |          2.697 |          0.063 |          3.454 |          0.002 |
             memcmp (LI-PaRAD) |          10 |          3.117 |          3.467 |          3.471 |          3.421 |          2.600 |          2.724 |          0.075 |     -21.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          11 |          2.695 |          2.696 |          2.700 |          2.697 |          0.063 |          3.799 |          0.002 |
             memcmp (LI-PaRAD) |          11 |          3.145 |          3.335 |          3.469 |          3.344 |          2.608 |          3.065 |          0.080 |     -19.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          12 |          2.695 |          2.697 |          2.701 |          2.697 |          0.062 |          4.144 |          0.003 |
             memcmp (LI-PaRAD) |          12 |          3.113 |          3.466 |          3.472 |          3.407 |          2.945 |          3.283 |          0.101 |     -20.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          13 |          2.695 |          2.697 |          2.703 |          2.697 |          0.061 |          4.490 |          0.003 |
             memcmp (LI-PaRAD) |          13 |          3.123 |          3.345 |          3.470 |          3.355 |          2.723 |          3.611 |          0.099 |     -19.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          14 |          2.695 |          2.696 |          2.700 |          2.697 |          0.064 |          4.835 |          0.003 |
             memcmp (LI-PaRAD) |          14 |          3.129 |          3.467 |          3.470 |          3.417 |          2.706 |          3.819 |          0.108 |     -21.07%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          15 |          2.695 |          2.697 |          2.700 |          2.697 |          0.059 |          5.180 |          0.003 |
             memcmp (LI-PaRAD) |          15 |          3.204 |          3.358 |          3.470 |          3.361 |          2.753 |          4.160 |          0.115 |     -19.76%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          16 |          2.310 |          2.311 |          2.316 |          2.311 |          0.061 |          6.447 |          0.004 |
             memcmp (LI-PaRAD) |          16 |          3.114 |          3.467 |          3.469 |          3.402 |          3.162 |          4.385 |          0.145 |     -32.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          17 |          2.310 |          2.311 |          2.320 |          2.312 |          0.074 |          6.849 |          0.005 |
             memcmp (LI-PaRAD) |          17 |          3.137 |          3.360 |          3.469 |          3.364 |          2.775 |          4.711 |          0.132 |     -31.28%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          18 |          2.310 |          2.311 |          2.318 |          2.311 |          0.061 |          7.252 |          0.004 |
             memcmp (LI-PaRAD) |          18 |          3.113 |          3.466 |          3.470 |          3.406 |          3.093 |          4.927 |          0.160 |     -32.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          19 |          2.310 |          2.311 |          2.316 |          2.311 |          0.057 |          7.655 |          0.004 |
             memcmp (LI-PaRAD) |          19 |          3.185 |          3.377 |          3.469 |          3.369 |          2.717 |          5.256 |          0.144 |     -31.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          20 |          2.310 |          2.311 |          2.317 |          2.311 |          0.059 |          8.058 |          0.005 |
             memcmp (LI-PaRAD) |          20 |          3.129 |          3.465 |          3.470 |          3.404 |          2.864 |          5.476 |          0.164 |     -32.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          21 |          2.310 |          2.311 |          2.316 |          2.312 |          0.060 |          8.461 |          0.005 |
             memcmp (LI-PaRAD) |          21 |          3.080 |          3.352 |          3.470 |          3.348 |          2.893 |          5.846 |          0.171 |     -30.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          22 |          2.310 |          2.311 |          2.316 |          2.312 |          0.064 |          8.864 |          0.006 |
             memcmp (LI-PaRAD) |          22 |          3.136 |          3.466 |          3.469 |          3.403 |          3.027 |          6.027 |          0.190 |     -32.07%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
