        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |          64 |          4.308 |          4.323 |          4.357 |          4.324 |          0.114 |         13.786 |          0.016 |
            strnlen (LI-PaRAD) |          64 |          4.332 |          4.333 |          4.337 |          4.334 |          0.030 |         13.754 |          0.004 |      -0.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |         128 |          6.603 |          6.609 |          6.643 |          6.609 |          0.062 |         18.037 |          0.011 |
            strnlen (LI-PaRAD) |         128 |          7.508 |          7.512 |          7.522 |          7.511 |          0.027 |         15.870 |          0.004 |     -12.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |         256 |         11.724 |         11.730 |         11.738 |         11.730 |          0.018 |         20.326 |          0.004 |
            strnlen (LI-PaRAD) |         256 |         13.924 |         14.203 |         14.267 |         14.185 |          0.515 |         16.808 |          0.087 |     -17.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |         512 |         21.551 |         22.079 |         22.155 |         22.077 |          0.261 |         21.599 |          0.057 |
            strnlen (LI-PaRAD) |         512 |         26.536 |         26.777 |         26.983 |         26.792 |          0.264 |         17.798 |          0.047 |     -17.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        1024 |         42.435 |         42.540 |         42.728 |         42.540 |          0.107 |         22.418 |          0.024 |
            strnlen (LI-PaRAD) |        1024 |         52.036 |         52.172 |         52.229 |         52.161 |          0.088 |         18.283 |          0.016 |     -18.44%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        2048 |         83.224 |         83.875 |         84.387 |         83.869 |          0.308 |         22.742 |          0.070 |
            strnlen (LI-PaRAD) |        2048 |        101.291 |        101.312 |        101.522 |        101.318 |          0.026 |         18.825 |          0.005 |     -17.22%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        4096 |        165.773 |        166.741 |        168.861 |        166.871 |          0.343 |         22.860 |          0.078 |
            strnlen (LI-PaRAD) |        4096 |        202.821 |        202.907 |        203.382 |        202.925 |          0.048 |         18.799 |          0.009 |     -17.77%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |        8192 |        323.397 |        331.793 |        334.850 |        331.524 |          0.605 |         23.014 |          0.141 |
            strnlen (LI-PaRAD) |        8192 |        406.492 |        406.657 |        409.438 |        406.695 |          0.075 |         18.760 |          0.014 |     -18.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |       16384 |        666.403 |        668.034 |        672.574 |        668.329 |          0.191 |         22.831 |          0.044 |
            strnlen (LI-PaRAD) |       16384 |        809.311 |        809.853 |        810.527 |        809.849 |          0.024 |         18.842 |          0.004 |     -17.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |       32768 |       1330.597 |       1333.572 |       1337.753 |       1333.635 |          0.128 |         22.883 |          0.029 |
            strnlen (LI-PaRAD) |       32768 |       1607.310 |       1610.579 |       1617.039 |       1610.576 |          0.110 |         18.948 |          0.021 |     -17.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |       65536 |       2658.594 |       2661.339 |       2667.798 |       2662.336 |          0.088 |         22.925 |          0.020 |
            strnlen (LI-PaRAD) |       65536 |       3210.256 |       3213.580 |       3217.474 |       3213.364 |          0.062 |         18.994 |          0.012 |     -17.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |      131072 |       5280.754 |       5285.879 |       5293.350 |       5285.647 |          0.045 |         23.095 |          0.010 |
            strnlen (LI-PaRAD) |      131072 |       6422.761 |       6425.801 |       6432.305 |       6426.017 |          0.028 |         18.996 |          0.005 |     -17.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |      262144 |      10492.420 |      10673.150 |      10735.750 |      10655.954 |          0.531 |         22.912 |          0.122 |
            strnlen (LI-PaRAD) |      262144 |      12818.230 |      12847.210 |      12926.020 |      12843.828 |          0.154 |         19.008 |          0.029 |     -17.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |      524288 |      21129.740 |      21181.770 |      21250.750 |      21184.898 |          0.097 |         23.049 |          0.022 |
            strnlen (LI-PaRAD) |      524288 |      25672.140 |      25692.150 |      25809.530 |      25696.840 |          0.085 |         19.002 |          0.016 |     -17.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |     1048576 |      42321.360 |      42614.100 |      42789.120 |      42607.360 |          0.124 |         22.920 |          0.029 |
            strnlen (LI-PaRAD) |     1048576 |      51368.120 |      51422.220 |      51491.210 |      51414.320 |          0.050 |         18.994 |          0.010 |     -17.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |     2097152 |      84270.400 |      84652.200 |      85799.300 |      84663.918 |          0.361 |         23.069 |          0.083 |
            strnlen (LI-PaRAD) |     2097152 |     102529.500 |     102863.800 |     103197.100 |     102755.546 |          0.223 |         19.008 |          0.042 |     -17.61%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |     4194304 |     168439.700 |     169902.400 |     176130.800 |     169899.060 |          0.588 |         22.992 |          0.133 |
            strnlen (LI-PaRAD) |     4194304 |     205379.800 |     205437.800 |     205990.000 |     205503.525 |          0.069 |         19.008 |          0.013 |     -17.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |     8388608 |     337468.100 |     340346.600 |     371159.200 |     341267.686 |          1.328 |         22.896 |          0.286 |
            strnlen (LI-PaRAD) |     8388608 |     410349.700 |     411038.600 |     412154.200 |     411063.021 |          0.077 |         19.006 |          0.015 |     -16.98%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |    16777216 |     676470.500 |     686523.000 |     718924.000 |     690081.282 |          1.451 |         22.647 |          0.324 |
            strnlen (LI-PaRAD) |    16777216 |     819515.000 |     824408.500 |     832626.500 |     824042.297 |          0.209 |         18.961 |          0.040 |     -16.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |    33554432 |    1380647.500 |    1388639.000 |    1437417.500 |    1390317.094 |          0.593 |         22.478 |          0.131 |
            strnlen (LI-PaRAD) |    33554432 |    1650835.500 |    1656126.500 |    1668534.000 |    1655738.327 |          0.164 |         18.874 |          0.031 |     -16.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strnlen (GNU libc 2.39) |    67108864 |    2907490.000 |    2916686.000 |    2942167.500 |    2916924.960 |          0.187 |         21.427 |          0.040 |
            strnlen (LI-PaRAD) |    67108864 |    3336484.000 |    3341982.000 |    3351387.000 |    3342047.134 |          0.084 |         18.701 |          0.016 |     -12.72%
