        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |          64 |          4.522 |          4.528 |          4.575 |          4.528 |          0.119 |         13.163 |          0.016 |
             strchr (LI-PaRAD) |          64 |          8.968 |          9.203 |          9.502 |          9.188 |          0.986 |          6.488 |          0.064 |     -50.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         128 |          6.928 |          6.938 |          6.946 |          6.938 |          0.062 |         17.183 |          0.011 |
             strchr (LI-PaRAD) |         128 |         13.478 |         13.483 |         13.489 |         13.483 |          0.015 |          8.841 |          0.001 |     -48.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         256 |         12.055 |         12.058 |         12.067 |         12.059 |          0.023 |         19.771 |          0.005 |
             strchr (LI-PaRAD) |         256 |         22.917 |         22.922 |         22.934 |         22.922 |          0.012 |         10.401 |          0.001 |     -47.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |         512 |         22.447 |         22.477 |         22.504 |         22.475 |          0.055 |         21.216 |          0.012 |
             strchr (LI-PaRAD) |         512 |         41.205 |         41.222 |         41.275 |         41.221 |          0.033 |         11.568 |          0.004 |     -45.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        1024 |         43.760 |         43.941 |         44.153 |         43.948 |          0.187 |         21.700 |          0.041 |
             strchr (LI-PaRAD) |        1024 |         78.350 |         78.398 |         78.433 |         78.396 |          0.016 |         12.165 |          0.002 |     -43.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        2048 |         86.720 |         86.789 |         87.017 |         86.792 |          0.050 |         21.976 |          0.011 |
             strchr (LI-PaRAD) |        2048 |        152.124 |        152.175 |        152.956 |        152.179 |          0.053 |         12.534 |          0.007 |     -42.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        4096 |        173.935 |        174.496 |        175.086 |        174.478 |          0.120 |         21.864 |          0.026 |
             strchr (LI-PaRAD) |        4096 |        299.860 |        300.173 |        300.458 |        300.108 |          0.060 |         12.711 |          0.008 |     -41.86%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |        8192 |        370.636 |        377.349 |        379.378 |        377.345 |          0.282 |         20.219 |          0.057 |
             strchr (LI-PaRAD) |        8192 |        595.562 |        595.982 |        596.184 |        595.955 |          0.018 |         12.802 |          0.002 |     -36.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       16384 |        734.898 |        740.049 |        744.522 |        739.758 |          0.295 |         20.627 |          0.061 |
             strchr (LI-PaRAD) |       16384 |       1196.507 |       1196.932 |       1197.633 |       1196.953 |          0.013 |         12.748 |          0.002 |     -38.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       32768 |       1473.994 |       1486.398 |       1500.423 |       1487.031 |          0.398 |         20.523 |          0.082 |
             strchr (LI-PaRAD) |       32768 |       2378.897 |       2379.867 |       2385.535 |       2380.690 |          0.073 |         12.819 |          0.009 |     -37.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |       65536 |       3103.195 |       3122.900 |       3134.667 |       3122.571 |          0.179 |         19.547 |          0.035 |
             strchr (LI-PaRAD) |       65536 |       4747.054 |       4749.588 |       4757.986 |       4750.000 |          0.046 |         12.850 |          0.006 |     -34.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      131072 |       6256.804 |       6283.531 |       6318.095 |       6291.044 |          0.285 |         19.404 |          0.055 |
             strchr (LI-PaRAD) |      131072 |       9481.779 |       9485.938 |       9515.794 |       9486.096 |          0.039 |         12.868 |          0.005 |     -33.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      262144 |      12568.410 |      12605.970 |      12685.000 |      12608.169 |          0.181 |         19.364 |          0.035 |
             strchr (LI-PaRAD) |      262144 |      18923.470 |      18958.550 |      18999.600 |      18961.300 |          0.078 |         12.876 |          0.010 |     -33.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |      524288 |      24970.720 |      25215.330 |      25284.370 |      25193.770 |          0.270 |         19.381 |          0.052 |
             strchr (LI-PaRAD) |      524288 |      37856.660 |      37920.000 |      37998.010 |      37918.059 |          0.056 |         12.877 |          0.007 |     -33.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     1048576 |      48838.110 |      49380.420 |      49681.410 |      49351.029 |          0.361 |         19.788 |          0.072 |
             strchr (LI-PaRAD) |     1048576 |      75852.890 |      75961.270 |      76127.870 |      75954.193 |          0.061 |         12.857 |          0.008 |     -35.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     2097152 |     100459.700 |     101130.500 |     101524.400 |     101048.389 |          0.235 |         19.329 |          0.045 |
             strchr (LI-PaRAD) |     2097152 |     151288.700 |     152138.700 |     152964.500 |     152059.125 |          0.358 |         12.845 |          0.046 |     -33.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     4194304 |     200178.700 |     202057.200 |     202568.800 |     201999.782 |          0.172 |         19.338 |          0.034 |
             strchr (LI-PaRAD) |     4194304 |     302896.000 |     305024.200 |     307542.700 |     305042.492 |          0.405 |         12.806 |          0.052 |     -33.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |     8388608 |     397496.600 |     404133.000 |     405124.600 |     403774.688 |          0.347 |         19.349 |          0.068 |
             strchr (LI-PaRAD) |     8388608 |     609639.500 |     615361.000 |     620489.700 |     615279.560 |          0.379 |         12.698 |          0.048 |     -34.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |    16777216 |     789264.000 |     801232.500 |     811772.500 |     801614.307 |          0.487 |         19.492 |          0.095 |
             strchr (LI-PaRAD) |    16777216 |    1215299.500 |    1242400.500 |    1286167.000 |    1243463.693 |          1.405 |         12.568 |          0.176 |     -35.53%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |    33554432 |    1580729.500 |    1589678.000 |    1598923.000 |    1589570.158 |          0.218 |         19.659 |          0.043 |
             strchr (LI-PaRAD) |    33554432 |    2486814.000 |    2544079.500 |    2603613.000 |    2545107.653 |          1.089 |         12.280 |          0.134 |     -37.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strchr (GNU libc 2.39) |    67108864 |    3175919.500 |    3186281.000 |    3206476.000 |    3186238.277 |          0.165 |         19.616 |          0.032 |
             strchr (LI-PaRAD) |    67108864 |    5100493.500 |    5151980.500 |    5220552.500 |    5153517.931 |          0.490 |         12.128 |          0.059 |     -38.17%
