        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |          64 |          6.301 |          6.307 |          6.365 |          6.308 |          0.106 |          9.449 |          0.010 |
            strncpy (LI-PaRAD) |          64 |          4.387 |          4.429 |          4.504 |          4.428 |          0.441 |         13.462 |          0.059 |     +42.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |         128 |          9.083 |          9.144 |          9.160 |          9.145 |          0.108 |         13.035 |          0.014 |
            strncpy (LI-PaRAD) |         128 |          6.939 |          6.950 |          6.977 |          6.951 |          0.105 |         17.149 |          0.018 |     +31.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |         256 |         15.569 |         15.580 |         15.638 |         15.580 |          0.060 |         15.303 |          0.009 |
            strncpy (LI-PaRAD) |         256 |         13.865 |         13.907 |         13.996 |         13.912 |          0.226 |         17.137 |          0.039 |     +11.99%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |         512 |         29.391 |         29.819 |         29.989 |         29.818 |          0.218 |         15.992 |          0.035 |
            strncpy (LI-PaRAD) |         512 |         25.827 |         26.313 |         27.467 |         26.374 |          1.513 |         18.084 |          0.270 |     +13.06%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |        1024 |         61.655 |         61.813 |         67.553 |         61.927 |          1.213 |         15.402 |          0.172 |
            strncpy (LI-PaRAD) |        1024 |         52.363 |         52.429 |         52.857 |         52.427 |          0.096 |         18.190 |          0.017 |     +18.12%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |        2048 |        127.897 |        128.230 |        128.585 |        128.235 |          0.106 |         14.874 |          0.016 |
            strncpy (LI-PaRAD) |        2048 |        102.164 |        102.215 |        102.293 |        102.218 |          0.034 |         18.660 |          0.006 |     +25.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |        4096 |        262.460 |        265.058 |        268.035 |        264.764 |          0.376 |         14.408 |          0.054 |
            strncpy (LI-PaRAD) |        4096 |        203.925 |        204.231 |        204.634 |        204.254 |          0.056 |         18.676 |          0.010 |     +29.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |        8192 |        521.511 |        522.385 |        524.530 |        522.464 |          0.083 |         14.603 |          0.012 |
            strncpy (LI-PaRAD) |        8192 |        406.751 |        407.416 |        408.257 |        407.426 |          0.043 |         18.726 |          0.008 |     +28.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |       16384 |       1047.974 |       1058.036 |       1061.587 |       1056.093 |          0.387 |         14.449 |          0.056 |
            strncpy (LI-PaRAD) |       16384 |        809.664 |        809.760 |        812.649 |        809.831 |          0.039 |         18.842 |          0.007 |     +30.41%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |       32768 |       2118.967 |       2122.526 |       2126.047 |       2122.515 |          0.072 |         14.378 |          0.010 |
            strncpy (LI-PaRAD) |       32768 |       1610.411 |       1613.487 |       1616.813 |       1613.385 |          0.109 |         18.915 |          0.021 |     +31.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |       65536 |       4256.811 |       4258.941 |       4264.371 |       4259.313 |          0.042 |         14.330 |          0.006 |
            strncpy (LI-PaRAD) |       65536 |       3249.283 |       3261.083 |       3276.426 |       3261.414 |          0.174 |         18.714 |          0.032 |     +30.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |      131072 |       8652.227 |       8654.759 |       8664.880 |       8655.458 |          0.025 |         14.103 |          0.003 |
            strncpy (LI-PaRAD) |      131072 |       6503.752 |       6515.491 |       6526.711 |       6514.593 |          0.071 |         18.738 |          0.013 |     +32.86%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |      262144 |      17264.980 |      17310.250 |      17345.840 |      17307.241 |          0.091 |         14.106 |          0.013 |
            strncpy (LI-PaRAD) |      262144 |      12929.570 |      13023.640 |      13157.080 |      13020.166 |          0.301 |         18.751 |          0.056 |     +32.93%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |      524288 |      34952.290 |      35432.190 |      36158.210 |      35440.657 |          0.629 |         13.778 |          0.086 |
            strncpy (LI-PaRAD) |      524288 |      26468.800 |      26617.260 |      27688.700 |      26634.656 |          0.496 |         18.333 |          0.089 |     +33.06%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |     1048576 |      69494.610 |      70152.910 |      70691.110 |      70126.403 |          0.378 |         13.926 |          0.053 |
            strncpy (LI-PaRAD) |     1048576 |      53084.450 |      53635.060 |      54062.710 |      53599.817 |          0.468 |         18.220 |          0.085 |     +30.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |     2097152 |     141377.300 |     142689.900 |     144284.400 |     142650.909 |          0.390 |         13.692 |          0.053 |
            strncpy (LI-PaRAD) |     2097152 |     104579.000 |     105377.800 |     106603.000 |     105315.286 |          0.362 |         18.546 |          0.067 |     +35.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |     4194304 |     290387.200 |     292745.000 |     296258.300 |     292621.744 |          0.314 |         13.349 |          0.042 |
            strncpy (LI-PaRAD) |     4194304 |     207804.700 |     209560.900 |     212854.900 |     209588.773 |          0.572 |         18.638 |          0.106 |     +39.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |     8388608 |     587305.700 |     589240.200 |     592757.300 |     589271.465 |          0.174 |         13.258 |          0.023 |
            strncpy (LI-PaRAD) |     8388608 |     416878.600 |     419319.200 |     427552.300 |     420139.477 |          0.555 |         18.596 |          0.102 |     +40.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |    16777216 |    1176374.500 |    1179982.000 |    1193683.000 |    1180965.629 |          0.312 |         13.231 |          0.041 |
            strncpy (LI-PaRAD) |    16777216 |     834445.500 |     842648.000 |     849960.500 |     842538.361 |          0.357 |         18.545 |          0.066 |     +40.17%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |    33554432 |    2419560.000 |    2431535.000 |    2522369.000 |    2432858.332 |          0.475 |         12.845 |          0.060 |
            strncpy (LI-PaRAD) |    33554432 |    1675157.500 |    1682451.500 |    1687248.000 |    1681618.847 |          0.154 |         18.583 |          0.029 |     +44.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncpy (GNU libc 2.39) |    67108864 |    5340983.000 |    5355751.000 |    5399877.000 |    5354946.371 |          0.132 |         11.671 |          0.015 |
            strncpy (LI-PaRAD) |    67108864 |    3394642.000 |    3400920.000 |    3417992.000 |    3401298.035 |          0.094 |         18.375 |          0.017 |     +57.44%
